,Frequencies,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 6,Sample 7,Sample 8,Sample 9,Sample 10,Sample 11,Sample 12,Sample 13,Sample 14,Sample 15,Sample 16,Sample 17,Sample 18,Sample 19,Sample 20,Sample 21,Sample 22,Sample 23,Sample 24,Sample 25,Sample 26,Sample 27,Sample 28,Sample 29,Sample 30,Sample 31,Sample 32,Sample 33,Sample 34,Sample 35,Sample 36,Sample 37,Sample 38,Sample 39,Sample 40,Sample 41,Sample 42,Sample 43,Sample 44,Sample 45,Sample 46,Sample 47,Sample 48,Sample 49,Sample 50,Sample 51,Sample 52,Sample 53,Sample 54,Sample 55,Sample 56,Sample 57,Sample 58,Sample 59,Sample 60,Sample 61,Sample 62,Sample 63,Sample 64,Sample 65,Sample 66,Sample 67,Sample 68,Sample 69,Sample 70,Sample 71,Sample 72,Sample 73,Sample 74,Sample 75,Sample 76,Sample 77,Sample 78,Sample 79,Sample 80,Sample 81,Sample 82,Sample 83,Sample 84,Sample 85
55,120.0,0.24551102619109608,0.24932906788547066,0.13251266386721577,0.1353707930165688,0.10457587992436232,0.10246559448507127,0.08945108361283251,0.10083723406190284,0.10083723406190284,0.10083723406190284,0.10083723406190284,0.10083723406190284,0.10083723406190284,0.10083723406190284,0.10083723406190284,0.10083723406190284,0.10083723406190284,0.10083723406190284,0.10083723406190284,0.10083723406190284,0.10083723406190284,0.48005762574914296,0.08168061014294438,0.07265237681835625,0.03277626645708536,0.054628946055512086,0.0530306806678573,0.03065690489994264,0.02541020111683089,0.02541020111683089,0.02541020111683089,0.02541020111683089,0.02541020111683089,0.02541020111683089,0.02541020111683089,0.02541020111683089,0.02541020111683089,0.02541020111683089,0.02541020111683089,0.02541020111683089,0.02541020111683089,0.02541020111683089,0.033581553157549765,0.07567848286493196,0.04514149878920741,0.029534058109574837,0.026410268512487872,0.04043367233130832,0.022393862971234267,0.011915810409622328,0.011915810409622328,0.011915810409622328,0.011915810409622328,0.011915810409622328,0.011915810409622328,0.011915810409622328,0.011915810409622328,0.011915810409622328,0.011915810409622328,0.011915810409622328,0.011915810409622328,0.011915810409622328,0.011915810409622328,0.057227813155814995,0.10434830371814159,0.026246369793704476,0.04090139057127296,0.07293514959042571,0.043818478712334706,0.02297677169125984,0.028730211682627287,0.028730211682627287,0.028730211682627287,0.028730211682627287,0.028730211682627287,0.028730211682627287,0.028730211682627287,0.028730211682627287,0.028730211682627287,0.028730211682627287,0.028730211682627287,0.028730211682627287,0.028730211682627287,0.028730211682627287,0.028730211682627287
56,122.0,0.1469136667492968,0.13349876202287056,0.053625645366723235,0.05426755187620632,0.050016578680261346,0.04209217401669264,0.024331016390511006,0.03146765276909135,0.03146765276909135,0.03146765276909135,0.03146765276909135,0.03146765276909135,0.03146765276909135,0.03146765276909135,0.03146765276909135,0.03146765276909135,0.03146765276909135,0.03146765276909135,0.03146765276909135,0.03146765276909135,0.03146765276909135,0.41320269124539843,0.20818102072717998,0.06439957171658696,0.09069852434347264,0.05524725418673253,0.0460058701535263,0.04712171481108663,0.04883001534865146,0.04883001534865146,0.04883001534865146,0.04883001534865146,0.04883001534865146,0.04883001534865146,0.04883001534865146,0.04883001534865146,0.04883001534865146,0.04883001534865146,0.04883001534865146,0.04883001534865146,0.04883001534865146,0.04883001534865146,0.27658509398099906,0.14167232176235203,0.08427284966347143,0.060650297630755926,0.07087631279416683,0.04720851279680351,0.04608848453564272,0.041054077430968575,0.041054077430968575,0.041054077430968575,0.041054077430968575,0.041054077430968575,0.041054077430968575,0.041054077430968575,0.041054077430968575,0.041054077430968575,0.041054077430968575,0.041054077430968575,0.041054077430968575,0.041054077430968575,0.041054077430968575,0.12006388100469863,0.3219175039834443,0.038911713756959385,0.04147336838881135,0.04698729181265164,0.06795570502157812,0.0699408498001695,0.0802732768027829,0.0802732768027829,0.0802732768027829,0.0802732768027829,0.0802732768027829,0.0802732768027829,0.0802732768027829,0.0802732768027829,0.0802732768027829,0.0802732768027829,0.0802732768027829,0.0802732768027829,0.0802732768027829,0.0802732768027829,0.0802732768027829
57,124.0,0.1010698773751746,0.1915576187842232,0.08413792710968768,0.0714169350602899,0.08826286475109157,0.11081994033267395,0.09911315327133544,0.10893399272505683,0.10893399272505683,0.10893399272505683,0.10893399272505683,0.10893399272505683,0.10893399272505683,0.10893399272505683,0.10893399272505683,0.10893399272505683,0.10893399272505683,0.10893399272505683,0.10893399272505683,0.10893399272505683,0.10893399272505683,0.28366113854513386,0.14132757439547322,0.050537977237301246,0.028183014023693463,0.038890568499198544,0.03807910206870501,0.029553034367312686,0.030114719969347455,0.030114719969347455,0.030114719969347455,0.030114719969347455,0.030114719969347455,0.030114719969347455,0.030114719969347455,0.030114719969347455,0.030114719969347455,0.030114719969347455,0.030114719969347455,0.030114719969347455,0.030114719969347455,0.030114719969347455,0.3348280897844209,0.09586876420328298,0.03312607640323013,0.04731862489278472,0.06115161502525859,0.0688713830160198,0.015027855338119272,0.02561592021770949,0.02561592021770949,0.02561592021770949,0.02561592021770949,0.02561592021770949,0.02561592021770949,0.02561592021770949,0.02561592021770949,0.02561592021770949,0.02561592021770949,0.02561592021770949,0.02561592021770949,0.02561592021770949,0.02561592021770949,0.13942289098049232,0.3514249266336244,0.03902223278003797,0.006813484506029374,0.0480357753971226,0.07137508343364468,0.0692938092459604,0.07872032820418814,0.07872032820418814,0.07872032820418814,0.07872032820418814,0.07872032820418814,0.07872032820418814,0.07872032820418814,0.07872032820418814,0.07872032820418814,0.07872032820418814,0.07872032820418814,0.07872032820418814,0.07872032820418814,0.07872032820418814,0.07872032820418814
58,126.0,0.09769731822537034,0.2708942288439632,0.13169648940045317,0.13987698761714143,0.1786835040878349,0.16723168135560457,0.0969229916862259,0.1143055268436688,0.1143055268436688,0.1143055268436688,0.1143055268436688,0.1143055268436688,0.1143055268436688,0.1143055268436688,0.1143055268436688,0.1143055268436688,0.1143055268436688,0.1143055268436688,0.1143055268436688,0.1143055268436688,0.1143055268436688,0.1756600752824098,0.03886891247002491,0.04025779351961629,0.08692112493698433,0.04846424507445363,0.04420719469920466,0.040524463189448606,0.053286936296188386,0.053286936296188386,0.053286936296188386,0.053286936296188386,0.053286936296188386,0.053286936296188386,0.053286936296188386,0.053286936296188386,0.053286936296188386,0.053286936296188386,0.053286936296188386,0.053286936296188386,0.053286936296188386,0.053286936296188386,0.14865489133731585,0.044733545290436834,0.05227387289833321,0.03934686623481528,0.03242963094787921,0.055054026792072296,0.05472188309553251,0.07064436591340362,0.07064436591340362,0.07064436591340362,0.07064436591340362,0.07064436591340362,0.07064436591340362,0.07064436591340362,0.07064436591340362,0.07064436591340362,0.07064436591340362,0.07064436591340362,0.07064436591340362,0.07064436591340362,0.07064436591340362,0.11426960979109041,0.24436917416340473,0.014258591186046297,0.03807557656444454,0.05618827712597788,0.07161793418116913,0.01928457668528519,0.027071126609805148,0.027071126609805148,0.027071126609805148,0.027071126609805148,0.027071126609805148,0.027071126609805148,0.027071126609805148,0.027071126609805148,0.027071126609805148,0.027071126609805148,0.027071126609805148,0.027071126609805148,0.027071126609805148,0.027071126609805148,0.027071126609805148
59,128.0,0.05414176764697786,0.2844524065235789,0.13411679920924724,0.19907594562443964,0.19209047911447122,0.1508188982674944,0.12522894450381897,0.13846526533855535,0.13846526533855535,0.13846526533855535,0.13846526533855535,0.13846526533855535,0.13846526533855535,0.13846526533855535,0.13846526533855535,0.13846526533855535,0.13846526533855535,0.13846526533855535,0.13846526533855535,0.13846526533855535,0.13846526533855535,0.1858375730369657,0.04904612308321798,0.04475470309487709,0.052413982591862265,0.040582255005345354,0.045805264576399427,0.023956544192052506,0.02314893811974702,0.02314893811974702,0.02314893811974702,0.02314893811974702,0.02314893811974702,0.02314893811974702,0.02314893811974702,0.02314893811974702,0.02314893811974702,0.02314893811974702,0.02314893811974702,0.02314893811974702,0.02314893811974702,0.02314893811974702,0.08759740109941169,0.08592351655936377,0.02644878938118505,0.04594382538062737,0.037158388054824174,0.07913804982771963,0.05213790199518357,0.060292104806318525,0.060292104806318525,0.060292104806318525,0.060292104806318525,0.060292104806318525,0.060292104806318525,0.060292104806318525,0.060292104806318525,0.060292104806318525,0.060292104806318525,0.060292104806318525,0.060292104806318525,0.060292104806318525,0.060292104806318525,0.08305551053216087,0.16652092466534502,0.010610287003290867,0.03690156186043586,0.030854825917841954,0.012030013470149264,0.019309490213690085,0.018577872418157507,0.018577872418157507,0.018577872418157507,0.018577872418157507,0.018577872418157507,0.018577872418157507,0.018577872418157507,0.018577872418157507,0.018577872418157507,0.018577872418157507,0.018577872418157507,0.018577872418157507,0.018577872418157507,0.018577872418157507,0.018577872418157507
60,130.0,0.030006412499657797,0.26270617618364994,0.11293195866746875,0.19848412216775968,0.1202718888063005,0.16068683046456544,0.1146463156409544,0.13357815105819326,0.13357815105819326,0.13357815105819326,0.13357815105819326,0.13357815105819326,0.13357815105819326,0.13357815105819326,0.13357815105819326,0.13357815105819326,0.13357815105819326,0.13357815105819326,0.13357815105819326,0.13357815105819326,0.13357815105819326,0.19303825051815077,0.144882069909123,0.015607280027402746,0.056330923662052286,0.02407303024242719,0.02852228979691767,0.020428384632275684,0.032305888674590555,0.032305888674590555,0.032305888674590555,0.032305888674590555,0.032305888674590555,0.032305888674590555,0.032305888674590555,0.032305888674590555,0.032305888674590555,0.032305888674590555,0.032305888674590555,0.032305888674590555,0.032305888674590555,0.032305888674590555,0.23244364214139276,0.018299560005498455,0.07744363425823045,0.03490957196793702,0.052275107841268695,0.025801494687866543,0.023211542601370712,0.03524295316630562,0.03524295316630562,0.03524295316630562,0.03524295316630562,0.03524295316630562,0.03524295316630562,0.03524295316630562,0.03524295316630562,0.03524295316630562,0.03524295316630562,0.03524295316630562,0.03524295316630562,0.03524295316630562,0.03524295316630562,0.00898937630460111,0.20935630044422557,0.012982837511891642,0.05590972825861811,0.02554289446525586,0.037223697811325784,0.0323659414592096,0.039864179080588896,0.039864179080588896,0.039864179080588896,0.039864179080588896,0.039864179080588896,0.039864179080588896,0.039864179080588896,0.039864179080588896,0.039864179080588896,0.039864179080588896,0.039864179080588896,0.039864179080588896,0.039864179080588896,0.039864179080588896,0.039864179080588896
61,132.0,0.02971666665459751,0.23718076212689845,0.08720966374902536,0.1477926140977996,0.08354686823790478,0.061495623853590475,0.02875785106526607,0.024427861026598257,0.024427861026598257,0.024427861026598257,0.024427861026598257,0.024427861026598257,0.024427861026598257,0.024427861026598257,0.024427861026598257,0.024427861026598257,0.024427861026598257,0.024427861026598257,0.024427861026598257,0.024427861026598257,0.024427861026598257,0.15022978169338116,0.08299714551100214,0.0471411362449061,0.03468192836698834,0.04896954521786135,0.04558887839111777,0.052974328231817,0.05254713396519359,0.05254713396519359,0.05254713396519359,0.05254713396519359,0.05254713396519359,0.05254713396519359,0.05254713396519359,0.05254713396519359,0.05254713396519359,0.05254713396519359,0.05254713396519359,0.05254713396519359,0.05254713396519359,0.05254713396519359,0.21852738355302603,0.05892471026017843,0.025722710696673274,0.025829193214776943,0.013846436506909213,0.07283790246768833,0.01920930471092705,0.022024714387412447,0.022024714387412447,0.022024714387412447,0.022024714387412447,0.022024714387412447,0.022024714387412447,0.022024714387412447,0.022024714387412447,0.022024714387412447,0.022024714387412447,0.022024714387412447,0.022024714387412447,0.022024714387412447,0.022024714387412447,0.10362557995456657,0.13109382930270577,0.01884320804219702,0.03831738060199783,0.009106221124605823,0.039076816854174024,0.004650599396219988,0.018824046627652812,0.018824046627652812,0.018824046627652812,0.018824046627652812,0.018824046627652812,0.018824046627652812,0.018824046627652812,0.018824046627652812,0.018824046627652812,0.018824046627652812,0.018824046627652812,0.018824046627652812,0.018824046627652812,0.018824046627652812,0.018824046627652812
62,134.0,0.0437473463061823,0.23049919476029976,0.07210520804512668,0.07045840569903303,0.08852207485353382,0.0792063895384866,0.06185163884721337,0.08236140091503956,0.08236140091503956,0.08236140091503956,0.08236140091503956,0.08236140091503956,0.08236140091503956,0.08236140091503956,0.08236140091503956,0.08236140091503956,0.08236140091503956,0.08236140091503956,0.08236140091503956,0.08236140091503956,0.08236140091503956,0.08655950284038527,0.07507339923358196,0.0051091648377751524,0.0364453935201629,0.028204171328919548,0.031745694582928766,0.035179591022560144,0.025749250382700775,0.025749250382700775,0.025749250382700775,0.025749250382700775,0.025749250382700775,0.025749250382700775,0.025749250382700775,0.025749250382700775,0.025749250382700775,0.025749250382700775,0.025749250382700775,0.025749250382700775,0.025749250382700775,0.025749250382700775,0.19225167918246694,0.08692818914998468,0.01989800157258069,0.02704050248686853,0.038592621868308606,0.056542409806098655,0.023312266009380734,0.019374495957147353,0.019374495957147353,0.019374495957147353,0.019374495957147353,0.019374495957147353,0.019374495957147353,0.019374495957147353,0.019374495957147353,0.019374495957147353,0.019374495957147353,0.019374495957147353,0.019374495957147353,0.019374495957147353,0.019374495957147353,0.17032434958632123,0.10309855908242009,0.04416782804743456,0.0902330421989805,0.06677763418300733,0.05742028589780644,0.04134141117395264,0.04176463494212672,0.04176463494212672,0.04176463494212672,0.04176463494212672,0.04176463494212672,0.04176463494212672,0.04176463494212672,0.04176463494212672,0.04176463494212672,0.04176463494212672,0.04176463494212672,0.04176463494212672,0.04176463494212672,0.04176463494212672,0.04176463494212672
63,136.0,0.16249242676078499,0.11292243029331184,0.0005408600009528124,0.05479782284525948,0.046053377016861456,0.06923608052882155,0.015041846407112303,0.03367453566590823,0.03367453566590823,0.03367453566590823,0.03367453566590823,0.03367453566590823,0.03367453566590823,0.03367453566590823,0.03367453566590823,0.03367453566590823,0.03367453566590823,0.03367453566590823,0.03367453566590823,0.03367453566590823,0.03367453566590823,0.16050434772513725,0.07640195761553718,0.03872014693411721,0.018137006811707893,0.0,0.013169816464700492,0.028208441137545906,0.0171102379227891,0.0171102379227891,0.0171102379227891,0.0171102379227891,0.0171102379227891,0.0171102379227891,0.0171102379227891,0.0171102379227891,0.0171102379227891,0.0171102379227891,0.0171102379227891,0.0171102379227891,0.0171102379227891,0.0171102379227891,0.14251972018299464,0.08684153566289676,0.05902723370310373,0.01828156461229405,0.014057995677233284,0.054751339971825956,0.016189868953232538,0.0221013387037316,0.0221013387037316,0.0221013387037316,0.0221013387037316,0.0221013387037316,0.0221013387037316,0.0221013387037316,0.0221013387037316,0.0221013387037316,0.0221013387037316,0.0221013387037316,0.0221013387037316,0.0221013387037316,0.0221013387037316,0.10093431536175183,0.21813155649610874,0.0203351384336669,0.047933561308168664,0.042575876678819374,0.041354331066257556,0.03021721233363318,0.04679993525629435,0.04679993525629435,0.04679993525629435,0.04679993525629435,0.04679993525629435,0.04679993525629435,0.04679993525629435,0.04679993525629435,0.04679993525629435,0.04679993525629435,0.04679993525629435,0.04679993525629435,0.04679993525629435,0.04679993525629435,0.04679993525629435
64,138.0,0.2622953304422135,0.22854000500232588,0.10971716948038458,0.059352319316416345,0.07261028820683689,0.08584675082727625,0.06726036582537247,0.07081313915978346,0.07081313915978346,0.07081313915978346,0.07081313915978346,0.07081313915978346,0.07081313915978346,0.07081313915978346,0.07081313915978346,0.07081313915978346,0.07081313915978346,0.07081313915978346,0.07081313915978346,0.07081313915978346,0.07081313915978346,0.2970869783715026,0.07774335077334339,0.047625288934634906,0.0539595347295865,0.0691230142209805,0.04611177873137176,0.056318657211167855,0.04927249011206426,0.04927249011206426,0.04927249011206426,0.04927249011206426,0.04927249011206426,0.04927249011206426,0.04927249011206426,0.04927249011206426,0.04927249011206426,0.04927249011206426,0.04927249011206426,0.04927249011206426,0.04927249011206426,0.04927249011206426,0.012961671047268367,0.049319630886131706,0.021195269362595255,0.018959755849891693,0.024424415699780086,0.07108442990326935,0.022142136978699777,0.0306315227351447,0.0306315227351447,0.0306315227351447,0.0306315227351447,0.0306315227351447,0.0306315227351447,0.0306315227351447,0.0306315227351447,0.0306315227351447,0.0306315227351447,0.0306315227351447,0.0306315227351447,0.0306315227351447,0.0306315227351447,0.05692478508823,0.13709110382573042,0.028063921829141053,0.034583201127460224,0.03042003992548511,0.05363924241637515,0.024037631531375045,0.01881625770933992,0.01881625770933992,0.01881625770933992,0.01881625770933992,0.01881625770933992,0.01881625770933992,0.01881625770933992,0.01881625770933992,0.01881625770933992,0.01881625770933992,0.01881625770933992,0.01881625770933992,0.01881625770933992,0.01881625770933992,0.01881625770933992
65,140.0,0.23409244534426635,0.3348492019007001,0.11334594877316875,0.14996722765206272,0.11517893762126503,0.14119703115305482,0.08253007746265001,0.08044250500153471,0.08044250500153471,0.08044250500153471,0.08044250500153471,0.08044250500153471,0.08044250500153471,0.08044250500153471,0.08044250500153471,0.08044250500153471,0.08044250500153471,0.08044250500153471,0.08044250500153471,0.08044250500153471,0.08044250500153471,0.3248799218712063,0.19567791914904709,0.09326334672580167,0.07306052784174638,0.050043395373927484,0.07345757170582938,0.04135043418471237,0.055503147579425545,0.055503147579425545,0.055503147579425545,0.055503147579425545,0.055503147579425545,0.055503147579425545,0.055503147579425545,0.055503147579425545,0.055503147579425545,0.055503147579425545,0.055503147579425545,0.055503147579425545,0.055503147579425545,0.055503147579425545,0.17970640253693482,0.0881040330867674,0.05124146790234728,0.034085096893379165,0.03952205275142546,0.07727028904458824,0.032462237483542794,0.023283944546531234,0.023283944546531234,0.023283944546531234,0.023283944546531234,0.023283944546531234,0.023283944546531234,0.023283944546531234,0.023283944546531234,0.023283944546531234,0.023283944546531234,0.023283944546531234,0.023283944546531234,0.023283944546531234,0.023283944546531234,0.19473440604319864,0.35450791130317255,0.0523110062889716,0.03788016597571842,0.04566223731693665,0.045368607032355235,0.04392279638960271,0.045860821835460024,0.045860821835460024,0.045860821835460024,0.045860821835460024,0.045860821835460024,0.045860821835460024,0.045860821835460024,0.045860821835460024,0.045860821835460024,0.045860821835460024,0.045860821835460024,0.045860821835460024,0.045860821835460024,0.045860821835460024,0.045860821835460024
66,142.0,0.10516376838153667,0.1052507619986715,0.012540660748225744,0.04501189766467615,0.026851807500279386,0.04252922005712373,0.03299569462177702,0.05294180536844368,0.05294180536844368,0.05294180536844368,0.05294180536844368,0.05294180536844368,0.05294180536844368,0.05294180536844368,0.05294180536844368,0.05294180536844368,0.05294180536844368,0.05294180536844368,0.05294180536844368,0.05294180536844368,0.05294180536844368,0.21924461839412154,0.09658477727655752,0.028925149374964414,0.022494220964799184,0.021375199669761265,0.0600844682577346,0.04056030952165145,0.05501782735893703,0.05501782735893703,0.05501782735893703,0.05501782735893703,0.05501782735893703,0.05501782735893703,0.05501782735893703,0.05501782735893703,0.05501782735893703,0.05501782735893703,0.05501782735893703,0.05501782735893703,0.05501782735893703,0.05501782735893703,0.23658998030984887,0.05369341337724307,0.019630498443831367,0.040531556628220486,0.045643207408577316,0.046117136017254055,0.026349651991821498,0.038772027903637825,0.038772027903637825,0.038772027903637825,0.038772027903637825,0.038772027903637825,0.038772027903637825,0.038772027903637825,0.038772027903637825,0.038772027903637825,0.038772027903637825,0.038772027903637825,0.038772027903637825,0.038772027903637825,0.038772027903637825,0.1902443895268635,0.2480908593960274,0.01244541232210135,0.0200664430913789,0.00794926860560529,0.02206818092696491,0.022030823286332622,0.016996913164934027,0.016996913164934027,0.016996913164934027,0.016996913164934027,0.016996913164934027,0.016996913164934027,0.016996913164934027,0.016996913164934027,0.016996913164934027,0.016996913164934027,0.016996913164934027,0.016996913164934027,0.016996913164934027,0.016996913164934027,0.016996913164934027
67,144.0,0.2569553031781142,0.3493803289019478,0.12608832071655146,0.13248539308709822,0.12206330961691694,0.09920338035407968,0.06819492837910825,0.06405548263055809,0.06405548263055809,0.06405548263055809,0.06405548263055809,0.06405548263055809,0.06405548263055809,0.06405548263055809,0.06405548263055809,0.06405548263055809,0.06405548263055809,0.06405548263055809,0.06405548263055809,0.06405548263055809,0.06405548263055809,0.07978191723698802,0.0860549442275942,0.06285170845970255,0.051305071627922146,0.037152695148888706,0.08274472955730439,0.05745947983752683,0.06208304226331105,0.06208304226331105,0.06208304226331105,0.06208304226331105,0.06208304226331105,0.06208304226331105,0.06208304226331105,0.06208304226331105,0.06208304226331105,0.06208304226331105,0.06208304226331105,0.06208304226331105,0.06208304226331105,0.06208304226331105,0.13835580303763176,0.030448114549532824,0.05260244495516947,0.02906137128386772,0.03408977052265969,0.03794558039253261,0.032741542882819656,0.04752811383498328,0.04752811383498328,0.04752811383498328,0.04752811383498328,0.04752811383498328,0.04752811383498328,0.04752811383498328,0.04752811383498328,0.04752811383498328,0.04752811383498328,0.04752811383498328,0.04752811383498328,0.04752811383498328,0.04752811383498328,0.059713837960511065,0.15819493708353818,0.04115500144580619,0.038700535148433954,0.01057303032696414,0.03589029450132071,0.01064279226593472,0.017005815376095173,0.017005815376095173,0.017005815376095173,0.017005815376095173,0.017005815376095173,0.017005815376095173,0.017005815376095173,0.017005815376095173,0.017005815376095173,0.017005815376095173,0.017005815376095173,0.017005815376095173,0.017005815376095173,0.017005815376095173,0.017005815376095173
68,146.0,0.3785807384105493,0.2988215618215265,0.09111814120216741,0.11029671279703625,0.10195956097593262,0.09529933516316082,0.06048409029302035,0.08022031781647278,0.08022031781647278,0.08022031781647278,0.08022031781647278,0.08022031781647278,0.08022031781647278,0.08022031781647278,0.08022031781647278,0.08022031781647278,0.08022031781647278,0.08022031781647278,0.08022031781647278,0.08022031781647278,0.08022031781647278,0.031968905313632244,0.12910846785476107,0.06810388644310059,0.04689319448485781,0.06978802111099279,0.1065736578786723,0.06562190081980825,0.06681564799394597,0.06681564799394597,0.06681564799394597,0.06681564799394597,0.06681564799394597,0.06681564799394597,0.06681564799394597,0.06681564799394597,0.06681564799394597,0.06681564799394597,0.06681564799394597,0.06681564799394597,0.06681564799394597,0.06681564799394597,0.015069669721314459,0.061201052320505205,0.031771700416691064,0.009820243124051869,0.016557916602477765,0.04889056481384993,0.015010922885092221,0.028789779005799356,0.028789779005799356,0.028789779005799356,0.028789779005799356,0.028789779005799356,0.028789779005799356,0.028789779005799356,0.028789779005799356,0.028789779005799356,0.028789779005799356,0.028789779005799356,0.028789779005799356,0.028789779005799356,0.028789779005799356,0.05329872220901891,0.27538170852867866,0.031503370219358735,0.01961962235365849,0.05140537187252354,0.09077904713435171,0.03557819789025473,0.05409199905064062,0.05409199905064062,0.05409199905064062,0.05409199905064062,0.05409199905064062,0.05409199905064062,0.05409199905064062,0.05409199905064062,0.05409199905064062,0.05409199905064062,0.05409199905064062,0.05409199905064062,0.05409199905064062,0.05409199905064062,0.05409199905064062
69,148.0,0.29837741512041766,0.012301707564545248,0.053950127705222596,0.03802944666047972,0.06596181087625551,0.06493594325300278,0.027007911610467897,0.04153102835363472,0.04153102835363472,0.04153102835363472,0.04153102835363472,0.04153102835363472,0.04153102835363472,0.04153102835363472,0.04153102835363472,0.04153102835363472,0.04153102835363472,0.04153102835363472,0.04153102835363472,0.04153102835363472,0.04153102835363472,0.1126440294762815,0.1610669445617114,0.04337650947019075,0.03695260817702808,0.04239752010576169,0.013263039573163167,0.0058091523133174915,0.009356103627909687,0.009356103627909687,0.009356103627909687,0.009356103627909687,0.009356103627909687,0.009356103627909687,0.009356103627909687,0.009356103627909687,0.009356103627909687,0.009356103627909687,0.009356103627909687,0.009356103627909687,0.009356103627909687,0.009356103627909687,0.013586356714562202,0.06145349440616978,0.021378568307286988,0.002973207213603027,0.02429576359936571,0.023290905057053456,0.026549441323725442,0.03140284915764486,0.03140284915764486,0.03140284915764486,0.03140284915764486,0.03140284915764486,0.03140284915764486,0.03140284915764486,0.03140284915764486,0.03140284915764486,0.03140284915764486,0.03140284915764486,0.03140284915764486,0.03140284915764486,0.03140284915764486,0.04887166338925661,0.20869666560701897,0.027958484138730113,0.015006710999060856,0.061018991142783,0.0789915225426087,0.03586760670587416,0.0367426326864411,0.0367426326864411,0.0367426326864411,0.0367426326864411,0.0367426326864411,0.0367426326864411,0.0367426326864411,0.0367426326864411,0.0367426326864411,0.0367426326864411,0.0367426326864411,0.0367426326864411,0.0367426326864411,0.0367426326864411,0.0367426326864411
70,150.0,0.146829419941998,0.14600514032433115,0.0464692880492888,0.0823136672025389,0.060909538430344995,0.05328901623431425,0.0519594044346855,0.06337254811056323,0.06337254811056323,0.06337254811056323,0.06337254811056323,0.06337254811056323,0.06337254811056323,0.06337254811056323,0.06337254811056323,0.06337254811056323,0.06337254811056323,0.06337254811056323,0.06337254811056323,0.06337254811056323,0.06337254811056323,0.23770920119018987,0.06891442917935467,0.03761247593712695,0.01459328404447597,0.03593090347858621,0.019888680495506857,0.005922590489627821,0.010467584840275407,0.010467584840275407,0.010467584840275407,0.010467584840275407,0.010467584840275407,0.010467584840275407,0.010467584840275407,0.010467584840275407,0.010467584840275407,0.010467584840275407,0.010467584840275407,0.010467584840275407,0.010467584840275407,0.010467584840275407,0.06446530446110506,0.04608987622382965,0.04086738612497218,0.009687866378374375,0.029677407000652505,0.020422152776636133,0.023530761278448463,0.015332079205271597,0.015332079205271597,0.015332079205271597,0.015332079205271597,0.015332079205271597,0.015332079205271597,0.015332079205271597,0.015332079205271597,0.015332079205271597,0.015332079205271597,0.015332079205271597,0.015332079205271597,0.015332079205271597,0.015332079205271597,0.05954873013018729,0.27844963086236596,0.0036813714639738287,0.019178555779096933,0.039620580118809076,0.01116649675222866,0.025215010622291138,0.03334771988407077,0.03334771988407077,0.03334771988407077,0.03334771988407077,0.03334771988407077,0.03334771988407077,0.03334771988407077,0.03334771988407077,0.03334771988407077,0.03334771988407077,0.03334771988407077,0.03334771988407077,0.03334771988407077,0.03334771988407077,0.03334771988407077
71,152.0,0.21549541660173852,0.22140715761077423,0.0837710371316388,0.132586890948513,0.06537178040082113,0.07008515946415285,0.031382070065625406,0.02480445970765513,0.02480445970765513,0.02480445970765513,0.02480445970765513,0.02480445970765513,0.02480445970765513,0.02480445970765513,0.02480445970765513,0.02480445970765513,0.02480445970765513,0.02480445970765513,0.02480445970765513,0.02480445970765513,0.02480445970765513,0.3139309693902039,0.14184567514438196,0.06485129738855548,0.07312480521209304,0.04621892558995003,0.08970732425777395,0.07200451426985109,0.08610154389979723,0.08610154389979723,0.08610154389979723,0.08610154389979723,0.08610154389979723,0.08610154389979723,0.08610154389979723,0.08610154389979723,0.08610154389979723,0.08610154389979723,0.08610154389979723,0.08610154389979723,0.08610154389979723,0.08610154389979723,0.18256512826412938,0.06841575019918535,0.012570034396475364,0.025217754513672405,0.031063903485939647,0.06586530038208659,0.023582722499068336,0.03164952720062151,0.03164952720062151,0.03164952720062151,0.03164952720062151,0.03164952720062151,0.03164952720062151,0.03164952720062151,0.03164952720062151,0.03164952720062151,0.03164952720062151,0.03164952720062151,0.03164952720062151,0.03164952720062151,0.03164952720062151,0.17509714314020888,0.08229771829777456,0.043116880543167216,0.04534928207138081,0.060341389819771815,0.03870252978154307,0.02325622276968221,0.0344992249920316,0.0344992249920316,0.0344992249920316,0.0344992249920316,0.0344992249920316,0.0344992249920316,0.0344992249920316,0.0344992249920316,0.0344992249920316,0.0344992249920316,0.0344992249920316,0.0344992249920316,0.0344992249920316,0.0344992249920316,0.0344992249920316
