,time,accel,X,Y,Z,gyro
0,0.0,10.33465559923613,1.0202452511999756,1.7230990754228086,-0.8186242913894355,2.163357697370431
1,100.0,10.152722042530721,0.4530908991638571,0.3076395141810178,-1.408236953777075,1.5109813869052062
2,200.0,9.338248919121659,-0.1028983040624298,-1.094678758398816,0.8174961891951039,1.3701130115494176
3,300.0,9.624544124483464,-1.0990679035618902,-0.1708697029438801,1.869102425265312,2.1750150776849178
4,400.0,10.345658473963596,-0.4451873269314877,1.364330134215206,-0.1197201455283444,1.4401115874936266
5,500.0,10.280170275875605,1.661192246362567,0.9825706613190472,-1.6154427691698074,2.5168750712586188
6,600.0,9.510816105040302,0.7037748862339184,0.3819695546491071,0.1375322313758544,0.8124745816575577
7,700.0,9.365064220005806,-0.2372145557259209,-1.302643898999691,0.908742586573586,1.605915614751228
8,800.0,10.313893992344404,-0.3524089389187284,-0.1619123868922703,0.3750691934902221,0.5395225492640524
9,900.0,10.305019715540643,2.01269461074695,2.1443311861418186,-1.0791845754481852,3.1326881715031063
10,1000.0,9.740727243766539,0.143453367173206,0.2673938907667994,-0.7743729206772522,0.8317041431007517
11,1100.0,9.441158410615888,-0.5619893397945911,-0.5280352299900726,1.1166355832755566,1.3570291993876076
12,1200.0,10.161133140449119,-0.5699005159512163,-0.3035985753879882,0.4200569709160365,0.7703288595620926
13,1300.0,10.487023815018128,0.6122302549419925,0.8126512888245284,-0.6000200601350516,1.1812078880785444
14,1400.0,9.606497657240517,0.2386142647585831,0.3315941701043397,-0.2721298815976828,0.49086264214323116
15,1500.0,9.491338956101256,0.1865641892676707,-0.8398355048021302,1.1993863428667189,1.476027598420353
16,1600.0,10.253706958652062,-0.2043063056718092,-0.6372954039718955,0.621742737505585,0.9134826380954938
17,1700.0,10.416434174840253,1.204589774936065,1.7665434696681797,-0.8341500639762729,2.2951075541985895
18,1800.0,9.674896361031218,0.655425027028285,-1.2858120657105,0.1719376407550648,1.453429457073906
19,1900.0,9.09912404894475,-0.2080893113499507,2.087569305635244,-0.1512778719335328,2.1033620139826743
20,2000.0,10.115950506938114,6.215500407247245,-0.2693979383549653,-0.9937760175459088,6.300207245379312
21,2100.0,10.832917133509072,9.14839877281487,1.319453854331374,-0.0652221733863232,9.243290134581505
22,2200.0,10.32680443371579,-0.9515043885447084,5.393235410284996,0.0949057325657224,5.477349348931986
23,2300.0,10.484871428516218,15.23003638908863,-0.0300269063750398,-2.5834599997110663,15.447626859753488
24,2400.0,10.198795215240553,15.050163292980194,-2.9748720274597407,-2.890038059426844,15.611201065583217
25,2500.0,11.802949997986206,9.91210896397233,4.439652295611799,4.156639891062677,11.629190505085264
26,2600.0,10.889349640351977,26.776709243649243,-11.113777871498463,4.237822267904877,29.299613548138996
27,2700.0,9.32939443681035,-4.962454371526837,-6.67826936776042,9.643503141081332,12.736655289749287
28,2800.0,9.854942430368318,-5.642206566725672,-1.7402497932828962,11.971961565488575,13.348813730446578
29,2900.0,11.095524227154485,12.792592865994571,-6.984766959281266,8.572076596087218,16.90910698055189
30,3000.0,9.948017432564173,-2.7948217732563614,-12.313012669488788,6.548392847366631,14.223317426912109
31,3100.0,9.916617092018585,-13.713852525749802,6.835044890271127,13.718924796795845,20.566878405100166
