,Sample 0,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 6,Sample 7,Sample 8,Sample 9,Sample 10,Sample 11,Sample 12
22,10.32680443371579,9.895953867767888,10.894336954523268,8.851718542650055,8.83207575883654,8.536668771700715,10.887131978460605,9.67284143421033,10.179679562712424,10.141242081658959,11.82091271164872,9.93679762722655,11.32571277316701
23,10.484871428516218,9.88904014662108,9.495099026112067,9.932511586714403,9.387257778176634,9.735598822623949,10.941359218564841,10.651107591655755,11.053201875417756,9.141382724810065,10.107111737734664,10.914900259258436,9.60924564060974
24,10.198795215240553,10.572229663262961,10.120542192265763,11.504914281106037,9.34612286943993,11.475282690328262,11.267214029877373,11.091203727200615,10.1850746299008,11.264650841588253,10.109531673850812,9.35065020409843,11.472956222905173
25,11.802949997986206,11.330520239370108,10.392663895730017,10.447088803761886,9.387725636697636,9.574736181953954,11.061363857862167,9.355702508455712,9.288630773298692,8.484179112892857,11.321091050275392,9.13385174400191,8.913761059228086
26,10.889349640351977,10.084883837860664,9.248744776638608,9.386486906888091,9.906363217098736,9.885514673320145,10.844887341329756,9.498469240410516,9.970400139661221,9.914140222123299,9.818169730554548,10.640821560398452,11.6485493343774
27,9.32939443681035,9.107593436072962,10.709085822225877,10.189489405703164,10.042652519431666,10.78563430073667,10.61524145671283,10.610964333553273,11.073083494032307,10.865404126583917,8.844896508152468,9.546822096250468,9.239815503534183
28,9.854942430368318,9.808857313477333,10.48629958533877,10.351648563603906,10.242294729187158,9.172871736398305,10.7224891851955,10.84576741911313,10.77512545983758,9.93015182103536,10.037611359476376,10.692022239879519,10.813550423766388
29,11.095524227154485,10.905544949229931,8.969528835949694,9.013180968917869,10.958242907630998,9.354349578510556,10.147494410005908,9.195860923367546,9.141098078620704,9.696372527473347,10.926443614061714,9.248907085478747,9.484724257167313
30,9.948017432564173,8.373688958283607,10.879292547426077,10.361485997249616,10.178500382284536,10.839342397601865,10.703243099467329,9.448536570548406,9.498152668822263,9.014939662966936,9.639565335278338,9.869377972433988,8.990552679947559
31,9.916617092018585,9.839439689825607,10.797164488578488,10.94187639480495,9.820792549953113,11.42083119183362,9.4775481492991,10.436257489169835,9.15936418543629,9.310856294520608,8.733988496151202,11.348386977746003,10.915671518878224
32,10.531744541289816,10.489721894817334,9.511381793099375,8.738336279819414,9.346935098207124,9.474811581082006,9.6748365772793,10.745092954751666,10.28924548131913,8.858472203184547,9.14654208150921,10.02883391189649,9.85332230773224
33,9.764161007124986,8.812478729384006,11.687325347298602,9.733017080466983,9.416238158852872,9.547609526683164,9.579586794353878,9.47231885578897,10.039602502837965,10.176316234767432,10.563048084656439,9.223652998875629,10.082459208506839
34,10.054231764442697,11.1293558097829,9.545880681407084,11.221593500201664,10.643405292192385,11.586612425752593,9.296403709227812,9.323844344968984,10.136782778302782,10.762811094855575,11.15935762278991,9.967682548806323,11.391445725351845
35,10.462607085852586,10.208729306610895,11.264193984804082,9.869201608575642,10.552829512380464,10.600506544484531,9.784147088711315,10.16151638077971,10.924802285600427,10.756637560228011,9.145257910372896,11.338220605119714,9.298227593742084
36,11.038747194280123,9.959125188489406,9.348561547707964,8.918597406389537,8.825271650537317,9.767540823280264,9.945549669350918,10.829725169583256,11.051188874182595,10.667587444161656,9.936274414744906,10.64951436932631,9.00642866085027
37,10.60980495642914,10.352138324314438,11.348292456449458,9.48728920404554,9.5671083527691,9.453961554836747,10.521845494976645,9.508207319923807,10.49805931426301,10.531866726230852,9.769572447050752,9.061812186397479,11.83367435191513
38,10.954937430575683,11.015174988159558,9.058937620162542,9.963348566516057,10.712869953326932,9.66486400254967,11.046120899576838,8.751192894967295,10.15098376896686,10.129371430725001,10.900710308218764,10.903541109849995,10.368248831711263
39,10.554668953892019,11.020183688533393,10.995275286410152,10.952308793367203,10.801612845881674,9.703653203612856,10.649304180187642,9.574805710351702,8.971626808433832,9.42171122022378,10.773548352389756,10.54472614736942,9.551769914607236
40,10.50396610123317,10.238266923661627,9.008328844693636,10.216798338148449,9.111810572017488,9.629370463178635,8.994533332966746,10.637138814754199,9.169019386746015,9.242034996248483,9.938272657649959,10.021294282398019,11.375883709791198
41,11.341386844148412,9.561781531621449,9.47254189304125,9.18460480492653,10.183039569066052,9.882768282141026,9.136013852467626,11.171157363379693,10.019436760297875,9.891370906542956,9.603974710731503,10.560449711433007,9.162380009738738
42,10.736320438028882,10.324422483371963,11.64653836156615,9.735165385494877,10.92836911778681,10.035373543740233,9.854616954708861,10.032681911099832,10.721157793097063,10.636448297958557,11.46580807505052,10.27232223912275,10.639857238784337
43,9.666228124748297,10.712992384463062,9.45296572345451,10.862145220507722,10.668533942677236,10.715486267338477,10.790041782759575,9.30279935563826,10.51824902930543,10.332031016633968,9.672769323972807,10.31025266169177,9.455329578592545
44,10.461421210069894,11.324135976825897,10.438986278451585,9.609933615234457,9.016289322592575,9.557238887759405,9.941405472364874,9.728588086280823,9.024409996010558,10.957527950394645,9.413983670405107,10.445397807228673,10.836154887548599
45,9.490196617741384,11.068136720789774,10.696809053946353,9.237968582099931,10.015217429716683,8.85192587535716,9.20044487708147,10.065431021502533,9.789608944359422,9.711249002332208,10.368677787333107,10.21536143962781,9.020630938519274
46,11.898977861774608,9.39685043220942,9.19244631120609,10.59720074046082,11.046399356320556,8.750624836968713,9.812556187162139,10.666940054189931,10.74691106686212,8.583478123366856,11.050614252128875,11.339270855539716,11.181699184605565
47,9.260592179209231,9.67405501727597,10.837057543291731,10.507011594068102,9.703535107408587,9.754257766500203,11.325621331795261,11.071007773536001,10.863299309846457,8.854749283772021,8.769605869308634,8.88321672952687,9.842787706829105
48,9.596599760112548,11.825614059990587,8.596741383002753,9.115986428109446,9.480256795975096,9.70926391567055,9.781232477400469,10.820926339069612,9.212199728413555,9.778199757884053,9.6308525724625,9.077505610952924,9.196807310514973
49,9.361462606041218,10.195026185278303,9.517721059865536,10.191285249921997,10.628968533264237,9.866887582948642,9.513303243218989,10.116641377835291,9.177444861593692,7.461135568629815,10.979906055489481,9.151539139000954,9.828260863277928
50,8.796679868639375,9.384295156622988,9.346720631159378,9.341135841044789,9.824245392687509,10.475740826776951,10.325768736754497,8.861329706821387,10.61071995419525,9.503888233236058,9.376936353460513,8.857598965936633,10.764418861235313
51,11.702860031319124,10.930657960629821,9.560049523745038,9.55454767888067,9.409621873160887,10.698262069997169,11.107896423219323,8.957280185532358,11.09357613161472,7.99629286635326,9.142793474535548,8.767635934045488,9.626754738514682
52,10.195950588459393,8.61118238642719,10.25674251399651,10.425433704236859,10.693270862341654,9.990320397861208,8.97230548936378,9.595929512370926,11.358249710954679,9.447431624068352,9.837895546952716,9.597562257137906,8.83220344925255
53,8.71052948745205,9.658780109363038,9.18723434283088,9.124484298862725,10.388265409731446,10.328230732785686,10.34402419475665,9.756776011578685,11.205203630378428,8.967639158726616,10.984009808197492,8.41026151336925,10.122457171796807
54,11.33710827620776,9.159688222261828,10.944942038265133,10.788280251153669,8.899470405987598,9.977100180353276,9.189335144212887,9.947605012205758,11.18769834001563,9.835688483293827,10.560053767019589,8.970805340685994,10.917600592783348
55,8.8686808569809,9.143904838687105,9.230831164680039,10.333355841290985,10.096017811951501,9.2760625213285,8.906307556320249,10.636232614572783,10.57184529328741,8.833576370801293,9.221513438374204,9.31441182355269,10.60823741318946
56,10.424593325944581,9.553723050054149,11.454772222522712,9.59046137897305,11.025537281722578,9.153166638187393,10.0419482994007,10.773535110278333,10.348484194235116,10.086707875791797,10.502389093779723,9.35201748229916,8.584829492719328
57,10.959836726224697,8.305374573016998,8.479724135383982,11.177738350159249,9.577332677768425,9.028523859329278,11.355876285322339,11.033038395399023,9.872220391945541,8.670190132522187,10.999827082195532,11.742412214695614,9.557112101464824
58,9.165362941352834,10.180989987058497,10.749415879531673,9.041055867655656,9.616658147431313,9.181053532275056,9.202834849713984,9.944949668860476,11.805165328302046,10.356253951691553,8.842073340108232,10.97621675176352,10.362590474002824
59,11.14530023762313,8.447301508640889,9.721261782946828,9.527137617363316,9.861937863746594,8.834677414525597,8.913090702951635,9.207772909299301,11.244821797239014,10.828047546020908,9.629042038996964,11.283884747672731,10.254389275736497
60,9.441173314059908,8.760797549769146,10.563957052091949,11.17376414070487,11.262545389848686,9.301795682530399,10.340331540076477,9.481088960407815,11.300604334943923,9.43882018553429,11.066766842542432,10.401496803301688,8.76930233096543
61,9.710291719228257,9.720382442894135,10.764944160343289,9.330073881263152,10.167515244690088,9.316440859760567,10.988416579035755,10.488392094568052,11.001121728435686,8.780291087602361,8.350801919267688,9.103472468091944,10.267208599930266
62,10.06033585725465,9.270527119949696,9.527544010344329,10.349916173431577,8.763501900668437,9.488195236693228,11.353084177751049,10.9036711034436,11.295557008507455,9.876043699512827,10.76928534636496,10.059573873850137,8.71881056348445
63,11.090333719548074,9.172714245691068,11.315517526464628,10.976678586540105,8.82874182275946,9.468396634356932,9.516179077105841,10.75480147125613,11.162465570153689,10.368758639867254,9.73189069319434,10.118454060104895,10.301276478946136
64,10.88025774949483,10.961921157571275,9.333080124349706,8.99573697009293,10.286032843930405,9.525105712703805,8.999541493852186,9.542919797423732,11.304079999953972,10.334432534924174,9.193986122983508,9.326695692079479,8.978502064295704
65,11.411097250665042,9.02143412518372,10.338999841068285,9.036277355886988,10.812111586707728,9.31894496760239,8.926006291426544,8.935274023675102,11.29365775108596,9.073339907088197,10.694389069959636,11.380054504039487,10.507143809150367
66,11.474626493981486,10.588234208810258,9.039472614141593,9.997141443847267,11.502579112696393,9.713518090303689,9.833624514331015,9.706459317000995,9.78076939945873,9.258502472450882,9.074619832545741,10.42001065886721,9.483492352885104
67,10.658563521128029,9.72999990585779,9.431144600401943,10.576894528380732,9.770929692704138,10.241430887165928,9.842332505453992,10.24379284531646,9.307202610877289,10.478575938132327,9.353971048089209,10.174414098324972,10.928869120462693
68,11.694334562932593,10.105910314106596,11.370904044756626,11.00676752493484,9.147196475324273,10.585705977128962,10.81191002062742,10.777439937031714,10.255484959014279,10.567628929605666,10.939956664008422,10.923790390620722,11.447062033819654
69,10.278379467130028,10.853786947418833,8.982194469352075,10.289954046752495,9.03142960330758,10.934274582257078,11.018978708302768,9.496123001354515,11.106363445651022,9.964920973871163,9.150986706076939,9.721817937857182,9.114966833664562
70,9.621639566527422,8.899094865863148,9.756545159969047,8.847465937959306,11.02279578065523,11.490678407052142,9.857365966058111,9.076047668251283,9.079519920190357,9.280928908398609,10.973273142687583,11.302497973781861,9.2135927581258
71,9.428722713255421,9.715549693722263,10.88273535067143,9.039229623406525,10.999008440812762,11.07353557119293,9.305798451249462,9.298678053092962,10.282632730761271,9.847287204162464,10.18696783505471,9.341519515447974,11.198221749405993
72,9.895953867767888,10.894336954523268,8.851718542650055,8.83207575883654,8.536668771700715,10.887131978460605,9.67284143421033,10.179679562712424,10.141242081658959,11.82091271164872,9.93679762722655,11.32571277316701,10.684724913162066
73,9.88904014662108,9.495099026112067,9.932511586714403,9.387257778176634,9.735598822623949,10.941359218564841,10.651107591655755,11.053201875417756,9.141382724810065,10.107111737734664,10.914900259258436,9.60924564060974,8.846518873235448
74,10.572229663262961,10.120542192265763,11.504914281106037,9.34612286943993,11.475282690328262,11.267214029877373,11.091203727200615,10.1850746299008,11.264650841588253,10.109531673850812,9.35065020409843,11.472956222905173,9.939534711839316
75,11.330520239370108,10.392663895730017,10.447088803761886,9.387725636697636,9.574736181953954,11.061363857862167,9.355702508455712,9.288630773298692,8.484179112892857,11.321091050275392,9.13385174400191,8.913761059228086,10.518829567088721
76,10.084883837860664,9.248744776638608,9.386486906888091,9.906363217098736,9.885514673320145,10.844887341329756,9.498469240410516,9.970400139661221,9.914140222123299,9.818169730554548,10.640821560398452,11.6485493343774,9.171533474976178
77,9.107593436072962,10.709085822225877,10.189489405703164,10.042652519431666,10.78563430073667,10.61524145671283,10.610964333553273,11.073083494032307,10.865404126583917,8.844896508152468,9.546822096250468,9.239815503534183,10.636195982560826
78,9.808857313477333,10.48629958533877,10.351648563603906,10.242294729187158,9.172871736398305,10.7224891851955,10.84576741911313,10.77512545983758,9.93015182103536,10.037611359476376,10.692022239879519,10.813550423766388,8.878024576295218
79,10.905544949229931,8.969528835949694,9.013180968917869,10.958242907630998,9.354349578510556,10.147494410005908,9.195860923367546,9.141098078620704,9.696372527473347,10.926443614061714,9.248907085478747,9.484724257167313,11.000172350422284
80,8.373688958283607,10.879292547426077,10.361485997249616,10.178500382284536,10.839342397601865,10.703243099467329,9.448536570548406,9.498152668822263,9.014939662966936,9.639565335278338,9.869377972433988,8.990552679947559,9.089744555604552
81,9.839439689825607,10.797164488578488,10.94187639480495,9.820792549953113,11.42083119183362,9.4775481492991,10.436257489169835,9.15936418543629,9.310856294520608,8.733988496151202,11.348386977746003,10.915671518878224,11.091798991719614
82,10.489721894817334,9.511381793099375,8.738336279819414,9.346935098207124,9.474811581082006,9.6748365772793,10.745092954751666,10.28924548131913,8.858472203184547,9.14654208150921,10.02883391189649,9.85332230773224,9.915347605224321
83,8.812478729384006,11.687325347298602,9.733017080466983,9.416238158852872,9.547609526683164,9.579586794353878,9.47231885578897,10.039602502837965,10.176316234767432,10.563048084656439,9.223652998875629,10.082459208506839,11.198460878733089
84,11.1293558097829,9.545880681407084,11.221593500201664,10.643405292192385,11.586612425752593,9.296403709227812,9.323844344968984,10.136782778302782,10.762811094855575,11.15935762278991,9.967682548806323,11.391445725351845,10.14274840849743
85,10.208729306610895,11.264193984804082,9.869201608575642,10.552829512380464,10.600506544484531,9.784147088711315,10.16151638077971,10.924802285600427,10.756637560228011,9.145257910372896,11.338220605119714,9.298227593742084,11.01925789057398
86,9.959125188489406,9.348561547707964,8.918597406389537,8.825271650537317,9.767540823280264,9.945549669350918,10.829725169583256,11.051188874182595,10.667587444161656,9.936274414744906,10.64951436932631,9.00642866085027,10.44800120108063
87,10.352138324314438,11.348292456449458,9.48728920404554,9.5671083527691,9.453961554836747,10.521845494976645,9.508207319923807,10.49805931426301,10.531866726230852,9.769572447050752,9.061812186397479,11.83367435191513,9.896003813616222
88,11.015174988159558,9.058937620162542,9.963348566516057,10.712869953326932,9.66486400254967,11.046120899576838,8.751192894967295,10.15098376896686,10.129371430725001,10.900710308218764,10.903541109849995,10.368248831711263,10.96175126050033
89,11.020183688533393,10.995275286410152,10.952308793367203,10.801612845881674,9.703653203612856,10.649304180187642,9.574805710351702,8.971626808433832,9.42171122022378,10.773548352389756,10.54472614736942,9.551769914607236,8.8388503706275
90,10.238266923661627,9.008328844693636,10.216798338148449,9.111810572017488,9.629370463178635,8.994533332966746,10.637138814754199,9.169019386746015,9.242034996248483,9.938272657649959,10.021294282398019,11.375883709791198,9.519147570591258
91,9.561781531621449,9.47254189304125,9.18460480492653,10.183039569066052,9.882768282141026,9.136013852467626,11.171157363379693,10.019436760297875,9.891370906542956,9.603974710731503,10.560449711433007,9.162380009738738,10.504346714379704
92,10.324422483371963,11.64653836156615,9.735165385494877,10.92836911778681,10.035373543740233,9.854616954708861,10.032681911099832,10.721157793097063,10.636448297958557,11.46580807505052,10.27232223912275,10.639857238784337,9.154927436178674
93,10.712992384463062,9.45296572345451,10.862145220507722,10.668533942677236,10.715486267338477,10.790041782759575,9.30279935563826,10.51824902930543,10.332031016633968,9.672769323972807,10.31025266169177,9.455329578592545,11.008070786078292
94,11.324135976825897,10.438986278451585,9.609933615234457,9.016289322592575,9.557238887759405,9.941405472364874,9.728588086280823,9.024409996010558,10.957527950394645,9.413983670405107,10.445397807228673,10.836154887548599,11.135262798457097
95,11.068136720789774,10.696809053946353,9.237968582099931,10.015217429716683,8.85192587535716,9.20044487708147,10.065431021502533,9.789608944359422,9.711249002332208,10.368677787333107,10.21536143962781,9.020630938519274,9.335026569723354
96,9.39685043220942,9.19244631120609,10.59720074046082,11.046399356320556,8.750624836968713,9.812556187162139,10.666940054189931,10.74691106686212,8.583478123366856,11.050614252128875,11.339270855539716,11.181699184605565,9.268732636914073
97,9.67405501727597,10.837057543291731,10.507011594068102,9.703535107408587,9.754257766500203,11.325621331795261,11.071007773536001,10.863299309846457,8.854749283772021,8.769605869308634,8.88321672952687,9.842787706829105,12.049402568579696
98,11.825614059990587,8.596741383002753,9.115986428109446,9.480256795975096,9.70926391567055,9.781232477400469,10.820926339069612,9.212199728413555,9.778199757884053,9.6308525724625,9.077505610952924,9.196807310514973,11.464909695581303
99,10.195026185278303,9.517721059865536,10.191285249921997,10.628968533264237,9.866887582948642,9.513303243218989,10.116641377835291,9.177444861593692,7.461135568629815,10.979906055489481,9.151539139000954,9.828260863277928,9.387725899138792
100,9.384295156622988,9.346720631159378,9.341135841044789,9.824245392687509,10.475740826776951,10.325768736754497,8.861329706821387,10.61071995419525,9.503888233236058,9.376936353460513,8.857598965936633,10.764418861235313,9.655353623768441
101,10.930657960629821,9.560049523745038,9.55454767888067,9.409621873160887,10.698262069997169,11.107896423219323,8.957280185532358,11.09357613161472,7.99629286635326,9.142793474535548,8.767635934045488,9.626754738514682,10.695994835865712
102,8.61118238642719,10.25674251399651,10.425433704236859,10.693270862341654,9.990320397861208,8.97230548936378,9.595929512370926,11.358249710954679,9.447431624068352,9.837895546952716,9.597562257137906,8.83220344925255,9.286689035971387
103,9.658780109363038,9.18723434283088,9.124484298862725,10.388265409731446,10.328230732785686,10.34402419475665,9.756776011578685,11.205203630378428,8.967639158726616,10.984009808197492,8.41026151336925,10.122457171796807,11.182650174389849
104,9.159688222261828,10.944942038265133,10.788280251153669,8.899470405987598,9.977100180353276,9.189335144212887,9.947605012205758,11.18769834001563,9.835688483293827,10.560053767019589,8.970805340685994,10.917600592783348,11.376630242387785
105,9.143904838687105,9.230831164680039,10.333355841290985,10.096017811951501,9.2760625213285,8.906307556320249,10.636232614572783,10.57184529328741,8.833576370801293,9.221513438374204,9.31441182355269,10.60823741318946,8.883917307584984
106,9.553723050054149,11.454772222522712,9.59046137897305,11.025537281722578,9.153166638187393,10.0419482994007,10.773535110278333,10.348484194235116,10.086707875791797,10.502389093779723,9.35201748229916,8.584829492719328,9.75550978185807
107,8.305374573016998,8.479724135383982,11.177738350159249,9.577332677768425,9.028523859329278,11.355876285322339,11.033038395399023,9.872220391945541,8.670190132522187,10.999827082195532,11.742412214695614,9.557112101464824,9.954671302201966
108,10.180989987058497,10.749415879531673,9.041055867655656,9.616658147431313,9.181053532275056,9.202834849713984,9.944949668860476,11.805165328302046,10.356253951691553,8.842073340108232,10.97621675176352,10.362590474002824,9.310960899675031
109,8.447301508640889,9.721261782946828,9.527137617363316,9.861937863746594,8.834677414525597,8.913090702951635,9.207772909299301,11.244821797239014,10.828047546020908,9.629042038996964,11.283884747672731,10.254389275736497,11.116016114303022
110,8.760797549769146,10.563957052091949,11.17376414070487,11.262545389848686,9.301795682530399,10.340331540076477,9.481088960407815,11.300604334943923,9.43882018553429,11.066766842542432,10.401496803301688,8.76930233096543,10.910631215152234
111,9.720382442894135,10.764944160343289,9.330073881263152,10.167515244690088,9.316440859760567,10.988416579035755,10.488392094568052,11.001121728435686,8.780291087602361,8.350801919267688,9.103472468091944,10.267208599930266,10.45331658478064
112,9.270527119949696,9.527544010344329,10.349916173431577,8.763501900668437,9.488195236693228,11.353084177751049,10.9036711034436,11.295557008507455,9.876043699512827,10.76928534636496,10.059573873850137,8.71881056348445,10.515249816280065
113,9.172714245691068,11.315517526464628,10.976678586540105,8.82874182275946,9.468396634356932,9.516179077105841,10.75480147125613,11.162465570153689,10.368758639867254,9.73189069319434,10.118454060104895,10.301276478946136,10.649093148181164
114,10.961921157571275,9.333080124349706,8.99573697009293,10.286032843930405,9.525105712703805,8.999541493852186,9.542919797423732,11.304079999953972,10.334432534924174,9.193986122983508,9.326695692079479,8.978502064295704,7.554972848958164
115,9.02143412518372,10.338999841068285,9.036277355886988,10.812111586707728,9.31894496760239,8.926006291426544,8.935274023675102,11.29365775108596,9.073339907088197,10.694389069959636,11.380054504039487,10.507143809150367,8.258855068292496
116,10.588234208810258,9.039472614141593,9.997141443847267,11.502579112696393,9.713518090303689,9.833624514331015,9.706459317000995,9.78076939945873,9.258502472450882,9.074619832545741,10.42001065886721,9.483492352885104,11.535377334976308
117,9.72999990585779,9.431144600401943,10.576894528380732,9.770929692704138,10.241430887165928,9.842332505453992,10.24379284531646,9.307202610877289,10.478575938132327,9.353971048089209,10.174414098324972,10.928869120462693,11.131795736969488
118,10.105910314106596,11.370904044756626,11.00676752493484,9.147196475324273,10.585705977128962,10.81191002062742,10.777439937031714,10.255484959014279,10.567628929605666,10.939956664008422,10.923790390620722,11.447062033819654,9.264869800559422
119,10.853786947418833,8.982194469352075,10.289954046752495,9.03142960330758,10.934274582257078,11.018978708302768,9.496123001354515,11.106363445651022,9.964920973871163,9.150986706076939,9.721817937857182,9.114966833664562,10.047571932201945
120,8.899094865863148,9.756545159969047,8.847465937959306,11.02279578065523,11.490678407052142,9.857365966058111,9.076047668251283,9.079519920190357,9.280928908398609,10.973273142687583,11.302497973781861,9.2135927581258,11.495382837254223
121,9.715549693722263,10.88273535067143,9.039229623406525,10.999008440812762,11.07353557119293,9.305798451249462,9.298678053092962,10.282632730761271,9.847287204162464,10.18696783505471,9.341519515447974,11.198221749405993,10.65309738726934
122,10.894336954523268,8.851718542650055,8.83207575883654,8.536668771700715,10.887131978460605,9.67284143421033,10.179679562712424,10.141242081658959,11.82091271164872,9.93679762722655,11.32571277316701,10.684724913162066,11.935450890084846
123,9.495099026112067,9.932511586714403,9.387257778176634,9.735598822623949,10.941359218564841,10.651107591655755,11.053201875417756,9.141382724810065,10.107111737734664,10.914900259258436,9.60924564060974,8.846518873235448,10.547789253760198
124,10.120542192265763,11.504914281106037,9.34612286943993,11.475282690328262,11.267214029877373,11.091203727200615,10.1850746299008,11.264650841588253,10.109531673850812,9.35065020409843,11.472956222905173,9.939534711839316,11.852054271610342
125,10.392663895730017,10.447088803761886,9.387725636697636,9.574736181953954,11.061363857862167,9.355702508455712,9.288630773298692,8.484179112892857,11.321091050275392,9.13385174400191,8.913761059228086,10.518829567088721,10.379409414641717
126,9.248744776638608,9.386486906888091,9.906363217098736,9.885514673320145,10.844887341329756,9.498469240410516,9.970400139661221,9.914140222123299,9.818169730554548,10.640821560398452,11.6485493343774,9.171533474976178,11.976728644269679
127,10.709085822225877,10.189489405703164,10.042652519431666,10.78563430073667,10.61524145671283,10.610964333553273,11.073083494032307,10.865404126583917,8.844896508152468,9.546822096250468,9.239815503534183,10.636195982560826,10.933099888589826
128,10.48629958533877,10.351648563603906,10.242294729187158,9.172871736398305,10.7224891851955,10.84576741911313,10.77512545983758,9.93015182103536,10.037611359476376,10.692022239879519,10.813550423766388,8.878024576295218,10.808771940414072
129,8.969528835949694,9.013180968917869,10.958242907630998,9.354349578510556,10.147494410005908,9.195860923367546,9.141098078620704,9.696372527473347,10.926443614061714,9.248907085478747,9.484724257167313,11.000172350422284,9.178262467141614
