,time,accel,X,Y,Z,gyro
0,0.0,10.116556032609472,-2.781356050492823,-2.028767759158462,1.0972527801409364,3.6132815782527796
1,100.0,9.846246605726826,-2.01213816357404,1.0298973791655153,2.203283423721045,3.1565561053412368
2,200.0,9.717256492663026,-0.2683731428087689,1.500115730849281,2.2874922157779336,2.7486345677385287
3,300.0,9.717265294151993,0.2323200831052847,3.2635468742989,2.6728665675848724,4.224798990469618
4,400.0,9.740428432052,0.4522987036585807,3.7048547324359418,2.732642697027325,4.625781967992114
5,500.0,9.973613566691572,-5.679043070751429,0.981901942871511,2.715604357163608,6.371041410123673
6,600.0,9.785367146115522,-4.196014238159359,0.0724053938574157,2.301843515572697,4.786466504435165
7,700.0,9.79422746383079,-2.0613430773921317,-0.2305209412654861,2.0033726798571645,2.883708945346681
8,800.0,9.826182294881953,-3.2422268580682574,-0.5871759915299714,2.258165507429838,3.99451149743673
9,900.0,9.698240430854966,1.3923570784438402,-1.3315496967896818,1.9767091059073805,2.7602647913362435
10,1000.0,9.826233005897723,3.3569561479009686,-1.3784303177464754,1.5014950026679783,3.9273033958238663
11,1100.0,9.925824900600258,7.588521319958567,-0.7050751839620992,0.5063248256200924,7.638007048147057
12,1200.0,9.80975857640947,6.554452934874594,-1.881076391492039,-0.1961439332103822,6.821860018253829
13,1300.0,9.849939772550345,2.2536908781498672,-0.0072891317967907,-1.2672299958206714,2.5855458936181988
14,1400.0,9.939067804637164,0.2952135280078277,1.3828370719972998,-1.7038646155122668,2.2141689237281916
15,1500.0,9.763574489355944,-0.9038332796305418,-0.0674431395891588,-1.752489816817269,1.9729885282214819
16,1600.0,9.675732218860178,-0.9908412763092668,0.8074641318211332,-1.8595623551309108,2.256487737975957
17,1700.0,9.52485026966985,1.2362116411093622,0.9530137541692704,-1.7875213359877469,2.3731175621661746
18,1800.0,9.647400785259462,3.892974004255235,-0.1241624648003373,-2.101433954277635,4.4256849842327535
19,1900.0,9.84289522372,3.2006064451485874,-2.0959249778553843,-1.3631092374645173,4.061385222160768
20,2000.0,9.707686511863374,4.027766555061937,-1.6606872390702367,-1.2174137798532845,4.523591696811605
21,2100.0,9.875608075624182,0.8353177065767348,-0.5081433107759804,-1.2626292214393615,1.5969338890635263
22,2200.0,9.892322432830357,0.1312687722445931,0.507142047374323,-0.5888581396579743,0.7881487520912999
23,2300.0,9.907541447487272,-4.869569315131009,0.1917004933600779,-0.1847284952305723,4.876841089370263
24,2400.0,9.89823380864046,-5.299494445502758,-1.7201801290042698,0.0748979135377099,5.572187250226614
