,time,accel,X,Y,Z,gyro
0,0.0,9.920452670026512,1.5274256116803735,-0.8742433954618871,0.7188112329030409,1.9010576272889474
1,100.0,10.314749573990293,3.999625738732517,-2.593696962833405,1.1083012554042042,4.894139521680333
2,200.0,11.130497654247876,3.732394065016508,-0.8022336991505697,-3.3190334299653768,5.058688295778955
3,300.0,11.472464333427078,-0.055242726497061,5.036103047020734,-2.595161398603767,5.665708106128077
4,400.0,11.64477856591478,12.742480603909492,-7.825006459245086,-1.6957230271104724,15.049153285580873
5,500.0,10.95689245585458,5.191105707921087,-16.412766029047965,2.502346138228476,17.39506261531095
6,600.0,11.664791296082113,-2.9435498359434304,-10.700456510049104,3.2130992924943564,11.553712053862283
7,700.0,12.53899493719751,0.1610094275570009,-12.36028186431527,6.411729250945151,13.925256327569302
8,800.0,10.43494166515799,-7.667954740861058,-21.120364607173205,10.19239697584212,24.672905932641655
9,900.0,12.054231700573744,3.2595896320335567,-11.249510854312778,11.41189951366782,16.35261048091752
10,1000.0,12.070703450265812,6.925785266500712,7.151647323395312,10.768860025271774,14.665636953088743
11,1100.0,12.344740735834051,16.651542697620393,32.92355555301905,5.834187885014713,37.353341654275845
12,1200.0,11.541691676554905,-4.139445310565829,6.32676166728884,3.555033412203937,8.354710242475633
13,1300.0,12.061861228854164,7.492569934415817,5.800068089702726,0.1029257982517126,9.475757900413319
14,1400.0,12.03259719954281,3.566747617705911,8.380775735637545,-5.3840987483426925,10.580529751924862
15,1500.0,10.012193269887602,-11.476385060226916,-19.000098960846664,-0.0275605351895384,22.19711544673465
16,1600.0,11.443808962239478,-5.776885992483795,0.3229776432615704,-1.6642464092306792,6.020501842773531
17,1700.0,10.174856474009175,-7.224934852507711,10.612610854402185,-3.4214813949488105,13.286599553909063
18,1800.0,9.983775770733937,-12.577462320783734,-9.878623949593306,-0.331520878946688,15.996551992894924
19,1900.0,11.912508543147768,7.893757460466027,4.403474478189647,-2.642181291436404,9.417171353519441
20,2000.0,10.21586111732534,-0.1803131498793605,2.950949921668321,-3.660598078997433,4.705379534976257
21,2100.0,9.6860953260808,-7.970293172577024,-7.418012416550517,-1.1354321638707072,10.947222828995383
22,2200.0,9.68997698419065,-7.467041239491105,-12.50690302633345,2.0390913803368806,14.708406502396302
23,2300.0,10.91313658642108,10.62530476551354,9.989711039748787,-5.727573716591299,15.668328841861566
24,2400.0,9.19451620099136,-4.49146911739111,-6.950901588606834,-0.3755689980975352,8.284285110937882
25,2500.0,10.833011948350052,13.132183162763717,3.4317454653941093,-4.519498089332878,14.305837079287302
26,2600.0,9.425079526103987,-7.389097654134035,3.106910943829268,3.128451874069869,8.604584294641226
27,2700.0,10.315317945241707,6.846610539105535,15.173494355374574,-2.781547722744942,16.87744099562142
28,2800.0,8.283524421333494,-5.5337166569307445,-8.8745644382447,10.597210479864478,14.888948383358033
29,2900.0,9.348722292734132,-2.398262555797398,8.740413498562575,1.9103576363772157,9.262610739486975
30,3000.0,10.723471493721853,10.551190356329084,10.291247777724266,4.844622467154265,15.51475960520376
31,3100.0,8.588960508973038,-4.319542095449567,-10.304235387074948,8.702782557874919,14.162419817116719
32,3200.0,9.598442737956828,-5.096060176540911,3.187347976011783,5.573096126671135,8.196854084356351
33,3300.0,10.901387760813126,9.629497833180428,3.129376511259377,1.327392564697936,10.211865495063272
34,3400.0,8.85550062932008,-0.5147944233018905,-4.677583727972209,6.372686168141663,7.9218641636976574
35,3500.0,9.861815675917232,14.441017776685952,3.0161605357557537,-2.0287707473672927,14.891478420539155
36,3600.0,8.551121352615068,-12.611953934651613,-10.91813983937502,4.967754600217939,17.4053366922306
