,time,accel,X,Y,Z,gyro
0,0.0,9.829915723331508,0.0007121865055523,-0.0006081786705181,0.0003238595090806,0.000990946969108785
1,100.0,9.821945849219178,2.47744574153e-05,9.39641031436e-05,-0.0001291818043682,0.00016165075007443518
2,200.0,9.818544385250105,-0.0001649608457228,8.75594050739e-05,-8.15762105048e-05,0.00020379746847986157
3,300.0,9.830271247056393,0.0009121824405156,-7.97225002315e-05,0.0003813520015683,0.0009918980950320987
4,400.0,9.825232619299747,-8.22105430415e-05,-2.10809830605e-05,-0.0001015047455439,0.00013231097687609785
5,500.0,9.831056342922684,1.30585331135e-05,0.0008659838931635,-0.0003763102286029,0.0009443029263201801
6,600.0,9.82060171888238,0.0014892329927533,-0.0003794740187004,0.0005781395011581,0.001641968550360487
7,700.0,9.823537705095518,-0.0001185302317026,0.0004600656684488,0.000408729276387,0.0006267132171005761
8,800.0,9.823300921276406,0.0005295605515129,-0.0004072581941727,0.0007086805999279,0.0009739208423448098
9,900.0,9.818230770339817,0.0004438662435859,-0.000183511438081,3.83413680538e-05,0.0004818337375131085
10,1000.0,9.820561453126116,0.0005094406078569,-7.30239989934e-05,0.000461142102722,0.0006910240779202006
11,1100.0,9.825444970510334,3.36233169946e-05,9.37132062972e-05,-0.0004359714221209,0.00044719545322637267
12,1200.0,9.815667686852702,-0.001103181974031,1.80043280124e-05,-0.0013712926302105,0.0017600505962397056
13,1300.0,9.818526300103784,-0.0021104810293763,-0.0006923348410055,0.0038807669188827,0.004471443792123712
14,1400.0,9.819660038984331,0.0019201884279027,0.001107320189476,0.0005260212928988,0.002278152760737421
15,1500.0,9.813488926692616,0.0007866228697821,-0.0154264625161886,-0.004660197533667,0.01613418613861363
16,1600.0,9.850863271900462,-0.0149799725040793,-0.0859692841768264,0.0101462956517934,0.0878525168310647
17,1700.0,9.787334880360756,0.0044692340306937,-0.0151949794963002,0.0019939234480261,0.015963620686757826
18,1800.0,9.81857381566662,-0.0003195873869117,-0.0025101043283939,-0.0085865333676338,0.008951609637980395
19,1900.0,9.644914408923707,0.0150342993438243,-0.0015055211260914,-0.0178357418626546,0.023375423812458954
20,2000.0,10.03232001039053,-0.0199551023542881,-0.0230074096471071,-0.0133363464847207,0.03324763369324851
21,2100.0,9.991382149301126,0.0292077604681253,-0.0008263918571174,-0.0415225028991699,0.05077296960072816
22,2200.0,10.421609696354745,-0.0390478298068046,-0.1084286049008369,-0.0383772812783718,0.12146732520180988
23,2300.0,10.893980001125518,-0.0828416943550109,-0.2740201950073242,-0.1442795693874359,0.320572000864213
24,2400.0,10.604801843206744,-0.1528586894273758,-0.4428519010543823,-0.146044060587883,0.49072645418189204
25,2500.0,10.982779154834148,-0.1934622824192047,-0.4108307361602783,-0.0560144409537315,0.4575447148511317
26,2600.0,10.649889688450353,-0.1335177719593048,-0.2163779586553573,0.0323488302528858,0.2563061904043023
27,2700.0,11.014577308245856,-0.119372583925724,-0.0635382533073425,0.16360804438591,0.21226048999810102
28,2800.0,10.941478192912111,-0.0968605428934097,0.1581455916166305,0.2151092290878296,0.28401403725192964
29,2900.0,10.687134700245352,0.1279072761535644,0.0985127538442611,0.2386751621961593,0.2881507713200975
30,3000.0,10.722889505635417,0.044259812682867,0.1793287247419357,0.2434420883655548,0.3055843139365534
31,3100.0,10.679707530057607,0.1117076054215431,0.058498840779066,0.2064022272825241,0.24187307189659707
32,3200.0,10.932136134210618,0.098977543413639,0.0147719522938132,0.1771048903465271,0.20342297524966269
33,3300.0,10.668796175802411,0.0353009961545467,-0.023685211315751,0.1219022944569587,0.1291019711640615
34,3400.0,10.639699439218834,-0.1044345125555992,-0.0353882983326911,0.0793378427624702,0.13584326396922153
