,Frequencies,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 6,Sample 7,Sample 8,Sample 9,Sample 10,Sample 11,Sample 12,Sample 13
39,88.0,0.14302070508915044,0.13530033439987932,0.27087042934833006,0.05452823803527877,0.2068332677644186,0.1398523351866131,0.2800854276732999,0.27805836446968774,0.6522247570186729,0.13991196313561904,0.16895381266831064,0.035139463404627515,0.1525182504674611
40,90.0,0.015759618814052027,0.07322228370950247,0.17572563593478277,0.1457500440782818,0.2357703788162786,0.18881974603568386,0.21453922586924665,0.2656825845414616,0.5600093498327474,0.10411769951396843,0.14401402686588344,0.09187242673960533,0.026722818578609003
41,92.0,0.15836962795058307,0.13073784152910314,0.057047838939169065,0.22813549663414337,0.21110555442607984,0.24110049333762681,0.0028109382279595326,0.1713560196902638,0.37985559768983007,0.19620401666885282,0.015221617420991608,0.05213147413235316,0.10404868767761527
42,94.0,0.18503718646316963,0.14072827098477472,0.08143353394283823,0.21197939736803398,0.21552261614519502,0.24750495038990955,0.19936446169026767,0.050609125579566094,0.3447222723762979,0.317311604847728,0.2305316177264442,0.10953435647998795,0.171847445096995
43,96.0,0.07341722958076842,0.07904631685071548,0.13490892618547273,0.21003566642737115,0.27900315457189373,0.2688935609633565,0.19780312942194905,0.08558728248623595,0.2597098058348572,0.30967805089567946,0.35689388376808107,0.2615017695973574,0.2450601133888285
44,98.0,0.14182632565428469,0.27299829581624757,0.29673053286553674,0.3130079385361061,0.3493031849053553,0.3395714996370339,0.09109956892000697,0.14184339844898108,0.07829148118196518,0.22551561242472307,0.331851080152884,0.2980857465958773,0.2835683164764299
45,100.0,0.29542567774786244,0.4085747426644764,0.32687219086709834,0.3298345167463072,0.3525134516147991,0.3298242589554875,0.24480652082302215,0.13271920265680995,0.05259095905487945,0.24185347258461645,0.21581438513087758,0.15513517123706708,0.22584082335248257
46,102.0,0.33303795346877435,0.32593018273768737,0.17301923167652938,0.2154707672949509,0.26092672032548414,0.2087522570609257,0.25290885173058114,0.06375249741597447,0.05348197971461604,0.25637642355674206,0.1904438130552876,0.19500060302739627,0.1330983810721571
47,104.0,0.2702509607853532,0.19340295423632042,0.13177748727514083,0.11397040381926139,0.13198286008044444,0.18952354637778734,0.05673212884629618,0.0514275701936063,0.17883798982448446,0.16038906005335032,0.28864280118699615,0.38793619204620894,0.12395123280870846
48,106.0,0.1954315820608227,0.2848157214686443,0.18183178688124466,0.1284053109296616,0.057974395286344155,0.2550576782173101,0.17514286174523716,0.12329223369157119,0.2814124699324843,0.11758138741459313,0.34885135282994656,0.38395971543762175,0.07521557027755278
49,108.0,0.15526037269771034,0.24676432828154796,0.11378963045779082,0.11288808757707024,0.08718101776154404,0.18676510584788614,0.26375970160915596,0.2281775652708636,0.26419173159172693,0.26499874290301434,0.3212001159414869,0.26378303216635246,0.09757934878124357
50,110.0,0.11829033869145374,0.014387235707081355,0.21561967461789863,0.08508448315873313,0.17242933589043236,0.11476854495523398,0.15060898506559298,0.3026096131441633,0.1879654457850168,0.33651149191561136,0.20962117422299423,0.24312880911537602,0.1900559824773892
51,112.0,0.10323028106895309,0.20043593052840944,0.2582675712968393,0.13572017016817403,0.2468860924168293,0.23934104775589807,0.046500294902598084,0.28036472020085745,0.1866820041588595,0.2547980199735555,0.05913119382105895,0.17844781781299054,0.19543587154545505
52,114.0,0.10174242978592798,0.27066871055200853,0.15824075090033773,0.2576456692987724,0.2984224952468002,0.2824482718459562,0.154226518236998,0.23009537241999556,0.25979620992476243,0.09702852503414436,0.1686482315007105,0.16053037616425797,0.29008417218294635
53,116.0,0.048783113377720504,0.15385821768453228,0.16922298756759993,0.32097175317601473,0.33434404438484033,0.25318790081556786,0.13811983235097317,0.22733217835789563,0.28566953861501065,0.2315464692844088,0.3329956683652517,0.38954040877201745,0.4214999929962567
54,118.0,0.05433875556108285,0.02752886470318575,0.1672344675147374,0.2685211534761999,0.33832167735518004,0.3188954794177104,0.07645507778090621,0.17439601065239907,0.21584567079069153,0.3372097575417512,0.4217425243972884,0.4789645333304711,0.4022840187530101
55,120.0,0.13689434287561347,0.05219333557733455,0.032221722147597755,0.2436603896442932,0.33127688256607407,0.39983167401989766,0.10527826645377844,0.13653224398765673,0.11435010822541761,0.2992437072455818,0.4072735597105623,0.3500254881588711,0.2997580051765658
56,122.0,0.1285679808483351,0.038448141455239455,0.16592413366666145,0.31801604591217775,0.3415971266887058,0.35618479182418805,0.11983534493680696,0.19388984550273095,0.06903818865935106,0.2251438094210852,0.30369062344010206,0.11142240773433093,0.3023950640981515
57,124.0,0.024713752286728147,0.1265418272156233,0.17326923223668278,0.31282333776578475,0.3256130298659953,0.23231493054928865,0.07731043037224555,0.1466707921380148,0.08212619011867622,0.2165165438862825,0.17574117170034653,0.2072373847435132,0.28167988505262304
58,126.0,0.14066310242053173,0.15042531572115111,0.06199765810061422,0.2531813026250347,0.2707410368799311,0.23917597847562136,0.02972667278888227,0.016668839245181796,0.16213157849047727,0.1872816031711568,0.14418772000769686,0.33371927873067553,0.18030310276376774
59,128.0,0.2288207535075137,0.09637620886932566,0.23121380675992842,0.2589306534890588,0.23416343624252062,0.2963345733745421,0.04064670191871217,0.14097699355410712,0.18956431820096342,0.17158745305713632,0.20779932534708329,0.26855096880975743,0.16620155719406732
60,130.0,0.1888486843978077,0.05449589882195253,0.2740169307595792,0.24011112773271784,0.22910483318924305,0.2523644395345844,0.009041359947237513,0.14948325956675956,0.16951190113490375,0.25689593443716063,0.2669230019971012,0.06637977307368628,0.15580742339263193
61,132.0,0.05477036222150457,0.05805409064348498,0.12675953116326738,0.1435446190336273,0.23144314889867112,0.2082681851621588,0.03651411009053732,0.0549218026944344,0.19552209498018588,0.3012429562406616,0.27614131892447186,0.24256545757935258,0.10532513625905307
62,134.0,0.11266744881703239,0.13831953369016858,0.03465193389412414,0.09247011589659336,0.2322394196992492,0.2467337181869764,0.0822199063303803,0.06542540735146285,0.18129999487790893,0.23588813848285983,0.23179256459130476,0.3635095607208975,0.13089760852045018
63,136.0,0.17703713578109367,0.20866054057639905,0.08491776529025508,0.16631539173821847,0.2103850991728355,0.2351249353964349,0.04611018032323356,0.06460156430675454,0.0728796026980937,0.155190799934171,0.2212691921465346,0.2896727310784569,0.13359677247885915
64,138.0,0.13200752252710501,0.17929793504693903,0.08640372286245732,0.21034646948485478,0.1765285268251899,0.18911967119779022,0.03525757217546603,0.014310089405717968,0.06484003865092486,0.19197701111785917,0.2437980558539628,0.18291236844524109,0.16361794405339702
65,140.0,0.05372379009921811,0.10343822863511948,0.23268299148481386,0.14765433284673454,0.15746875396683643,0.2259436807860701,0.07433992803359014,0.1044702450166353,0.1312867219297818,0.16743911304782538,0.21923078617384056,0.25803010789081626,0.1657928161110162
66,142.0,0.12654308975568895,0.17582440936397833,0.2947529525989437,0.08130958921824116,0.1638159785614441,0.24700887734692734,0.011647367778820222,0.14417117726314665,0.1501020006717525,0.04639377787304129,0.2529081445825975,0.29620134711635876,0.06491766052848186
67,144.0,0.1779275796269585,0.23369943592769285,0.23732858942757523,0.26773310394640326,0.22137395961777354,0.18175571823304673,0.0866931237921387,0.16743016862203713,0.1811309592080321,0.19409500207378583,0.335350977877741,0.24767254174200046,0.28221053723453077
68,146.0,0.15614929459267565,0.17922897791811604,0.1330940321329314,0.3602480898238319,0.2944414736734502,0.180460808367767,0.15163142995507084,0.19173421727456746,0.25114378013199173,0.28103108064304266,0.30176060208108985,0.1937509705832319,0.47256669039282645
69,148.0,0.08590504390806053,0.08281740988251841,0.016532628312132844,0.2938073948041694,0.34090613872334113,0.2971525059210146,0.08969414875678174,0.1724460460561205,0.35411490317704264,0.20204573829638356,0.14477746632444036,0.17252612632577816,0.43463605534370764
70,150.0,0.029909070741210304,0.10111295936853253,0.09462412881050186,0.22603782705851577,0.35386932240584107,0.33583902787635384,0.0936449412526228,0.1678724472925415,0.4043278491684414,0.027385435188745616,0.05159914668711012,0.14716071368924963,0.21670166669477967
71,152.0,0.05649687010880343,0.08799228874628147,0.12022398967683842,0.27633895628885036,0.3156138166892386,0.2615180669200292,0.18614624944447988,0.24802900201550537,0.3414642364082661,0.1393838977654893,0.10831191811483121,0.1036660768249468,0.17484249960380616
72,154.0,0.07792026953446132,0.007214375306758555,0.01477779154618911,0.25011719449141356,0.2224442182741709,0.21463973159739957,0.1410727019149512,0.2905060832001459,0.22005546527698602,0.19252860129071614,0.11129990711655864,0.11498175077862692,0.2628626755306279
73,156.0,0.08282475986780588,0.16382213731047834,0.2051471183085076,0.11340929950853366,0.1471788584526524,0.2570616296180062,0.039793973434047406,0.2285389795778767,0.17124874813004076,0.14468939961151947,0.1286208482314815,0.14212494188832125,0.19630050468371513
74,158.0,0.0696276637707597,0.26701951311547323,0.3358937215637832,0.07635534723621505,0.15021949205360038,0.22406405275447466,0.13388415521465788,0.12399714352524475,0.19523519339506115,0.07450191316586774,0.10390637281458145,0.09915954628740645,0.0530892873175875
75,160.0,0.059728791469410424,0.2652144374685456,0.29218538562224206,0.16416189725979688,0.1631327009217718,0.13947301082609734,0.12705634801364846,0.11905367321142284,0.1834269835709485,0.12877630739224832,0.045369535694586405,0.05684855024417252,0.06828506153968905
76,162.0,0.07550779016166752,0.18731079074705814,0.1365096609356577,0.18387157469258048,0.1931969299274052,0.18894235965908174,0.05850349506724869,0.10292802113230523,0.11386735490192114,0.1968792617804571,0.05461048981935672,0.12825192844172326,0.16312656181265983
77,164.0,0.08940433870457293,0.0836582542942879,0.011067329122861198,0.16513400254642852,0.22490053803717752,0.21885404887099869,0.1200679285298243,0.02053013762836215,0.09997388079477862,0.18134042106719017,0.06266603550787053,0.18267332781022602,0.24403540620731243
78,166.0,0.10926752614851606,0.03562741532386559,0.056603298371912567,0.14428369278095432,0.20017215800131205,0.12863776710682348,0.12057194841024334,0.1328349572497459,0.16137585499772003,0.0847073828049692,0.16518906416304305,0.19020022877607828,0.2559802126516913
79,168.0,0.1340439180144226,0.14433032414350094,0.18138095618846356,0.11724271573272373,0.12147054377358227,0.047793084500453914,0.051254515442502965,0.2085749236221205,0.198110848054502,0.029205073138782733,0.23275186676992016,0.11048917299748678,0.18757408394841565
80,170.0,0.12222696964260558,0.20398011832640486,0.2389216265592489,0.06728703998603881,0.04236841173582705,0.14275380594736423,0.02874559386078352,0.21715987850695703,0.22832845518461042,0.06518445118375747,0.168768031593444,0.05062921933502741,0.15800526262251324
81,172.0,0.0580558592887348,0.17392599332844383,0.1512149650995793,0.07396683901255338,0.007062968809571164,0.1534527275933373,0.02487357512572434,0.2099856371317103,0.23489814664077935,0.03234400025547224,0.08125632658706147,0.21914135439071836,0.21663664856519452
82,174.0,0.03810092937223153,0.123357226414026,0.0156827622156372,0.12451635612322295,0.042794232973671666,0.058489602540830014,0.1610166560782721,0.22952516615195706,0.29908631760979654,0.04991334175049792,0.17201721779371898,0.27109126793472915,0.24409353918401788
83,176.0,0.10198117431870397,0.14566358637503712,0.13394540568301466,0.11936975552318368,0.1187273989232889,0.07453741706352764,0.2839654222883304,0.2534497715122958,0.38637454375808805,0.0698072932908459,0.16691576605949057,0.18716880081541554,0.23808165646897733
84,178.0,0.11907473961106875,0.13907964396874922,0.14307387563920476,0.09328817935747252,0.18254303222544938,0.21092247601079925,0.31982531409115295,0.23378137797908105,0.27587861673444697,0.04876281945125164,0.041857030012653694,0.13699818758498303,0.21719707345441203
85,180.0,0.11843573478418673,0.0524660539453259,0.10179940602066896,0.12602095787252093,0.1978748997398948,0.25005419212827046,0.28797239031169225,0.21835739752526548,0.06354255936315888,0.07349659429132918,0.08438356299847531,0.18611110471873113,0.1515228586708865
86,182.0,0.14057869670443116,0.06217625169790058,0.09597955371192998,0.15152821337799743,0.16256139559725402,0.16468736593505115,0.2168150740911957,0.2918844540373974,0.4540433830953853,0.1420138476009236,0.14558494148728462,0.14437274303871891,0.07136633967663697
87,184.0,0.14584814952756245,0.16115458793164594,0.08420256369487565,0.12861499479241564,0.10623011414704478,0.054854480619591445,0.09919263893808807,0.32524518736351155,0.6107887093890274,0.21359285081215407,0.12740135882255132,0.06158250869733819,0.0760726399382152
88,186.0,0.10694475965966352,0.18691626660930125,0.1292975426813934,0.0631430414199722,0.058565837462067706,0.13999220629744438,0.05901817540711042,0.254205135013334,0.4419870604184857,0.23381513248855526,0.11014764565414457,0.11829160127670789,0.03844813184516564
89,188.0,0.06251520770010069,0.13810352064506504,0.1731298470028548,0.016463030630466696,0.04572974161192685,0.15703583525544762,0.09917450886821215,0.2163187750394631,0.13403087509618575,0.15469946640715984,0.16478112904125466,0.1492270765094224,0.07639619904385121
90,190.0,0.05316304016522191,0.07368362574277358,0.17111568866199092,0.12032872930048241,0.08316047812877607,0.07248947422852124,0.016756259483456683,0.24664858254153119,0.05305881935949824,0.026375179204666782,0.2388328928820914,0.14744221555999018,0.21043716338242038
91,192.0,0.031633207409024394,0.08325770219018755,0.1973109143046418,0.1913626257469482,0.14362348623893284,0.11709156268196512,0.11072037754217309,0.21123125448765012,0.06937795864994939,0.14772073131942262,0.24168471126594138,0.16154731055440247,0.24845446968806076
92,194.0,0.04204453518001915,0.11984623868737387,0.23133698556160912,0.21315759122705097,0.21511530225115721,0.2222807141093042,0.21523294159502482,0.24785008539348086,0.31874147693173216,0.19800605413261774,0.14344587030519332,0.16251101552799282,0.16500170614078985
93,196.0,0.08073324370921124,0.1573806718563147,0.20322070506104495,0.19720244423704514,0.25849497772002133,0.2303713768750012,0.19040402699952436,0.37506900615961175,0.5024746078693996,0.15475373214095525,0.06827376134903401,0.12153125270842742,0.05108358861897021
94,198.0,0.1025639671995105,0.1832081384494891,0.12910763737191058,0.15290549948588053,0.2318072222674908,0.14450013667483777,0.095751854706035,0.3993554676809363,0.5254380990656342,0.1383654929104398,0.13093293607102632,0.07664666075120243,0.11765482635322676
95,200.0,0.12194524192511484,0.16435679784133708,0.07838431881053351,0.10487912027330804,0.14431978396902154,0.10315407753989055,0.08915193259030145,0.2805448914015121,0.434996952168415,0.19157749948056194,0.11334653482855779,0.08372222200205966,0.19601448313946673
96,202.0,0.11604674781147589,0.11762786255365767,0.07580719538884198,0.10597163920134764,0.06732269028362955,0.20312095639361416,0.09683190822413791,0.09003958907000481,0.22198025258084755,0.2053272019845037,0.04819452177110881,0.0779498641554523,0.22681181165977474
97,204.0,0.05409561106521938,0.09326560622171329,0.061190228769721994,0.10953106778747966,0.0904576756428474,0.25087794400712304,0.13087538356414669,0.08513439985416534,0.15417106791314103,0.16733425224940077,0.07968734964029685,0.11966972834667503,0.19781084682890265
98,206.0,0.05131940157890358,0.07712295417400111,0.1514099660567036,0.09324097892023558,0.16839332299180873,0.18847276841693655,0.1841664838767959,0.17360493228348808,0.42024564856285523,0.11231525363735194,0.11074553134718142,0.18963467444597765,0.14579010320366295
99,208.0,0.1310670073127818,0.12302567486825018,0.3009401874721837,0.1463872031920363,0.24278281316744968,0.08613792461348789,0.16642440683098828,0.22336252896892805,0.43753964929596334,0.05163512942742858,0.1226400699163908,0.16391361874041022,0.14971918376870835
100,210.0,0.1432447756046586,0.2210441878542196,0.36016178694763806,0.22231513600733288,0.2578833196307451,0.16930496700699446,0.17562505925086033,0.30689207870235835,0.28963031544743245,0.020302481110310924,0.10838429468250159,0.056402220361191,0.15838764979158856
101,212.0,0.0849348775853872,0.25720280983591925,0.26988725685311743,0.23724740776371692,0.19711797565885725,0.2256854962018552,0.2736713702840384,0.3738087234893811,0.3908810219243535,0.09804268231654145,0.05003591065747377,0.14823241353259015,0.11413567488094649
102,214.0,0.020707377137618145,0.19039414738261576,0.12757538498142326,0.16763710466931836,0.11270878517998383,0.1382112045623107,0.303082120583906,0.37724544906482604,0.45582680254407815,0.13191611059580557,0.0011089659312656754,0.186628805386238,0.050212839521362344
103,216.0,0.06426833759946833,0.06097949328610744,0.1335016510156177,0.05707676102166024,0.11435822900106,0.02806687363807946,0.2196075014060329,0.33608249949108254,0.3412832474162405,0.08799606351527783,0.020888610907786823,0.0818618584833867,0.11733439644085769
104,218.0,0.05910837749122529,0.053918824792129345,0.10923060963074337,0.10292664913196833,0.1646806150680734,0.19542708753251187,0.08365745955210036,0.2228038310744857,0.2722687455651244,0.018396432926777437,0.08081280367892144,0.16238894336915616,0.23308649471655404
105,220.0,0.058068771699191495,0.1291536814440024,0.146873963600551,0.1575593905583071,0.171174498679701,0.24355409211640922,0.04276344307678305,0.05008317840721933,0.22715012779068022,0.14804893378826847,0.18351058101440312,0.31204570780936747,0.2918870334640547
106,222.0,0.14596825393040685,0.1631535365302101,0.3051445073851904,0.13214538685560284,0.11843102273223763,0.1601749849590027,0.1292335542283096,0.2394547313794575,0.2808492161080392,0.22679765078734118,0.24225277669423936,0.31948809461036204,0.2588728288985441
107,224.0,0.19920109731329907,0.18244902248989917,0.34788341854821925,0.09088163613592584,0.06796009290879204,0.03179756679502878,0.16253849082896257,0.3384387196093921,0.4456800398548034,0.2083900380938246,0.2211968045043773,0.19060017614509625,0.16710626429612516
108,226.0,0.16448136112045386,0.1945814823643366,0.23754767494507403,0.11286897338994847,0.10173899610472467,0.04319627743154948,0.09626654266370438,0.2838669782882924,0.40958143493336235,0.09690665174502945,0.14372901582526365,0.017424948773833517,0.07200466528044949
109,228.0,0.06529975355532522,0.17304382671347954,0.07287601652909924,0.12417421613595338,0.10801595252327333,0.07760423359526766,0.037555794148786306,0.30009350779154154,0.28805227900345437,0.05332602051239159,0.0548089707364299,0.09775621780729721,0.0
110,230.0,0.06444795964205048,0.10648471217156041,0.0,0.08761668293429822,0.048411060959830346,0.10013654620072517,0.2001394133815622,0.36635052589427874,0.38389400160978976,0.1576452247957824,0.027336964968203883,0.11227997725740954,0.06479261234708544
111,232.0,0.09106748360800243,0.10293780495979772,0.04263190310619422,0.01245088367595228,0.020406430077475037,0.11728572681828103,0.28205408765225987,0.27671604547569045,0.34515488542029243,0.16794883233801902,0.07386762605414268,0.044589784182919444,0.08563119294299266
