0.929825
0.912281
0.912281
0.929825
0.982456
0.929825
0.929825
0.894737
0.929825
0.929825
0.929825
0.947368
0.964912
1.000000
0.912281
0.912281
0.929825
0.912281
0.947368
0.929825
0.929825
0.947368
0.947368
0.912281
0.929825
0.929825
0.964912
0.929825
0.929825
1.000000
0.929825
0.929825
0.912281
0.947368
0.947368
0.947368
0.912281
0.929825
0.929825
0.947368
0.929825
0.912281
0.947368
0.912281
0.912281
0.912281
0.947368
0.912281
0.947368
0.947368
0.947368
0.947368
0.912281
0.929825
0.929825
0.947368
0.929825
0.929825
0.947368
0.929825
0.982456
0.894737
0.894737
0.947368
0.929825
0.929825
0.964912
0.912281
0.912281
0.929825
0.912281
0.947368
0.947368
0.912281
0.982456
0.912281
0.929825
0.912281
0.912281
0.947368
0.912281
0.947368
0.947368
0.964912
0.982456
0.912281
0.947368
0.929825
0.964912
0.964912
0.929825
0.947368
0.912281
0.947368
0.929825
0.947368
0.964912
0.912281
0.947368
0.964912
