timestamp(ms),degrees(IMU[0].GyrX),degrees(IMU[0].GyrY),degrees(IMU[0].GyrZ),IMU[0].AccX,IMU[0].AccY,IMU[0].AccZ
60295.851,0.0625906553046545,-0.17239116814616137,-0.19081410257555545,-0.27953803539276123,0.3690480589866638,-9.902459144592285
60395.851,0.2901276766198687,0.2318131548215635,-0.08109249712347519,-0.17502371966838837,0.4102272689342499,-9.867769241333008
60495.851,-0.0714783620987786,0.08635093758171425,0.45599244993813337,-0.14686988294124603,0.49009791016578674,-9.889081001281738
60595.851,-0.27461292305309326,-0.09804113736141007,0.4801144989168271,-0.15154454112052917,0.5349613428115845,-9.957130432128906
60695.851,0.2020222602481954,-0.3291096612249501,-0.36084622659254817,-0.2511495053768158,0.4497964084148407,-9.93245792388916
60795.851,0.006964701030263677,-0.2890127012000419,-0.4496085152981803,-0.2116885483264923,0.2806052267551422,-9.848413467407227
60895.851,0.011107047157891793,0.22007740486753172,0.611329149897024,-0.2048615664243698,0.3691200613975525,-9.86009407043457
60995.851,-0.3066194143915549,0.28440338907921686,0.8230838729035109,-0.22454006969928741,0.37895557284355164,-9.868199348449707
61095.851,0.13213039024430326,-0.08868192056233529,-0.25425865856381136,-0.18890610337257385,0.48193788528442383,-9.857139587402344
61195.851,-0.12719916532309725,-0.578257949080132,-0.5345016071772203,-0.2110823541879654,0.4887729287147522,-9.904024124145508
61295.851,0.11352333412617445,-0.0863599222185323,0.2628876718506217,-0.18103967607021332,0.49234476685523987,-9.91563606262207
61395.851,0.13158334792507811,0.13538340240181423,0.1970307642220985,-0.20262250304222107,0.49319326877593994,-9.845270156860352
61495.851,-0.03306242628850741,-0.13324073660848662,-0.27047804244495927,-0.22720450162887573,0.4178951382637024,-9.891439437866211
61595.851,-0.01758486358196824,0.15700341345467606,-0.028608481016533915,-0.19019566476345062,0.3603231608867645,-9.8927001953125
61695.851,-0.20119233860643582,0.15434481473048217,0.5367996998503805,-0.26254603266716003,0.5018197894096375,-9.920232772827148
61795.851,-0.11157498861823696,0.5478224018124863,0.047139231087744704,-0.21798674762248993,0.3089316189289093,-9.905279159545898
61895.851,0.8171086825428531,1.887454936683923,0.028651980132353493,-0.29210373759269714,0.8308761715888977,-9.899385452270508
61995.851,-0.9735604646433145,1.046386422213167,-0.8827254795877263,-0.3602873682975769,0.424836665391922,-9.682068824768066
62095.851,-0.151204914281331,0.6339897513141856,-0.5930112163234502,-0.16267065703868866,0.5385606288909912,-9.967735290527344
62195.851,0.767834559673816,6.02831174903512,0.6020610067661851,-0.5652427077293396,0.37408149242401123,-9.991621017456055
62295.851,7.975399594581127,12.683198809584976,0.28346114280195905,-0.2858383357524872,0.8777440786361694,-10.52002239227295
62395.851,14.686583655720948,15.765012854665517,5.42423765001297,0.06281577795743942,0.33332279324531555,-11.92166805267334
62495.851,2.769972042066604,-2.2386618952810764,7.143159102769196,0.08831513673067093,0.006735773291438818,-11.77262020111084
62595.851,0.37815126409437505,-12.828118400117756,9.324631376793981,-0.14841388165950775,-0.22335903346538544,-10.155492782592773
62695.851,-3.164691376660019,-12.594060540175438,7.777265127423406,-0.6228638291358948,0.01869952864944935,-10.091333389282227
62795.851,-5.006252121466399,-7.130971052724123,8.31877210995555,-0.3003525733947754,0.11811204999685287,-9.131010055541992
62895.851,-2.4573259974338115,-6.345212149268389,8.365424879989028,-0.3467358648777008,0.4500158131122589,-9.33158016204834
62995.851,-0.9768463204175234,-5.255601499767601,4.691623186831176,-0.2907050848007202,-0.36818912625312805,-8.850690841674805
63095.851,-7.865465099260211,-0.9799620617318898,3.9750374758154154,-0.5292823314666748,-0.0165746808052063,-9.318632125854492
63195.851,-2.2228301514543594,7.590445726445317,2.7846593019112946,-0.25339874625205994,0.6994065642356873,-9.641775131225586
63295.851,-1.7675110089987516,9.558681552770734,2.8408884274721147,-0.3101448714733124,0.7815879583358765,-9.702424049377441
63395.851,-0.6673797833411023,-1.6304220197059214,4.0609578712016345,-0.09114031493663788,0.38102445006370544,-9.783161163330078
63495.851,-1.4085143235895783,-8.231738393336535,2.4366492998756466,0.36026257276535034,0.335326611995697,-9.805383682250977
63595.851,-8.482482411387563,-11.220686591935157,1.4589244460619986,-0.45140039920806885,0.2259700894355774,-10.820853233337402
63695.851,-8.881106908035278,-17.52963042374253,0.9893251872148364,-0.41155606508255005,-0.162202849984169,-10.623010635375977
63795.851,-10.533757146012784,-12.834770152974128,-1.6940498436089606,-0.52813321352005,0.34406721591949463,-10.597726821899414
63895.851,-0.7934788876080886,-14.380570580917597,-0.7051142974812538,0.18076054751873016,0.3008091449737549,-10.63043212890625
63995.851,1.84703236861825,-11.778395642745496,-3.0809739315122364,-0.4633687734603882,0.5411391854286194,-10.316354751586914
64095.851,4.302061500678956,6.004824854515493,-1.5664070093158633,-0.3605802059173584,-0.004339274950325489,-10.114867210388184
64195.851,4.234944622801244,17.112852131563425,-2.771059323193878,-0.4684329032897949,0.14567404985427856,-10.104583740234375
64295.851,3.2756836979068815,14.889699893885851,-3.1063976122409107,-0.30755025148391724,0.17432697117328644,-9.720526695251465
64395.851,6.565182312123477,4.76354126252532,-2.2157090363681315,-0.2651814818382263,0.08079706877470016,-9.55380630493164
64495.851,9.802025911983847,6.911745380754769,-0.5487919154953211,-0.3915945589542389,0.21151642501354218,-9.686427116394043
64595.851,11.274182360190153,3.3676069779463114,3.390804869983345,-0.10668943077325821,0.4405471384525299,-8.656058311462402
64695.851,8.518527893847226,1.2276216079395263,7.4267337174654005,-0.19560806453227997,0.27322620153427124,-9.400132179260254
64795.851,11.698231391340494,0.02533781141298241,11.542638772639632,-0.3564424514770508,0.2472335696220398,-8.93736457824707
64895.851,15.479422052782773,-7.80807782933414,11.919170160743594,-0.3288717567920685,0.41659098863601685,-9.353419303894043
64995.851,5.317251663033664,-0.8584163473919034,15.41006145696044,-0.6015707850456238,0.2880604565143585,-9.539396286010742
65095.851,1.8856985102221369,6.273972396978736,17.264984404438735,-0.26759305596351624,0.47716018557548523,-9.141622543334961
65195.851,-6.772331351548433,11.652191631004214,18.29781865927577,-0.0785244032740593,-0.06892400979995728,-9.488861083984375
65295.851,-4.1041370619133115,10.557737094989418,16.689098506200313,0.002519180765375495,0.8517959713935852,-10.19780158996582
65395.851,-9.567985127520561,9.834508595743776,12.041936878556013,0.06481195986270905,0.3236236274242401,-10.29774284362793
65495.851,-4.40392783215791,8.047242965054512,6.019798342077434,-0.523033857345581,0.4498046934604645,-10.732142448425293
65595.851,-0.20656589847584256,8.110817534807325,4.115626724866033,-0.4713103175163269,0.20393788814544678,-11.201478958129883
65695.851,-5.846561630894244,3.4087708352454005,-0.07166779986438342,-0.5246083736419678,0.49329057335853577,-10.471705436706543
65795.851,-1.428492634055391,2.2487142297863962,-1.1872709703292699,-0.19963623583316803,-0.06254910677671432,-10.4769287109375
65895.851,-5.7571988189354535,-2.3043536109901965,-4.356857566662133,-0.6625339984893799,0.005922706797719002,-10.489789962768555
65995.851,-4.320248166507483,-7.5899556601971385,-7.899481161037087,-0.10874833911657333,0.4519355595111847,-10.391343116760254
66095.851,-1.4089143166858702,-7.461434505951405,-8.265395870053768,-0.2354307919740677,-0.01654100976884365,-9.881540298461914
66195.851,-0.5139132752230391,-9.567251735696196,-10.522802372440696,-0.14070728421211243,0.390177845954895,-10.278675079345703
66295.851,-6.017066265432536,-7.426730302369594,-12.99707343493402,-0.27337947487831116,0.2836127281188965,-10.280776977539062
66395.851,-4.608180443452299,-7.067396056084335,-13.725553497755527,-0.12522979080677032,-0.3052012622356415,-10.084197998046875
66495.851,1.8420730091772974,-7.323170083370805,-13.83675243229866,-0.5279331803321838,0.497248113155365,-9.646331787109375
66595.851,4.970207065893709,-4.200103388500214,-13.33988075195253,-0.3531031906604767,0.3495737314224243,-9.274699211120605
66695.851,5.745189634533227,3.3292970735237004,-9.961024234977364,-0.4353274405002594,0.161146342754364,-10.149893760681152
66795.851,5.2513168351918456,8.100308431237936,-8.275166459155082,0.014213766902685165,0.09770764410495758,-9.735482215881348
66895.851,4.731103828784823,7.6638685787290335,-5.878430878069997,0.12742047011852264,0.2653196454048157,-9.711758613586426
66995.851,1.4708713049657642,6.091807344697416,-4.143000425300002,-0.484943151473999,-0.09328112006187439,-10.528285026550293
67095.851,-4.093701382903754,4.372017603832483,-0.6667670938091352,-0.3244592249393463,0.26309698820114136,-10.821399688720703
67195.851,-2.6771027804888785,-2.4869483250126243,1.1806108931768686,-0.10304673761129379,0.04585681110620499,-10.810885429382324
67295.851,-0.09422422751924023,-5.129036768531799,3.5638981471426785,0.2103898674249649,0.6427944898605347,-10.343621253967285
67395.851,-0.23058926986204462,0.19015911121233367,7.518336832273007,0.028483858332037926,-0.07411407679319382,-10.432955741882324
67495.851,3.936120751556754,-3.0602946726322173,9.951141801488399,-0.10984708368778229,0.3307366371154785,-10.10482406616211
67595.851,-2.616259433607012,-7.371251217225194,8.291322423639894,-0.21179665625095367,0.5018019080162048,-10.444214820861816
67695.851,-2.8963226894840597,0.6184410335524008,6.647747375880182,-0.3310788869857788,0.5442480444908142,-9.58008861541748
67795.851,-6.773993222545087,15.103730778247117,4.645771256764233,-0.22144551575183868,0.34848669171333313,-9.91926097869873
67895.851,-0.2063786951967515,1.1881033999320119,3.597130230988562,-0.38730502128601074,0.5104684233665466,-10.257737159729004
67995.851,-2.1845695524774493,-6.205814341767132,3.6316423354312777,-0.2835659086704254,0.4897144138813019,-9.69584846496582
68095.851,2.224633962370455,4.937542955169081,3.1107004195131363,-1.1384084224700928,0.25142595171928406,-10.318177223205566
68195.851,4.971385700833798,6.00395613951981,0.9374114620920271,-0.3199322819709778,0.1999734789133072,-10.17570972442627
68295.851,9.95811030448079,-1.6433829486206173,-0.6740296152060852,-0.6237121224403381,0.6672809720039368,-10.0714750289917
68395.851,-0.8571872330669313,-18.51591180009842,-0.6720686565220356,-0.1981760710477829,0.5611915588378906,-9.194721221923828
68495.851,-13.764235434177518,-21.570532291048764,-1.063580255657807,-0.4103834331035614,0.3316647410392761,-8.322952270507812
68595.851,-8.231402006399632,-10.879133468851448,-2.111008602257073,-0.712142288684845,0.3740764856338501,-9.346006393432617
68695.851,-1.4265893584739417,-5.253234411486983,-2.5369498099274934,-0.10028434544801712,0.678521454334259,-9.277950286865234
68795.851,2.12358938831985,4.625626460377872,-1.4807133976355196,0.02404763363301754,0.05767175555229187,-9.475419998168945
68895.851,-1.4929032619502396,11.559615213891863,-2.734782681436837,-0.4841706454753876,0.37508270144462585,-9.901959419250488
68995.851,3.1459497577629985,24.593431664603948,-6.989259517814219,-0.45227575302124023,0.4216804504394531,-10.040130615234375
69095.851,0.653684928993322,20.94079886968732,-7.6359834676980975,-0.026299459859728813,-0.2231317162513733,-10.091650009155273
69195.851,0.4662103632291779,6.7046552517324685,-7.988838850352168,-0.14761921763420105,-0.04982755333185196,-10.236164093017578
69295.851,5.410358700656891,2.461517387205362,-6.479886879269778,-0.0014890625607222319,0.012337821535766125,-10.01500129699707
69395.851,4.305004459489882,-3.823365813986957,-1.8120728866249323,-0.24337905645370483,0.36085960268974304,-10.185327529907227
69495.851,6.622489327298105,-8.376278908234834,-0.5932524608256295,-0.39681875705718994,0.34491488337516785,-10.158284187316895
69595.851,5.103410743376613,-6.521849015213549,0.05181270632205997,-0.29846423864364624,0.48809176683425903,-10.162144660949707
69695.851,-0.4379311021174304,-3.6869066964268686,-1.3328345198649914,0.06862156838178635,0.35562950372695923,-9.74019718170166
69795.851,-0.8943300818586722,-1.911780450667441,1.0786269543360918,-0.6306909322738647,0.10200190544128418,-10.049271583557129
69895.851,1.2252019058391452,-5.745625059248507,0.12001603156342171,-0.14871342480182648,0.654961109161377,-9.678853988647461
69995.851,-0.9877024830982088,0.697782460311614,0.747558655625023,-0.129987895488739,0.02197359688580036,-9.465116500854492
70095.851,3.9758413039907814,4.719997083449364,-1.540943841541931,-0.44924429059028625,0.19592075049877167,-9.553141593933105
70195.851,-2.3670445247031746,8.18056403645575,-1.0131453737407923,-0.8575731515884399,0.13445469737052917,-10.146621704101562
70295.851,4.594540977689624,7.594927185916901,0.43621058752248065,0.1591658592224121,0.3711763918399811,-9.824785232543945
70395.851,0.34479556978857145,1.4057615429263561,-1.837258577864617,-0.5766015648841858,0.10489124804735184,-9.972111701965332
70495.851,-0.6061035730658099,-1.3944041082143783,-0.2094967443688307,-0.39351174235343933,0.03209642320871353,-10.20655345916748
70595.851,-4.080836717002094,-3.172212698286027,-1.735837276057899,-0.7020416855812073,0.34333550930023193,-10.100650787353516
70695.851,-3.54641435071975,-2.4207906621694564,-2.0128896980948747,-0.19670253992080688,-0.08035662770271301,-9.837265014648438
70795.851,2.1236792480282487,2.4650155125282707,-0.6926050683477893,-0.37058383226394653,0.150910422205925,-9.899580001831055
70895.851,0.7882489885462448,-0.4080530425596982,3.6888157349824904,-0.37832167744636536,-0.08950775861740112,-9.91232967376709
70995.851,3.9091999782040716,-1.1656281208232044,2.4508962258048355,-0.27435430884361267,0.40204671025276184,-9.753969192504883
71095.851,-0.07029106268710457,-4.383253269034624,3.660734682829678,0.2470121681690216,0.0999613106250763,-9.306276321411133
71195.851,-0.9917951552566141,-7.395699034327269,2.339656310112029,-0.3081401288509369,0.14609313011169434,-9.978411674499512
71295.851,-2.235033782874048,-3.5765737021140755,2.3632561162367463,-0.03900300711393356,0.642695426940918,-9.38615894317627
71395.851,-1.92941237687096,2.68412272336185,0.30685628330223264,-0.19027990102767944,0.40422409772872925,-9.67442798614502
71495.851,0.35732803758177906,2.896821080028266,-0.3551158292320557,-0.24648918211460114,0.05633131414651871,-9.600385665893555
71595.851,-1.3129712554391473,0.5920208919005469,-0.8404234348895028,-0.14956969022750854,0.4888520836830139,-9.472195625305176
71695.851,2.13034636881575,1.8909872129648924,0.13289904026482255,-0.18942642211914062,0.06729469448328018,-9.490510940551758
71795.851,-2.344111942921579,-1.5752848710291087,0.18646100268149748,-0.04000990092754364,0.1956252157688141,-9.67639446258545
71895.851,-3.641781327992678,-0.5818769367780536,0.5647373179793358,-0.2651824653148651,0.5702776312828064,-9.852928161621094
71995.851,-3.685285379692912,3.2439292833276094,2.4225336416915058,-0.11826404184103012,0.1809847354888916,-9.813271522521973
72095.851,-4.515058464784921,2.387144924844056,5.016318116354943,-0.03928850591182709,0.5003030896186829,-9.895362854003906
72195.851,-1.2004965691689402,-1.4920253688845784,6.846937107641995,-0.17807692289352417,0.6227450370788574,-9.943785667419434
72295.851,1.6507362902216614,0.1905105459151324,6.932147163100541,-0.14968733489513397,0.5247886776924133,-10.342873573303223
72395.851,-5.560520463252067,-9.088614959406852,6.139754009154439,-0.4546433389186859,0.4444281756877899,-10.597541809082031
72495.851,-2.1319331077046693,-3.3558710012085737,5.876734429228306,-0.13276654481887817,0.09978248178958893,-10.06052303314209
72595.851,-5.460746304841339,-0.68221778764911,6.716999542410671,0.125531867146492,0.4445769190788269,-10.439545631408691
72695.851,-0.9956235843770206,2.095696806766838,4.833948585212231,-0.27216556668281555,0.009972809813916683,-10.406512260437012
72795.851,3.468194782932848,2.0842955094181,2.114964990748465,-0.1382291615009308,0.12499642372131348,-10.098052978515625
72895.851,2.938124956255406,-0.39614852550784124,-0.4509729527944699,-0.23867347836494446,-0.03411657363176346,-10.119543075561523
72995.851,4.153013913090527,1.1161505329493433,-1.3194753054019064,-0.11395807564258575,0.3663301169872284,-10.166162490844727
73095.851,0.9880029048074037,1.6414583286903799,-4.595531355473399,-0.21997098624706268,0.566885769367218,-9.990557670593262
73195.851,-2.1422823421016335,2.896350010250509,-4.065829078482092,-0.053520575165748596,0.2752157747745514,-9.46507740020752
73295.851,-2.548074484515935,-0.6259549380172044,-6.824068772350252,-0.04661869257688522,-0.1197991669178009,-8.987512588500977
73395.851,-6.986626478947699,-1.7357750572811812,-6.186092163486779,-0.11848075687885284,-0.005734166596084833,-8.545884132385254
73495.851,-5.539373763133585,-1.2408320522915572,-3.0983736312009396,-0.29582804441452026,0.07049823552370071,-8.754023551940918
73595.851,-0.7483582149306313,0.785359337246418,-0.6995428354779258,-0.17261600494384766,0.26582959294319153,-9.03636360168457
73695.851,-0.13995333419912495,-0.9261737691767514,-0.43915661458354444,0.07720685750246048,0.8429631590843201,-9.18814468383789
73795.851,6.440257253761589,2.213786123985797,-0.49820516853667796,-0.16943496465682983,0.6191800236701965,-9.236579895019531
73895.851,1.6055033462695778,-2.988008833808452,-0.3910057380694896,0.2186495065689087,0.4720802307128906,-9.469781875610352
73995.851,2.9583833045773207,-3.446634856221825,-0.8611472500976175,-0.07688888907432556,0.46799659729003906,-9.602106094360352
74095.851,-0.14727504614330827,-0.2645661647588946,-1.230826461910084,-0.3476783335208893,0.4476635754108429,-10.173705101013184
74195.851,-2.754848930619657,2.1781756393544374,-0.7809212068028748,-0.266091912984848,0.18772141635417938,-9.600508689880371
74295.851,-3.805574018611014,1.7260025471884757,-3.887917954914272,-0.036062151193618774,0.7370559573173523,-9.553321838378906
74395.851,-0.685846913912706,-1.1254003199402243,-2.7901701993249355,-0.13127566874027252,0.615736186504364,-9.882354736328125
74495.851,-1.9212742035649717,3.7610864193186164,-2.370439556821436,-0.30391889810562134,0.3199957013130188,-10.073149681091309
74595.851,0.11272414834666997,3.754266046106815,-2.134832097157091,0.0039068772457540035,0.1843002289533615,-9.507891654968262
74695.851,-0.32720729277832433,-0.8272263841163368,-3.024575331822038,-0.2573779821395874,0.7555079460144043,-9.774361610412598
74795.851,-4.501275564998388,-1.1900514986459165,-0.6153018134543672,0.29380983114242554,0.4852656126022339,-9.967905044555664
74895.851,-3.1126801078632473,-0.6350228711564094,-0.0430945937192766,-0.031026193872094154,0.7143580913543701,-9.923272132873535
74995.851,-3.3719881189785896,-1.048529928440228,1.992165829525888,0.0035293621476739645,1.1949331760406494,-9.841947555541992
75095.851,2.426153856689483,-5.172447331984341,0.6997987008590251,-0.3356664478778839,0.9369622468948364,-9.640214920043945
75195.851,7.268872621375323,-2.3623483410827815,1.9950780524745584,-0.16750569641590118,0.3029995858669281,-9.743791580200195
75295.851,2.750888486701995,1.5156718124113977,3.9283377482146022,0.2815340757369995,0.31164848804473877,-9.927900314331055
75395.851,-2.8993162344016135,4.991970190805197,3.914267980380356,0.10453274846076965,0.6819524168968201,-10.082782745361328
75495.851,-2.443263700121641,3.849889582452178,3.7895751485332845,0.41644173860549927,1.0393846035003662,-9.13437271118164
75595.851,-3.322284387729317,7.249925669842958,1.3867775589488447,-0.08296149969100952,0.8411235213279724,-10.104353904724121
75695.851,1.5968020023208112,4.770870911899209,-1.0406574922766536,-0.11178822070360184,0.7802011966705322,-9.858175277709961
75795.851,-2.4541326694115995,4.950215095044673,-2.856812165442109,0.2618659436702728,0.7165566086769104,-9.97622013092041
75895.851,-1.6457886701725424,5.080807078009844,-4.295294915226102,-0.5744546055793762,0.40650826692581177,-10.143767356872559
75995.851,3.7267104918211698,12.733411816996336,-6.1864157438144085,-0.2599872052669525,0.6467196941375732,-9.882134437561035
76095.851,11.058963022488356,-0.9381343951854855,-5.124332900945842,-0.38158032298088074,0.5141390562057495,-10.260088920593262
76195.851,10.543794966360927,-6.075309870631993,-3.7560730586752293,0.0585968941450119,0.5645678043365479,-9.97117805480957
76295.851,-3.512030098926276,-15.186510993039608,-0.4515525585858151,-0.029502427205443382,0.12304504215717316,-10.10867977142334
76395.851,0.01610716263233917,-13.568616185081005,1.940324248301983,-0.3314794600009918,0.8895190358161926,-9.673093795776367
76495.851,-2.07614943870306,-7.871983663380146,2.129390995763987,-0.2926549017429352,0.6757253408432007,-10.104928970336914
76595.851,-3.062734972029179,-6.791131027074158,3.7594476002186537,-0.16357721388339996,1.250089406967163,-9.076146125793457
76695.851,-0.4583167427994311,-2.728000087722391,5.26999655547738,0.015192580409348011,0.9086600542068481,-9.792634963989258
76795.851,1.8402109281890093,0.9159826964043081,3.5459825545437633,-0.2376890331506729,0.6002289652824402,-9.551661491394043
76895.851,-0.24852260495088996,2.7679095376431944,3.811249054066837,-0.08183276653289795,0.7823227643966675,-9.676127433776855
76995.851,-2.3423087723359464,4.901888928066194,2.015880681690574,0.07677922397851944,0.9521165490150452,-9.521133422851562
77095.851,1.1647933433420956,3.613060799150169,0.13106836214968934,0.05393451452255249,0.4408169388771057,-9.281903266906738
77195.851,-0.06185196074363775,1.812173631951213,-0.653468443935737,-0.03243798017501831,1.0985337495803833,-9.529205322265625
77295.851,0.1880777970815543,0.4078246580276638,-3.3735343036048113,0.2299616038799286,1.38260817527771,-9.41690444946289
77395.851,-3.1569683509379627,1.468153422312811,-1.0718557798482478,-0.3721614480018616,0.6527572274208069,-9.911161422729492
77495.851,-8.69966457540393,-5.0785514072299005,4.163785125263035,-0.1672164350748062,0.4273983836174011,-9.623175621032715
77595.851,-4.716545275363326,-4.862280220019818,3.1868903531737627,-0.015545805916190147,0.3423687815666199,-9.563913345336914
77695.851,1.9975215535238384,2.6086704503953455,2.920129322348535,-0.04672132432460785,0.5029765367507935,-9.81108283996582
77795.851,7.492914005318284,3.6788500585332513,3.078727438802272,0.25654101371765137,0.7361595034599304,-9.861268043518066
77895.851,5.355556658256054,1.1131268924999982,2.883886618106067,-0.21961236000061035,1.16948664188385,-10.064424514770508
77995.851,-8.73749871429205,-0.2939760360259563,2.0782580469198524,-0.06251716613769531,0.5403772592544556,-10.265972137451172
78095.851,-3.1008696393482387,-12.692190756842495,0.2354836090805009,-0.03632095828652382,0.9618071913719177,-9.649194717407227
78195.851,3.275848262836039,-16.62590215830803,-0.30295600376771764,0.20221534371376038,0.6021693348884583,-10.022356033325195
78295.851,0.5498272764941677,-28.75289370546341,0.5163183564445004,0.12046590447425842,0.6680425405502319,-10.142330169677734
78395.851,-1.493214996164292,-37.13658507914543,-1.5040768150974064,-0.44961899518966675,0.28911682963371277,-10.172423362731934
78495.851,0.006168896579138527,-15.271587859761715,-1.4247437126342206,-0.25501585006713867,0.7893252968788147,-10.217012405395508
78595.851,1.365392015567422,-6.964568375135959,-2.018722254844755,-0.13625170290470123,0.8567395806312561,-10.14579963684082
78695.851,1.0647968835387378,-3.402233488098532,-4.12055129301846,-0.10988583415746689,0.7552684545516968,-10.4496488571167
78795.851,0.8001048671633005,-1.2863481290303171,0.042427312680229076,-0.12630461156368256,0.06892496347427368,-10.010377883911133
78895.851,5.538664703866839,8.909355726769567,-0.642778553732112,-0.5889376401901245,0.9508175849914551,-10.51717472076416
78995.851,3.654292104591429,15.216446015328168,-1.6184832716546953,-0.6581471562385559,0.44686251878738403,-10.453749656677246
79095.851,4.930870711737871,10.726034723863005,-1.0606863888490945,-0.5919235348701477,0.8306336998939514,-10.318883895874023
79195.851,2.2045030398108065,17.637332300180198,0.2471946129301563,-0.5324193239212036,0.08284749835729599,-10.438067436218262
79295.851,1.9653233899332583,11.969337064361572,-3.8453176229417325,-0.2104412168264389,0.6718246340751648,-10.107641220092773
79395.851,6.294075358441472,10.096554873365164,0.9612892783597111,0.1303136944770813,0.578097403049469,-9.694877624511719
79495.851,8.135073252770304,1.9673096950314939,0.4338590806164779,0.027692748233675957,0.3829253613948822,-9.993250846862793
79595.851,5.269253345252573,-1.403621771960333,0.9251372875995933,-0.24002180993556976,0.7378785610198975,-9.570838928222656
79695.851,1.9076697425343097,4.408048572134971,2.9406845705620945,-0.13552501797676086,0.5290176868438721,-9.639993667602539
79795.851,0.5759677004551514,2.5050965710133313,-1.7303498574279248,0.13944506645202637,0.4664168059825897,-9.4563627243042
79895.851,-0.6314445444429293,8.128177320563793,-0.7488494551179931,-0.5235015749931335,-0.2972413897514343,-9.744695663452148
