timestamp(ms),VIBE[0].VibeX,VIBE[0].VibeY,VIBE[0].VibeZ
64495.005,3.609682321548462,4.67379903793335,4.379289627075195
64595.005,3.605661392211914,5.168325424194336,5.232825756072998
64695.005,2.757418155670166,3.4226648807525635,4.086852550506592
64795.005,2.3784563541412354,4.9405741691589355,3.944098472595215
64895.005,2.812309503555298,4.5293755531311035,4.247639179229736
64995.005,2.6459412574768066,4.468825340270996,4.313347816467285
65095.005,2.6272192001342773,5.277904033660889,3.9966540336608887
65195.005,2.25778865814209,5.291460990905762,4.105951309204102
65295.005,3.907280921936035,6.877438068389893,5.401304721832275
65395.005,3.917612314224243,5.5539422035217285,4.725861072540283
65495.005,3.548309087753296,4.8584418296813965,4.392452239990234
65595.005,3.288971424102783,5.927365779876709,4.329591751098633
65695.005,2.660531997680664,5.112769603729248,3.5206377506256104
65795.005,3.469557285308838,5.297070026397705,4.649298667907715
65895.005,3.604065179824829,4.557739734649658,4.960763454437256
65995.005,3.635544538497925,4.72055721282959,4.014674186706543
66095.005,3.606210470199585,5.636415004730225,3.89078950881958
66195.005,2.8990375995635986,4.763232231140137,3.8284032344818115
66295.005,3.2280430793762207,4.800952434539795,4.853522300720215
66395.005,4.155609130859375,4.410586357116699,5.065493106842041
66495.005,3.307061195373535,4.28350305557251,4.695757865905762
66595.005,2.4138803482055664,3.5417678356170654,4.412055015563965
66695.005,2.423001527786255,3.9549670219421387,5.125914096832275
66795.005,3.304202079772949,4.962348461151123,4.677194118499756
66895.005,3.5807273387908936,5.082615375518799,4.262956619262695
66995.005,3.3818416595458984,5.557643413543701,5.092004299163818
67095.005,3.3324599266052246,5.871206760406494,4.429122447967529
67195.005,3.4153850078582764,4.148870944976807,4.505919456481934
67295.005,4.273300647735596,4.987287998199463,5.32614803314209
67395.005,5.195267200469971,5.891584873199463,5.189426898956299
67495.005,4.111137866973877,4.335378646850586,5.102717876434326
67595.005,3.7531211376190186,4.423996448516846,5.081017017364502
67695.005,3.8917272090911865,4.559311866760254,4.3435235023498535
67795.005,3.9096531867980957,4.862255096435547,5.7577924728393555
67895.005,4.280331134796143,5.112614631652832,5.282850742340088
67995.005,3.67130970954895,4.213438510894775,4.775758266448975
68095.005,4.052537441253662,5.746139049530029,5.61256742477417
68195.005,3.9743306636810303,6.8861236572265625,5.829298496246338
68295.005,4.4187846183776855,5.909886837005615,6.421820640563965
68395.005,3.818746328353882,5.849222660064697,5.39026403427124
68495.005,3.8989038467407227,5.379240036010742,5.456272125244141
68595.005,3.6751511096954346,4.5504069328308105,4.670129299163818
68695.005,3.8089346885681152,4.265364646911621,4.045988082885742
68795.005,3.4552276134490967,3.423274517059326,2.813709020614624
68895.005,2.5403635501861572,3.8364481925964355,3.0193803310394287
68995.005,2.6714744567871094,3.2104976177215576,3.120732545852661
69095.005,2.526547431945801,3.849696159362793,3.3234333992004395
69195.005,2.654348134994507,4.146666049957275,3.582451581954956
69295.005,2.70218825340271,4.120731830596924,3.72884464263916
69395.005,2.8528289794921875,3.5002713203430176,3.8644115924835205
69495.005,2.8554601669311523,4.728471279144287,3.646623134613037
69595.005,3.099919319152832,4.393184185028076,4.116455554962158
69695.005,3.0875353813171387,3.9771888256073,3.9728267192840576
69795.005,2.6071853637695312,4.284886837005615,3.516896963119507
69895.005,3.789154529571533,4.2421956062316895,3.0531389713287354
69995.005,2.7727913856506348,4.760366916656494,3.5206236839294434
70095.005,3.3750646114349365,3.74825382232666,3.573211431503296
70195.005,3.224205732345581,4.185534477233887,3.905132293701172
70295.005,3.0858633518218994,3.4181406497955322,3.0887868404388428
70395.005,3.6495771408081055,4.305213928222656,3.9613938331604004
70495.005,3.4198899269104004,4.378268241882324,3.9464099407196045
70595.005,3.5576581954956055,3.951294183731079,3.374016761779785
70695.005,3.564422130584717,4.729005336761475,4.217385768890381
70795.005,2.6969501972198486,3.533851146697998,4.075924873352051
70895.005,2.7867300510406494,3.971047878265381,3.8594493865966797
70995.005,3.1914703845977783,4.56129789352417,4.559828758239746
71095.005,2.7925972938537598,3.4740495681762695,3.4956822395324707
71195.005,2.3364439010620117,4.022359848022461,4.191320419311523
71295.005,3.221137762069702,3.536665916442871,3.961355686187744
71395.005,2.59200119972229,3.038045644760132,3.6186091899871826
71495.005,2.877181053161621,3.637444496154785,3.6783313751220703
71595.005,2.299672842025757,3.2886853218078613,3.02188777923584
71695.005,3.5888397693634033,4.0469560623168945,3.818260669708252
71795.005,3.1360819339752197,3.3918991088867188,3.3994245529174805
71895.005,2.794511079788208,3.6249961853027344,3.185685396194458
71995.005,2.927330255508423,4.057732582092285,3.6272239685058594
72095.005,2.587472915649414,3.577841281890869,3.3002750873565674
72195.005,2.8347959518432617,3.6083383560180664,3.770251750946045
72295.005,3.1110897064208984,3.1496219635009766,3.7685513496398926
72395.005,3.0883407592773438,4.193857669830322,3.9314708709716797
72495.005,3.1393704414367676,3.8254125118255615,3.286726951599121
72595.005,2.9114034175872803,3.7655160427093506,3.0186946392059326
72695.005,2.5323753356933594,3.066262722015381,2.6521759033203125
72795.005,3.205528497695923,3.8495278358459473,2.4035511016845703
72895.005,3.3783833980560303,4.177656650543213,2.5332281589508057
72995.005,3.3624563217163086,4.094665050506592,2.78920841217041
73095.005,2.6539547443389893,3.657944440841675,3.244231700897217
73195.005,2.298889636993408,3.097666025161743,3.2120566368103027
73295.005,2.144331216812134,3.064222574234009,2.9403457641601562
73395.005,2.093735694885254,3.353240728378296,2.4389309883117676
73495.005,1.9617866277694702,3.149242401123047,2.5266687870025635
73595.005,2.928405284881592,2.831200122833252,2.5917725563049316
73695.005,2.5141918659210205,3.4384028911590576,3.4769320487976074
73795.005,2.805419683456421,3.688504695892334,3.009676933288574
73895.005,3.128458261489868,3.1513664722442627,3.759735345840454
73995.005,2.6042065620422363,4.197589874267578,4.062880516052246
74095.005,2.010103225708008,3.9728407859802246,3.3475100994110107
74195.005,2.5473086833953857,4.214560508728027,3.259101152420044
74295.005,3.1696016788482666,3.639984369277954,3.24348521232605
74395.005,3.3103132247924805,3.863190174102783,3.395146369934082
74495.005,2.985834836959839,4.724192142486572,4.006941795349121
74595.005,2.727827787399292,3.8730688095092773,4.826909065246582
74695.005,2.762129545211792,4.3620805740356445,3.870049476623535
74795.005,2.9980621337890625,5.721034526824951,4.407304286956787
74895.005,3.483457088470459,5.436894416809082,4.973824501037598
74995.005,3.840569019317627,6.085207462310791,5.145534038543701
75095.005,3.3678231239318848,5.656959533691406,4.562475204467773
75195.005,2.9165046215057373,5.549366474151611,4.441298484802246
75295.005,3.8406407833099365,6.829666614532471,5.957187652587891
75395.005,3.660468101501465,6.594196796417236,5.1130452156066895
75495.005,3.324427843093872,6.057448863983154,4.770476341247559
75595.005,3.489640951156616,5.816745758056641,5.90578556060791
75695.005,3.64652419090271,5.391503810882568,6.006027698516846
75795.005,3.1640496253967285,5.371011734008789,5.72393274307251
75895.005,3.1233599185943604,5.368056297302246,4.864831447601318
75995.005,2.885873794555664,6.044075965881348,4.970475196838379
76095.005,3.757014751434326,6.884159564971924,6.098780632019043
76195.005,3.8469767570495605,5.625936031341553,5.613077640533447
76295.005,4.214954853057861,6.763718128204346,7.328200817108154
76395.005,3.2561161518096924,5.629056453704834,5.459408760070801
76495.005,3.0831549167633057,4.9901909828186035,5.536322593688965
76595.005,2.843834638595581,6.790639877319336,5.726222038269043
76695.005,3.02234148979187,6.644710063934326,6.357439994812012
76795.005,4.026663780212402,5.138847827911377,5.69774866104126
76895.005,3.11865496635437,4.497145652770996,4.907824993133545
76995.005,3.855912923812866,5.045588970184326,5.71218729019165
77095.005,2.979102373123169,5.536286354064941,6.258929252624512
77195.005,3.490408182144165,6.462462425231934,6.91113805770874
77295.005,4.062443256378174,7.261905193328857,6.398555278778076
77395.005,3.6302292346954346,8.54987907409668,5.412120819091797
77495.005,4.178939342498779,7.042056083679199,5.095971584320068
77595.005,3.334674835205078,6.119680404663086,4.993813991546631
77695.005,2.904334783554077,4.826564311981201,5.129048824310303
77795.005,2.745769739151001,4.641366481781006,4.912466049194336
77895.005,2.360837459564209,4.862143039703369,5.046894073486328
77995.005,3.164687156677246,5.145824432373047,4.3651652336120605
78095.005,2.9771103858947754,5.428119659423828,4.168491363525391
78195.005,3.1443164348602295,4.5647687911987305,3.9462852478027344
78295.005,3.053402900695801,4.728936195373535,4.490102291107178
78395.005,2.6530051231384277,4.416227340698242,4.31441593170166
78495.005,3.655949831008911,5.0476508140563965,3.7707626819610596
78595.005,3.533504009246826,4.746326446533203,3.2465755939483643
78695.005,2.8812670707702637,3.9670326709747314,4.447287559509277
78795.005,2.632659435272217,5.135895252227783,4.310725688934326
78895.005,3.4319307804107666,5.313525199890137,4.464532375335693
78995.005,3.7576022148132324,5.35004186630249,4.897105693817139
79095.005,3.349236011505127,5.7338175773620605,5.257197380065918
79195.005,3.9145519733428955,5.510918140411377,4.726904392242432
79295.005,3.768873453140259,5.882587909698486,5.642794132232666
79395.005,3.822683095932007,4.981939792633057,4.933154106140137
79495.005,4.203444957733154,6.235740661621094,5.848351955413818
79595.005,3.6127378940582275,6.115263938903809,5.455508708953857
79695.005,3.4965808391571045,6.227336406707764,4.661625862121582
79795.005,4.02860164642334,6.532887935638428,4.255407333374023
79895.005,4.528722763061523,7.0339226722717285,5.812746524810791
79995.005,4.153360843658447,5.5879082679748535,5.722180366516113
80095.005,4.085366249084473,6.459128379821777,5.30466365814209
80195.005,4.011700630187988,7.285308837890625,5.336991786956787
80295.005,4.230414390563965,6.3133087158203125,6.451963424682617
80395.005,3.9312448501586914,7.833461284637451,6.66869592666626
80495.005,3.364751100540161,6.189464569091797,6.397933483123779
80595.005,3.3988795280456543,5.400996685028076,6.441436767578125
80695.005,3.4515435695648193,5.183496475219727,6.5899577140808105
80795.005,4.199559211730957,5.240098476409912,5.979449272155762
80895.005,4.142647743225098,6.1067705154418945,6.316226959228516
80995.005,3.683979034423828,5.747614860534668,6.484640121459961
81095.005,3.613304853439331,5.626980304718018,6.495227336883545
81195.005,4.565705299377441,6.434689521789551,7.4084649085998535
81295.005,5.481775283813477,5.582747459411621,7.905981540679932
81395.005,5.050978183746338,4.808570861816406,7.525382995605469
81495.005,4.671224117279053,5.052060127258301,9.60545539855957
81595.005,3.719505786895752,5.3993306159973145,9.221722602844238
81695.005,4.320571422576904,5.932332992553711,7.69352388381958
81795.005,6.2674407958984375,6.648309230804443,9.911324501037598
81895.005,4.892360687255859,6.574726581573486,8.530683517456055
81995.005,4.0268144607543945,7.874600410461426,8.607035636901855
82095.005,4.389823913574219,7.39777946472168,7.348370552062988
82195.005,3.965724468231201,6.373471260070801,6.996395587921143
82295.005,4.638068199157715,6.921683311462402,9.168413162231445
82395.005,4.086246490478516,5.685223579406738,7.627539157867432
82495.005,4.12568998336792,6.534080505371094,6.760992527008057
82595.005,3.2333784103393555,5.788205146789551,6.034414291381836
82695.005,4.415777683258057,6.161426544189453,7.333045959472656
82795.005,3.912842273712158,5.637243747711182,6.795089244842529
82895.005,4.124485492706299,6.466797351837158,6.404360294342041
82995.005,3.5024755001068115,6.652679920196533,5.666844844818115
83095.005,3.202252149581909,6.226551055908203,6.150895595550537
83195.005,2.7483372688293457,5.40991735458374,5.50977897644043
83295.005,3.657731294631958,5.991328716278076,5.089083671569824
83395.005,3.8858001232147217,5.582230567932129,6.173108100891113
83495.005,4.4121246337890625,7.547520160675049,5.373599052429199
83595.005,4.4112653732299805,6.1256818771362305,5.598110675811768
83695.005,4.894748687744141,6.7866339683532715,7.961319446563721
83795.005,4.554156303405762,7.354939937591553,7.180963039398193
83895.005,6.046121597290039,7.130556583404541,8.561882972717285
83995.005,4.934856414794922,6.135599613189697,8.313693046569824
84095.005,4.259323596954346,6.6625261306762695,8.655755996704102
84195.005,3.559298515319824,5.890650749206543,7.368252754211426
84295.005,3.350538492202759,5.271150588989258,5.6681342124938965
84395.005,2.8911054134368896,5.7446136474609375,5.903926372528076
84495.005,4.505863189697266,4.95764684677124,4.6663899421691895
84595.005,3.789440870285034,4.9280219078063965,4.959572792053223
84695.005,4.427280426025391,5.54792594909668,6.367704391479492
84795.005,4.644064903259277,5.463678359985352,8.102432250976562
84895.005,4.0613861083984375,5.65467643737793,8.205107688903809
84995.005,3.2026376724243164,4.5681538581848145,7.361171245574951
85095.005,3.965301036834717,7.375454425811768,6.669404029846191
85195.005,4.088301658630371,7.028327465057373,6.55106258392334
85295.005,3.643935203552246,6.049158096313477,6.96600866317749
85395.005,3.6485140323638916,6.320253372192383,5.45122766494751
85495.005,3.7903780937194824,6.016011714935303,5.206035614013672
85595.005,3.728402614593506,5.111440658569336,5.397705078125
85695.005,4.0589094161987305,5.868687152862549,5.934048175811768
85795.005,3.2548670768737793,5.7007293701171875,5.4692769050598145
85895.005,3.072690963745117,6.2533721923828125,4.870004653930664
85995.005,2.926480293273926,4.875852108001709,4.2282538414001465
86095.005,3.544773578643799,6.268909931182861,4.879653453826904
86195.005,2.975994110107422,4.808173656463623,4.05086088180542
86295.005,3.172325372695923,3.6767284870147705,3.648811101913452
86395.005,3.7293331623077393,5.646324157714844,5.760681629180908
86495.005,4.135924339294434,6.6411943435668945,6.988418102264404
86595.005,3.8854434490203857,5.7295942306518555,5.673540115356445
86695.005,3.321105480194092,5.975989818572998,4.804400444030762
86795.005,2.8149266242980957,5.358260631561279,4.011728763580322
86895.005,3.585629463195801,7.558027267456055,6.484827518463135
86995.005,4.024166107177734,6.457768440246582,6.147407531738281
87095.005,4.0249104499816895,5.778140544891357,6.2233686447143555
87195.005,3.4248106479644775,6.967044830322266,5.37703275680542
87295.005,4.681732177734375,6.365931034088135,5.862998008728027
87395.005,4.5323967933654785,5.438769817352295,4.912915229797363
87495.005,4.583564758300781,6.587077617645264,6.071359634399414
87595.005,3.735445022583008,4.803614616394043,4.9381232261657715
87695.005,3.884957790374756,7.200838088989258,6.369966506958008
87795.005,4.009485244750977,5.930976390838623,5.143187522888184
87895.005,3.441666841506958,6.059124946594238,5.026458740234375
87995.005,3.594736099243164,6.522592067718506,5.779921054840088
88095.005,3.3651320934295654,6.241220474243164,4.468378067016602
88195.005,3.632943868637085,5.377723693847656,5.011763095855713
88295.005,3.3155698776245117,5.357119083404541,5.038888454437256
88395.005,3.5048019886016846,5.303762912750244,5.960897445678711
88495.005,3.280719518661499,4.505980968475342,4.889575958251953
88595.005,3.1670846939086914,7.471831321716309,5.005073547363281
88695.005,2.75480580329895,6.375359058380127,4.177828788757324
88795.005,3.0339291095733643,6.001133918762207,4.284895420074463
88895.005,2.9549217224121094,5.110267162322998,3.585526943206787
88995.005,3.779454231262207,5.712532997131348,4.517805099487305
89095.005,2.969196319580078,5.013660430908203,3.6839797496795654
89195.005,2.6118006706237793,5.386474132537842,4.021452903747559
89295.005,3.9221951961517334,6.031613826751709,4.831709861755371
89395.005,3.386925458908081,6.0763092041015625,4.2607421875
89495.005,3.5373940467834473,5.96511697769165,5.081745147705078
89595.005,2.786350965499878,5.40087890625,4.57356595993042
89695.005,2.432457447052002,6.609890937805176,5.479119300842285
89795.005,3.1233832836151123,4.81203031539917,3.8980422019958496
89895.005,3.5849006175994873,5.340068817138672,3.8851613998413086
89995.005,2.3748207092285156,4.289120197296143,3.410698413848877
90095.005,2.8547019958496094,4.829278469085693,3.843656063079834
90195.005,3.0026822090148926,5.100127220153809,4.458127021789551
90295.005,3.1617050170898438,4.106113433837891,3.8958792686462402
90395.005,3.5106070041656494,4.303730010986328,3.4552292823791504
90495.005,4.27899694442749,5.977410793304443,5.015225887298584
90595.005,4.3628764152526855,4.788048267364502,4.8129096031188965
90695.005,3.9021100997924805,5.63884162902832,4.266670227050781
90795.005,3.454516887664795,5.495351314544678,4.799453258514404
90895.005,3.1860361099243164,4.633133411407471,4.700754165649414
90995.005,2.726170539855957,4.9926652908325195,4.175582408905029
91095.005,2.4384591579437256,5.4229583740234375,3.878366231918335
91195.005,2.7931950092315674,4.8175201416015625,3.7399508953094482
91295.005,2.81718373298645,4.379444599151611,4.788253307342529
91395.005,2.4865267276763916,4.176458835601807,3.4840645790100098
91495.005,2.5423645973205566,4.006586074829102,3.900045156478882
91595.005,3.054279327392578,3.951007843017578,3.5758140087127686
91695.005,2.9204423427581787,5.099054336547852,3.9933173656463623
91795.005,3.417724609375,5.208970546722412,4.540310859680176
91895.005,2.6512088775634766,3.7583353519439697,4.441737651824951
91995.005,2.7598330974578857,3.8560612201690674,3.6076178550720215
92095.005,2.5628511905670166,3.584101915359497,3.4974606037139893
92195.005,2.2019267082214355,3.229635715484619,2.8695011138916016
92295.005,1.9958142042160034,3.4024901390075684,2.724487066268921
92395.005,2.1032016277313232,2.5950090885162354,2.188265562057495
92495.005,2.089535713195801,3.5446248054504395,2.564969301223755
92595.005,1.7814573049545288,2.7765915393829346,2.2123637199401855
92695.005,1.6582143306732178,3.0668997764587402,2.439042806625366
92795.005,1.6683541536331177,3.228306293487549,3.219792604446411
92895.005,2.198134660720825,3.377681255340576,2.7935450077056885
92995.005,2.214345932006836,2.8985683917999268,2.2522547245025635
93095.005,2.2360095977783203,3.0820741653442383,2.9219515323638916
93195.005,1.8179385662078857,3.0175960063934326,2.8352878093719482
93295.005,2.1121954917907715,3.10754132270813,2.448871374130249
93395.005,2.016155481338501,3.1638100147247314,2.439638614654541
93495.005,1.7655731439590454,2.82433819770813,2.2511162757873535
93595.005,2.038506269454956,3.259035110473633,2.3141672611236572
93695.005,1.9162238836288452,3.074232339859009,2.0992047786712646
93795.005,1.7398276329040527,2.759141683578491,2.15585994720459
93895.005,1.9651215076446533,3.041710138320923,2.249751329421997
93995.005,2.01448917388916,3.473552942276001,2.376159191131592
94095.005,1.9574568271636963,3.2074339389801025,2.6966145038604736
94195.005,2.4726638793945312,4.1055006980896,2.986908435821533
94295.005,2.893155336380005,4.386981964111328,3.629483461380005
94395.005,2.2783846855163574,3.4252257347106934,3.0347509384155273
94495.005,3.275846004486084,4.369468688964844,3.3827950954437256
94595.005,2.7416446208953857,3.213033676147461,3.0965323448181152
94695.005,2.509347915649414,4.870543003082275,3.894864320755005
94795.005,2.203326940536499,4.795637130737305,3.6492562294006348
94895.005,2.449936628341675,5.133230686187744,3.6512253284454346
94995.005,2.403696060180664,4.665491580963135,3.3745837211608887
95095.005,2.782655954360962,3.919285297393799,3.3673863410949707
95195.005,2.956048011779785,4.830333709716797,3.264038562774658
95295.005,2.544973850250244,4.51345682144165,3.636889696121216
95395.005,2.8351974487304688,5.0601654052734375,3.813633441925049
95495.005,2.520371437072754,4.5943732261657715,4.233290672302246
95595.005,3.168187379837036,5.245121479034424,4.01481819152832
95695.005,3.269981861114502,4.593754768371582,3.6278839111328125
95795.005,3.1563560962677,5.454415798187256,3.979666233062744
95895.005,2.8026769161224365,4.8661980628967285,3.4939396381378174
95995.005,2.7093677520751953,5.070544242858887,3.5231430530548096
96095.005,2.5091466903686523,3.903104782104492,2.933629274368286
96195.005,3.260561227798462,3.8616652488708496,3.4915771484375
96295.005,3.7083497047424316,4.484869480133057,3.36279034614563
96395.005,3.1555063724517822,5.930724620819092,4.169858932495117
96495.005,3.379821538925171,4.324838161468506,3.8750033378601074
96595.005,2.950587272644043,4.229694366455078,3.6488993167877197
96695.005,4.0973124504089355,5.711863994598389,4.549863815307617
96795.005,3.6644115447998047,5.491021156311035,4.393046855926514
96895.005,3.640568256378174,5.673398971557617,3.8299129009246826
96995.005,3.9448535442352295,5.5203118324279785,3.839097738265991
97095.005,3.8144514560699463,5.07501220703125,4.149169921875
97195.005,3.6790359020233154,5.363515853881836,3.982508659362793
97295.005,3.4222524166107178,5.35850191116333,3.719871759414673
97395.005,3.883427381515503,4.697030067443848,3.654062271118164
97495.005,3.715122699737549,5.798168659210205,4.339212894439697
97595.005,3.542060613632202,5.398153305053711,4.385744094848633
97695.005,2.8057587146759033,5.290258884429932,5.1142258644104
97795.005,3.810742139816284,4.516220569610596,3.740901470184326
97895.005,3.7996456623077393,4.378276348114014,4.187921524047852
97995.005,3.5721065998077393,3.5635292530059814,3.2280685901641846
98095.005,4.8475775718688965,5.8313889503479,4.902286529541016
98195.005,4.513363361358643,5.352007865905762,5.0307159423828125
98295.005,5.030803203582764,4.9865217208862305,4.985373497009277
98395.005,4.643754482269287,5.233692646026611,4.012482643127441
98495.005,4.881581783294678,5.322744369506836,4.416116714477539
98595.005,4.324751377105713,5.898584365844727,5.396200180053711
98695.005,4.50745153427124,5.48875617980957,5.966978073120117
98795.005,4.604001522064209,5.288885116577148,4.936023712158203
98895.005,4.166018962860107,4.923486709594727,4.278520584106445
98995.005,3.758836507797241,4.76667594909668,3.9596691131591797
99095.005,3.4929327964782715,5.173947334289551,3.764239549636841
99195.005,3.33548641204834,4.53856897354126,4.579163074493408
99295.005,4.224291801452637,5.558331489562988,4.4716644287109375
99395.005,4.9494781494140625,5.321789741516113,5.315030574798584
99495.005,4.436952114105225,4.645508766174316,4.064487457275391
99595.005,3.8519883155822754,5.544358730316162,4.586038112640381
99695.005,3.9913787841796875,5.318780422210693,4.0411601066589355
99795.005,3.687455892562866,5.386265277862549,3.7907068729400635
99895.005,3.5835304260253906,4.320291519165039,3.8936071395874023
99995.005,4.89621114730835,4.618300437927246,4.499255657196045
100095.005,4.124927997589111,4.731087684631348,3.8194472789764404
100195.005,3.990215539932251,5.1011457443237305,4.462963104248047
100295.005,4.052093982696533,6.446096897125244,5.684310436248779
100395.005,3.4709408283233643,7.966398239135742,6.523514747619629
100495.005,3.7675304412841797,7.257353782653809,5.555119037628174
100595.005,3.3385372161865234,6.728744983673096,4.719818592071533
100695.005,3.524149179458618,6.840435981750488,4.675889492034912
100795.005,3.751786470413208,4.906458377838135,4.140959739685059
100895.005,3.5562338829040527,5.4743876457214355,4.491212844848633
100995.005,3.165452480316162,4.707305908203125,4.3054351806640625
101095.005,3.0508782863616943,3.7704243659973145,4.745271682739258
101195.005,3.2464191913604736,4.439540386199951,4.4959821701049805
101295.005,3.2698967456817627,3.881394147872925,5.148766994476318
101395.005,3.080437183380127,3.717329978942871,5.17920446395874
101495.005,3.1974422931671143,3.6471283435821533,4.233941555023193
101595.005,2.9661595821380615,4.632734775543213,4.1465067863464355
101695.005,3.4394092559814453,4.912495136260986,4.4982805252075195
101795.005,3.820742130279541,5.522590160369873,4.311855316162109
101895.005,3.7232418060302734,4.241662502288818,3.346170425415039
101995.005,3.7717549800872803,4.149699687957764,3.229221820831299
102095.005,3.058645248413086,3.79931640625,3.5188722610473633
102195.005,2.5343198776245117,4.8650126457214355,3.554171323776245
102295.005,2.651740074157715,5.606292247772217,3.4129858016967773
102395.005,3.251389503479004,5.4305739402771,3.7605860233306885
102495.005,3.239773988723755,4.217874526977539,3.631798028945923
102595.005,2.6320416927337646,3.8892838954925537,3.918231964111328
102695.005,3.7738568782806396,4.60045862197876,3.36089825630188
102795.005,3.077627420425415,3.8719513416290283,3.7419726848602295
102895.005,2.689178228378296,4.534180164337158,3.994661808013916
102995.005,2.618095874786377,4.715129375457764,3.4128363132476807
