timestamp(ms),IMU[0].AccX,IMU[0].AccY,IMU[0].AccZ,IMU[0].GyrZ,IMU[0].GyrY,IMU[0].GyrX
59395.851,-0.21908451616764069,0.45742541551589966,-9.898414611816406,0.00020057236542925239,-0.0016243640566244721,-0.0008860225789248943
59495.851,-0.21101948618888855,0.4600895643234253,-9.899296760559082,0.00029844578239135444,-0.0011396037880331278,-0.001152357435785234
59595.851,-0.1412838250398636,0.4292324483394623,-9.914176940917969,0.012006323784589767,-0.0002902304695453495,-0.0008597061387263238
59695.851,-0.222264364361763,0.3975137770175934,-9.903281211853027,-0.011466637253761292,-0.00798575859516859,-0.0007678192923776805
59795.851,-0.10788320004940033,0.37924399971961975,-9.912434577941895,0.004242617171257734,-0.0021333375480026007,0.0015040772268548608
59895.851,-0.36508890986442566,0.5091838836669922,-9.91464614868164,0.004044618457555771,-0.004895133897662163,-0.0010674477089196444
59995.851,-0.18188980221748352,0.5753037333488464,-9.858567237854004,-0.010542361997067928,0.0031418115831911564,0.010860147885978222
60095.851,-0.1543341428041458,0.4101370871067047,-9.89880084991455,0.0015267012640833855,-0.005931691266596317,-0.0013334087561815977
60195.851,-0.0914517417550087,0.5786353349685669,-9.86438274383545,0.009075433015823364,0.0052718184888362885,0.0031247951555997133
60295.851,-0.27953803539276123,0.3690480589866638,-9.902459144592285,-0.0033303331583738327,-0.003008792409673333,0.001092412625439465
60395.851,-0.17502371966838837,0.4102272689342499,-9.867769241333008,-0.0014153305673971772,0.004045901354402304,0.005063681397587061
60495.851,-0.14686988294124603,0.49009791016578674,-9.889081001281738,0.007958566769957542,0.0015071076340973377,-0.0012475323164835572
60595.851,-0.15154454112052917,0.5349613428115845,-9.957130432128906,0.008379575796425343,-0.0017111400375142694,-0.004792897962033749
60695.851,-0.2511495053768158,0.4497964084148407,-9.93245792388916,-0.0062979524955153465,-0.0057440451346337795,0.0035259523428976536
60795.851,-0.2116885483264923,0.2806052267551422,-9.848413467407227,-0.00784714613109827,-0.0050442214123904705,0.00012155692093074322
60895.851,-0.2048615664243698,0.3691200613975525,-9.86009407043457,0.010669702664017677,0.003841073950752616,0.00019385447376407683
60995.851,-0.22454006969928741,0.37895557284355164,-9.868199348449707,0.01436551846563816,0.0049637737683951855,-0.005351516418159008
61095.851,-0.18890610337257385,0.48193788528442383,-9.857139587402344,-0.00443764915689826,-0.0015477909473702312,0.0023061095271259546
61195.851,-0.2110823541879654,0.4887729287147522,-9.904024124145508,-0.009328809566795826,-0.010092501528561115,-0.002220043446868658
61295.851,-0.18103967607021332,0.49234476685523987,-9.91563606262207,0.0045882537961006165,-0.0015072644455358386,0.0019813552498817444
61395.851,-0.20262250304222107,0.49319326877593994,-9.845270156860352,0.003438834333792329,0.0023628852795809507,0.0022965618409216404
61495.851,-0.22720450162887573,0.4178951382637024,-9.891439437866211,-0.00472073070704937,-0.002325488720089197,-0.0005770479911006987
61595.851,-0.19019566476345062,0.3603231608867645,-9.8927001953125,-0.0004993120091967285,0.0027402255218476057,-0.00030691365827806294
61695.851,-0.26254603266716003,0.5018197894096375,-9.920232772827148,0.00936891883611679,0.0026938242372125387,-0.003511467482894659
61795.851,-0.21798674762248993,0.3089316189289093,-9.905279159545898,0.0008227344951592386,0.009561301209032536,-0.001947350217960775
61895.851,-0.29210373759269714,0.8308761715888977,-9.899385452270508,0.0005000712117180228,0.03294229134917259,0.014261231757700443
61995.851,-0.3602873682975769,0.424836665391922,-9.682068824768066,-0.015406460501253605,0.01826288178563118,-0.016991829499602318
62095.851,-0.16267065703868866,0.5385606288909912,-9.967735290527344,-0.010349994525313377,0.011065204627811909,-0.0026390226557850838
62195.851,-0.5652427077293396,0.37408149242401123,-9.991621017456055,0.010507943108677864,0.10521385073661804,0.01340123638510704
62295.851,-0.2858383357524872,0.8777440786361694,-10.52002239227295,0.004947328474372625,0.22136349976062775,0.13919693231582642
62395.851,0.06281577795743942,0.33332279324531555,-11.92166805267334,0.09467077255249023,0.2751512825489044,0.25632914900779724
62495.851,0.08831513673067093,0.006735773291438818,-11.77262020111084,0.12467160075902939,-0.039072006940841675,0.048345115035772324
62595.851,-0.14841388165950775,-0.22335903346538544,-10.155492782592773,0.16274546086788177,-0.22389282286167145,0.0065999822691082954
62695.851,-0.6228638291358948,0.01869952864944935,-10.091333389282227,0.13573883473873138,-0.21980774402618408,-0.055234264582395554
62795.851,-0.3003525733947754,0.11811204999685287,-9.131010055541992,0.14518991112709045,-0.12445887923240662,-0.08737555146217346
62895.851,-0.3467358648777008,0.4500158131122589,-9.33158016204834,0.14600415527820587,-0.11074480414390564,-0.04288841411471367
62995.851,-0.2907050848007202,-0.36818912625312805,-8.850690841674805,0.0818842425942421,-0.09172751754522324,-0.01704917848110199
63095.851,-0.5292823314666748,-0.0165746808052063,-9.318632125854492,0.06937746703624725,-0.017103558406233788,-0.137278214097023
63195.851,-0.25339874625205994,0.6994065642356873,-9.641775131225586,0.048601455986499786,0.13247822225093842,-0.03879569098353386
63295.851,-0.3101448714733124,0.7815879583358765,-9.702424049377441,0.049582839012145996,0.1668304055929184,-0.030848875641822815
63395.851,-0.09114031493663788,0.38102445006370544,-9.783161163330078,0.0708770602941513,-0.028456222265958786,-0.011647970415651798
63495.851,0.36026257276535034,0.335326611995697,-9.805383682250977,0.042527537792921066,-0.14367088675498962,-0.024583203718066216
63595.851,-0.45140039920806885,0.2259700894355774,-10.820853233337402,0.025463026016950607,-0.1958378553390503,-0.14804719388484955
63695.851,-0.41155606508255005,-0.162202849984169,-10.623010635375977,0.017266975715756416,-0.3059496581554413,-0.15500450134277344
63795.851,-0.52813321352005,0.34406721591949463,-10.597726821899414,-0.02956673689186573,-0.22400891780853271,-0.18384867906570435
63895.851,0.18076054751873016,0.3008091449737549,-10.63043212890625,-0.012306561693549156,-0.2509882152080536,-0.013848814181983471
63995.851,-0.4633687734603882,0.5411391854286194,-10.316354751586914,-0.053773120045661926,-0.205571711063385,0.03223678469657898
64095.851,-0.3605802059173584,-0.004339274950325489,-10.114867210388184,-0.027338949963450432,0.10480392724275589,0.0750851109623909
64195.851,-0.4684329032897949,0.14567404985427856,-10.104583740234375,-0.04836409166455269,0.2986755073070526,0.07391370087862015
64295.851,-0.30755025148391724,0.17432697117328644,-9.720526695251465,-0.05421684682369232,0.2598741948604584,0.05717144533991814
64395.851,-0.2651814818382263,0.08079706877470016,-9.55380630493164,-0.038671404123306274,0.08313944935798645,0.11458400636911392
64495.851,-0.3915945589542389,0.21151642501354218,-9.686427116394043,-0.009578222408890724,0.12063267081975937,0.17107756435871124
64595.851,-0.10668943077325821,0.4405471384525299,-8.656058311462402,0.05918068811297417,0.05877580866217613,0.1967715322971344
64695.851,-0.19560806453227997,0.27322620153427124,-9.400132179260254,0.12962090969085693,0.02142603136599064,0.1486763060092926
64795.851,-0.3564424514770508,0.2472335696220398,-8.93736457824707,0.2014569789171219,0.000442228076281026,0.20417258143424988
64895.851,-0.3288717567920685,0.41659098863601685,-9.353419303894043,0.20802868902683258,-0.13627661764621735,0.2701667845249176
64995.851,-0.6015707850456238,0.2880604565143585,-9.539396286010742,0.2689562141895294,-0.014982186257839203,0.09280351549386978
65095.851,-0.26759305596351624,0.47716018557548523,-9.141622543334961,0.30133071541786194,0.1095014363527298,0.03291163593530655
65195.851,-0.0785244032740593,-0.06892400979995728,-9.488861083984375,0.3193570673465729,0.20336903631687164,-0.1181994378566742
65295.851,0.002519180765375495,0.8517959713935852,-10.19780158996582,0.2912796139717102,0.18426720798015594,-0.07163067907094955
65395.851,0.06481195986270905,0.3236236274242401,-10.29774284362793,0.21017137169837952,0.17164449393749237,-0.16699278354644775
65495.851,-0.523033857345581,0.4498046934604645,-10.732142448425293,0.10506526380777359,0.1404508352279663,-0.07686301320791245
65595.851,-0.4713103175163269,0.20393788814544678,-11.201478958129883,0.07183121144771576,0.1415604203939438,-0.0036052537616342306
65695.851,-0.5246083736419678,0.49329057335853577,-10.471705436706543,-0.001250838628038764,0.0594942532479763,-0.10204171389341354
65795.851,-0.19963623583316803,-0.06254910677671432,-10.4769287109375,-0.020721780136227608,0.03924745321273804,-0.02493189089000225
65895.851,-0.6625339984893799,0.005922706797719002,-10.489789962768555,-0.07604148238897324,-0.0402185432612896,-0.1004820391535759
65995.851,-0.10874833911657333,0.4519355595111847,-10.391343116760254,-0.1378719061613083,-0.13246966898441315,-0.07540252804756165
66095.851,-0.2354307919740677,-0.01654100976884365,-9.881540298461914,-0.1442583203315735,-0.13022655248641968,-0.024590184912085533
66195.851,-0.14070728421211243,0.390177845954895,-10.278675079345703,-0.1836574822664261,-0.16697998344898224,-0.008969475515186787
66295.851,-0.27337947487831116,0.2836127281188965,-10.280776977539062,-0.22684164345264435,-0.12962085008621216,-0.10501758009195328
66395.851,-0.12522979080677032,-0.3052012622356415,-10.084197998046875,-0.23955601453781128,-0.12334928661584854,-0.08042789250612259
66495.851,-0.5279331803321838,0.497248113155365,-9.646331787109375,-0.24149680137634277,-0.12781338393688202,0.03215022757649422
66595.851,-0.3531031906604767,0.3495737314224243,-9.274699211120605,-0.23282475769519806,-0.07330560684204102,0.086746446788311
66695.851,-0.4353274405002594,0.161146342754364,-10.149893760681152,-0.1738526076078415,0.058107174932956696,0.10027243942022324
66795.851,0.014213766902685165,0.09770764410495758,-9.735482215881348,-0.14442884922027588,0.14137700200080872,0.09165273606777191
66895.851,0.12742047011852264,0.2653196454048157,-9.711758613586426,-0.10259793698787689,0.13375969231128693,0.0825733095407486
66995.851,-0.484943151473999,-0.09328112006187439,-10.528285026550293,-0.0723089724779129,0.10632205754518509,0.025671537965536118
67095.851,-0.3244592249393463,0.26309698820114136,-10.821399688720703,-0.011637276969850063,0.07630607485771179,-0.07144854217767715
67195.851,-0.10304673761129379,0.04585681110620499,-10.810885429382324,0.0206055399030447,-0.04340542107820511,-0.046724241226911545
67295.851,0.2103898674249649,0.6427944898605347,-10.343621253967285,0.06220173463225365,-0.08951854705810547,-0.0016445224173367023
67395.851,0.028483858332037926,-0.07411407679319382,-10.432955741882324,0.13121968507766724,0.0033189014066010714,-0.004024540539830923
67495.851,-0.10984708368778229,0.3307366371154785,-10.10482406616211,0.1736801266670227,-0.05341219902038574,0.06869824230670929
67595.851,-0.21179665625095367,0.5018019080162048,-10.444214820861816,0.14471082389354706,-0.12865255773067474,-0.045662324875593185
67695.851,-0.3310788869857788,0.5442480444908142,-9.58008861541748,0.11602503806352615,0.010793828405439854,-0.050550349056720734
67795.851,-0.22144551575183868,0.34848669171333313,-9.91926097869873,0.08108397573232651,0.26360973715782166,-0.11822844296693802
67895.851,-0.38730502128601074,0.5104684233665466,-10.257737159729004,0.06278174370527267,0.02073630876839161,-0.003601986449211836
67995.851,-0.2835659086704254,0.4897144138813019,-9.69584846496582,0.06338409334421158,-0.10831185430288315,-0.03812791779637337
68095.851,-1.1384084224700928,0.25142595171928406,-10.318177223205566,0.054291944950819016,0.08617635071277618,0.03882717341184616
68195.851,-0.3199322819709778,0.1999734789133072,-10.17570972442627,0.01636091060936451,0.10478876531124115,0.08676701784133911
68295.851,-0.6237121224403381,0.6672809720039368,-10.0714750289917,-0.01176403183490038,-0.02868243306875229,0.1738017499446869
68395.851,-0.1981760710477829,0.5611915588378906,-9.194721221923828,-0.011729806661605835,-0.3231635093688965,-0.01496073417365551
68495.851,-0.4103834331035614,0.3316647410392761,-8.322952270507812,-0.01856297068297863,-0.3764766752719879,-0.24023114144802094
68595.851,-0.712142288684845,0.3740764856338501,-9.346006393432617,-0.03684403747320175,-0.18987663090229034,-0.14366501569747925
68695.851,-0.10028434544801712,0.678521454334259,-9.277950286865234,-0.044278111308813095,-0.0916862040758133,-0.024898672476410866
68795.851,0.02404763363301754,0.05767175555229187,-9.475419998168945,-0.025843314826488495,0.08073238283395767,0.037063613533973694
68895.851,-0.4841706454753876,0.37508270144462585,-9.901959419250488,-0.0477309450507164,0.20175327360630035,-0.026056068018078804
68995.851,-0.45227575302124023,0.4216804504394531,-10.040130615234375,-0.1219855472445488,0.42923620343208313,0.05490716174244881
69095.851,-0.026299459859728813,-0.2231317162513733,-10.091650009155273,-0.13327300548553467,0.3654857575893402,0.011408950202167034
69195.851,-0.14761921763420105,-0.04982755333185196,-10.236164093017578,-0.13943149149417877,0.11701826751232147,0.008136902935802937
69295.851,-0.0014890625607222319,0.012337821535766125,-10.01500129699707,-0.11309532076120377,0.042961567640304565,0.09442853927612305
69395.851,-0.24337905645370483,0.36085960268974304,-10.185327529907227,-0.0316266268491745,-0.06673029810190201,0.07513647526502609
69495.851,-0.39681875705718994,0.34491488337516785,-10.158284187316895,-0.010354205034673214,-0.14619359374046326,0.11558420211076736
69595.851,-0.29846423864364624,0.48809176683425903,-10.162144660949707,0.0009043019963428378,-0.11382769793272018,0.08907128870487213
69695.851,0.06862156838178635,0.35562950372695923,-9.74019718170166,-0.02326234243810177,-0.06434863805770874,-0.007643336895853281
69795.851,-0.6306909322738647,0.10200190544128418,-10.049271583557129,0.018825585022568703,-0.0333668515086174,-0.015608998946845531
69895.851,-0.14871342480182648,0.654961109161377,-9.678853988647461,0.0020946741569787264,-0.1002800390124321,0.021383799612522125
69995.851,-0.129987895488739,0.02197359688580036,-9.465116500854492,0.013047355227172375,0.012178597040474415,-0.01723865419626236
70095.851,-0.44924429059028625,0.19592075049877167,-9.553141593933105,-0.02689453400671482,0.08237946033477783,0.06939149647951126
70195.851,-0.8575731515884399,0.13445469737052917,-10.146621704101562,-0.017682716250419617,0.1427777260541916,-0.04131270572543144
70295.851,0.1591658592224121,0.3711763918399811,-9.824785232543945,0.007613308262079954,0.13255643844604492,0.08018983900547028
70395.851,-0.5766015648841858,0.10489124804735184,-9.972111701965332,-0.03206619992852211,0.024535158649086952,0.006017815787345171
70495.851,-0.39351174235343933,0.03209642320871353,-10.20655345916748,-0.0036564066540449858,-0.024336934089660645,-0.010578499175608158
70595.851,-0.7020416855812073,0.34333550930023193,-10.100650787353516,-0.030296064913272858,-0.055365536361932755,-0.07122401148080826
70695.851,-0.19670253992080688,-0.08035662770271301,-9.837265014648438,-0.0351315401494503,-0.042250752449035645,-0.061896584928035736
70795.851,-0.37058383226394653,0.150910422205925,-9.899580001831055,-0.012088234536349773,0.04302262142300606,0.037065181881189346
70895.851,-0.37832167744636536,-0.08950775861740112,-9.91232967376709,0.06438195705413818,-0.0071218665689229965,0.013757535256445408
70995.851,-0.27435430884361267,0.40204671025276184,-9.753969192504883,0.0427761934697628,-0.020344041287899017,0.06822838634252548
71095.851,0.2470121681690216,0.0999613106250763,-9.306276321411133,0.06389185041189194,-0.07650217413902283,-0.0012268100399523973
71195.851,-0.3081401288509369,0.14609313011169434,-9.978411674499512,0.040834691375494,-0.12907925248146057,-0.017310084775090218
71295.851,-0.03900300711393356,0.642695426940918,-9.38615894317627,0.04124658554792404,-0.062422964721918106,-0.03900868445634842
71395.851,-0.19027990102767944,0.40422409772872925,-9.67442798614502,0.005355650559067726,0.04684676229953766,-0.033674586564302444
71495.851,-0.24648918211460114,0.05633131414651871,-9.600385665893555,-0.006197938229888678,0.05055904760956764,0.006236548535525799
71595.851,-0.14956969022750854,0.4888520836830139,-9.472195625305176,-0.014668150804936886,0.010332710109651089,-0.022915663197636604
71695.851,-0.18942642211914062,0.06729469448328018,-9.490510940551758,0.002319524995982647,0.03300394117832184,0.0371815450489521
71795.851,-0.04000990092754364,0.1956252157688141,-9.67639446258545,0.003254357259720564,-0.027493897825479507,-0.040912456810474396
71895.851,-0.2651824653148651,0.5702776312828064,-9.852928161621094,0.00985652208328247,-0.010155664756894112,-0.06356105208396912
71995.851,-0.11826404184103012,0.1809847354888916,-9.813271522521973,0.042281173169612885,0.05661722645163536,-0.06432034075260162
72095.851,-0.03928850591182709,0.5003030896186829,-9.895362854003906,0.08755123615264893,0.0416635237634182,-0.07880260795354843
72195.851,-0.17807692289352417,0.6227450370788574,-9.943785667419434,0.11950155347585678,-0.02604074589908123,-0.020952610298991203
72295.851,-0.14968733489513397,0.5247886776924133,-10.342873573303223,0.12098874896764755,0.003325035097077489,0.0288107730448246
72395.851,-0.4546433389186859,0.4444281756877899,-10.597541809082031,0.10715888440608978,-0.15862619876861572,-0.09704935550689697
72495.851,-0.13276654481887817,0.09978248178958893,-10.06052303314209,0.10256832838058472,-0.0585709773004055,-0.03720923885703087
72595.851,0.125531867146492,0.4445769190788269,-10.439545631408691,0.11723371595144272,-0.01190694235265255,-0.09530796855688095
72695.851,-0.27216556668281555,0.009972809813916683,-10.406512260437012,0.08436828851699829,0.03657679632306099,-0.01737690344452858
72795.851,-0.1382291615009308,0.12499642372131348,-10.098052978515625,0.03691308945417404,0.03637780621647835,0.06053139641880989
72895.851,-0.23867347836494446,-0.03411657363176346,-10.119543075561523,-0.007870960049331188,-0.006914093624800444,0.051279935985803604
72995.851,-0.11395807564258575,0.3663301169872284,-10.166162490844727,-0.023029180243611336,0.019480494782328606,0.07248374074697495
73095.851,-0.21997098624706268,0.566885769367218,-9.990557670593262,-0.08020712435245514,0.028648842126131058,0.017243897542357445
73195.851,-0.053520575165748596,0.2752157747745514,-9.46507740020752,-0.0709620788693428,0.05055082589387894,-0.03738986700773239
73295.851,-0.04661869257688522,-0.1197991669178009,-8.987512588500977,-0.11910242587327957,-0.010924970731139183,-0.04447227343916893
73395.851,-0.11848075687885284,-0.005734166596084833,-8.545884132385254,-0.10796763747930527,-0.030294978991150856,-0.12193959206342697
73495.851,-0.29582804441452026,0.07049823552370071,-8.754023551940918,-0.05407680198550224,-0.021656597033143044,-0.09668027609586716
73595.851,-0.17261600494384766,0.26582959294319153,-9.03636360168457,-0.01220932137221098,0.013707101345062256,-0.013061310164630413
73695.851,0.07720685750246048,0.8429631590843201,-9.18814468383789,-0.007664726115763187,-0.01616477593779564,-0.0024426456075161695
73795.851,-0.16943496465682983,0.6191800236701965,-9.236579895019531,-0.008695317432284355,0.03863784298300743,0.11240365356206894
73895.851,0.2186495065689087,0.4720802307128906,-9.469781875610352,-0.00682433508336544,-0.05215057358145714,0.02802130952477455
73995.851,-0.07688888907432556,0.46799659729003906,-9.602106094360352,-0.015029849484562874,-0.06015510484576225,0.05163351073861122
74095.851,-0.3476783335208893,0.4476635754108429,-10.173705101013184,-0.021481966599822044,-0.004617549013346434,-0.0025704335421323776
74195.851,-0.266091912984848,0.18772141635417938,-9.600508689880371,-0.013629641383886337,0.03801632300019264,-0.0480811670422554
74295.851,-0.036062151193618774,0.7370559573173523,-9.553321838378906,-0.06785694509744644,0.030124416574835777,-0.06641977280378342
74395.851,-0.13127566874027252,0.615736186504364,-9.882354736328125,-0.048697639256715775,-0.01964193396270275,-0.011970282532274723
74495.851,-0.30391889810562134,0.3199957013130188,-10.073149681091309,-0.04137196019291878,0.0656433179974556,-0.03353254869580269
74595.851,0.0039068772457540035,0.1843002289533615,-9.507891654968262,-0.03725983574986458,0.06552428007125854,0.0019674068316817284
74695.851,-0.2573779821395874,0.7555079460144043,-9.774361610412598,-0.05278877913951874,-0.01443781889975071,-0.005710842553526163
74795.851,0.29380983114242554,0.4852656126022339,-9.967905044555664,-0.010739038698375225,-0.02077030949294567,-0.07856205105781555
74895.851,-0.031026193872094154,0.7143580913543701,-9.923272132873535,-0.0007521422812715173,-0.011083235964179039,-0.05432649701833725
74995.851,0.0035293621476739645,1.1949331760406494,-9.841947555541992,0.03476984053850174,-0.018300293013453484,-0.05885227397084236
75095.851,-0.3356664478778839,0.9369622468948364,-9.640214920043945,0.01221378706395626,-0.09027620404958725,0.0423443578183651
75195.851,-0.16750569641590118,0.3029995858669281,-9.743791580200195,0.034820668399333954,-0.04123074188828468,0.1268657147884369
75295.851,0.2815340757369995,0.31164848804473877,-9.927900314331055,0.06856240332126617,0.026453454047441483,0.04801204428076744
75395.851,0.10453274846076965,0.6819524168968201,-10.082782745361328,0.06831683963537216,0.08712628483772278,-0.05060259625315666
75495.851,0.41644173860549927,1.0393846035003662,-9.13437271118164,0.0661405399441719,0.06719322502613068,-0.0426429808139801
75595.851,-0.08296149969100952,0.8411235213279724,-10.104353904724121,0.024203825742006302,0.12653502821922302,-0.05798478052020073
75695.851,-0.11178822070360184,0.7802011966705322,-9.858175277709961,-0.018162893131375313,0.08326737582683563,0.027869442477822304
75795.851,0.2618659436702728,0.7165566086769104,-9.97622013092041,-0.04986076056957245,0.08639752119779587,-0.04283268004655838
75895.851,-0.5744546055793762,0.40650826692581177,-10.143767356872559,-0.07496701180934906,0.08867678046226501,-0.028724420815706253
75995.851,-0.2599872052669525,0.6467196941375732,-9.882134437561035,-0.10797328501939774,0.2222398817539215,0.06504334509372711
76095.851,-0.38158032298088074,0.5141390562057495,-10.260088920593262,-0.08943644911050797,-0.0163735281676054,0.19301524758338928
76195.851,0.0585968941450119,0.5645678043365479,-9.97117805480957,-0.06555581837892532,-0.10603412240743637,0.1840238720178604
76295.851,-0.029502427205443382,0.12304504215717316,-10.10867977142334,-0.007881076075136662,-0.26505452394485474,-0.06129646673798561
76395.851,-0.3314794600009918,0.8895190358161926,-9.673093795776367,0.03386503458023071,-0.23681694269180298,0.00028112292056903243
76495.851,-0.2926549017429352,0.6757253408432007,-10.104928970336914,0.03716487064957619,-0.13739198446273804,-0.03623563051223755
76595.851,-0.16357721388339996,1.250089406967163,-9.076146125793457,0.065614715218544,-0.11852755397558212,-0.05345479026436806
76695.851,0.015192580409348011,0.9086600542068481,-9.792634963989258,0.0919787585735321,-0.047612566500902176,-0.007999133318662643
76795.851,-0.2376890331506729,0.6002289652824402,-9.551661491394043,0.06188904866576195,0.015986908227205276,0.032117728143930435
76895.851,-0.08183276653289795,0.7823227643966675,-9.676127433776855,0.06651882082223892,0.048309117555618286,-0.004337536171078682
76995.851,0.07677922397851944,0.9521165490150452,-9.521133422851562,0.03518374264240265,0.08555407077074051,-0.04088098555803299
77095.851,0.05393451452255249,0.4408169388771057,-9.281903266906738,0.0022875736467540264,0.06305978447198868,0.020329471677541733
77195.851,-0.03243798017501831,1.0985337495803833,-9.529205322265625,-0.01140517182648182,0.031628385186195374,-0.0010795199777930975
77295.851,0.2299616038799286,1.38260817527771,-9.41690444946289,-0.05887925997376442,0.007117880508303642,0.003282575635239482
77395.851,-0.3721614480018616,0.6527572274208069,-9.911161422729492,-0.018707405775785446,0.025624101981520653,-0.055099472403526306
77495.851,-0.1672164350748062,0.4273983836174011,-9.623175621032715,0.07267173379659653,-0.08863741159439087,-0.15183773636817932
77595.851,-0.015545805916190147,0.3423687815666199,-9.563913345336914,0.055621709674596786,-0.08486276865005493,-0.0823192149400711
77695.851,-0.04672132432460785,0.5029765367507935,-9.81108283996582,0.05096585303544998,0.04552987217903137,0.034863315522670746
77795.851,0.25654101371765137,0.7361595034599304,-9.861268043518066,0.053733911365270615,0.064208023250103,0.13077597320079803
77895.851,-0.21961236000061035,1.16948664188385,-10.064424514770508,0.05033329874277115,0.019427722319960594,0.09347206354141235
77995.851,-0.06251716613769531,0.5403772592544556,-10.265972137451172,0.036272432655096054,-0.005130847916007042,-0.1524980664253235
78095.851,-0.03632095828652382,0.9618071913719177,-9.649194717407227,0.004109962843358517,-0.22152043879032135,-0.05412036553025246
78195.851,0.20221534371376038,0.6021693348884583,-10.022356033325195,-0.005287577863782644,-0.2901766300201416,0.05717431753873825
78295.851,0.12046590447425842,0.6680425405502319,-10.142330169677734,0.009011452086269855,-0.5018324851989746,0.009596292860805988
78395.851,-0.44961899518966675,0.28911682963371277,-10.172423362731934,-0.026251083239912987,-0.6481554508209229,-0.026061508804559708
78495.851,-0.25501585006713867,0.7893252968788147,-10.217012405395508,-0.024866459891200066,-0.26653939485549927,0.00010766751802293584
78595.851,-0.13625170290470123,0.8567395806312561,-10.14579963684082,-0.03523333743214607,-0.12155460566282272,0.023830577731132507
78695.851,-0.10988583415746689,0.7552684545516968,-10.4496488571167,-0.07191716134548187,-0.05938015505671501,0.018584204837679863
78795.851,-0.12630461156368256,0.06892496347427368,-10.010377883911133,0.0007404960342682898,-0.022451002150774002,0.013964459300041199
78895.851,-0.5889376401901245,0.9508175849914551,-10.51717472076416,-0.011218598112463951,0.15549753606319427,0.09666790068149567
78995.851,-0.6581471562385559,0.44686251878738403,-10.453749656677246,-0.028247851878404617,0.2655769884586334,0.06377940624952316
79095.851,-0.5919235348701477,0.8306336998939514,-10.318883895874023,-0.018512463197112083,0.18720455467700958,0.08605989813804626
79195.851,-0.5324193239212036,0.08284749835729599,-10.438067436218262,0.0043143583461642265,0.3078294098377228,0.038475822657346725
