,timestamp(ms),IMU[0].AccX,IMU[0].AccY,IMU[0].AccZ,sqrt(IMU[0].AccX**2+IMU[0].AccY**2+IMU[0].AccZ**2)
0,90708.341,-0.3630440235137939,0.4563687443733215,-9.865007400512695,9.882228716540627
1,90808.341,-0.3652642071247101,0.4504527747631073,-9.85806941986084,9.875113079357302
2,90908.341,-0.3663155138492584,0.4580873250961303,-9.863383293151855,9.880807711959966
3,91008.341,-0.3713557124137878,0.461196631193161,-9.859177589416504,9.876942347579988
4,91108.341,-0.3687410950660705,0.4552389085292816,-9.860121726989746,9.877510462160226
5,91208.341,-0.3652464151382446,0.4497632980346679,-9.857226371765137,9.87423939917665
6,91308.341,-0.3654239773750305,0.4511061608791351,-9.86252784729004,9.879599535922251
7,91408.341,-0.3616557121276855,0.4482108056545257,-9.853184700012209,9.870001849694594
8,91508.341,-0.3714362680912018,0.4589658379554748,-9.861541748046877,9.879201394350412
9,91608.341,-0.3651521503925323,0.4678773283958435,-9.86214828491211,9.879990591137116
10,91708.341,-0.3593424260616302,0.4561448693275451,-9.859371185302734,9.87645661614324
11,91808.341,-0.3647242486476898,0.459757000207901,-9.860523223876951,9.87797137702922
12,91908.341,-0.3551430404186249,0.4643665254116058,-9.865076065063477,9.882382739935188
13,92008.341,-0.3696303367614746,0.4567368328571319,-9.854243278503418,9.871744816002517
14,92108.341,-0.3674553036689758,0.4565300941467285,-9.857989311218262,9.87539348011762
15,92208.341,-0.3624049723148346,0.4590155780315399,-9.862690925598145,9.88001543312105
16,92308.341,-0.3591392934322357,0.4575787782669067,-9.859941482543944,9.877084863946353
17,92408.341,-0.361769825220108,0.4549475312232971,-9.863832473754885,9.880943564908533
18,92508.341,-0.3628898859024048,0.4569514989852905,-9.866071701049805,9.883312428127068
19,92608.341,-0.3678346276283264,0.4556728303432464,-9.861440658569336,9.878813284199673
20,92708.341,-0.3637228906154632,0.4609360098838806,-9.855355262756348,9.872830582031913
21,92808.341,-0.3659743070602417,0.4573242664337158,-9.859728813171388,9.877111670290024
22,92908.341,-0.3682267367839813,0.4545664191246032,-9.857142448425291,9.87448625537684
23,93008.341,-0.3656505644321441,0.452888548374176,-9.856094360351562,9.873267159996832
24,93108.341,-0.3672323226928711,0.4662763178348541,-9.864803314208984,9.882642238360782
25,93208.341,-0.3634702861309051,0.4615764915943146,-9.860311508178713,9.877798668975498
26,93308.341,-0.3593839108943939,0.4580605328083038,-9.864412307739258,9.881579146280425
27,93408.341,-0.3693912923336029,0.4622058570384979,-9.856104850769045,9.873848642271444
28,93508.341,-0.3661785125732422,0.4575545191764831,-9.85788917541504,9.87529350631434
29,93608.341,-0.360789805650711,0.452088862657547,-9.860824584960938,9.87777379367287
30,93708.341,-0.3750374019145965,0.453730970621109,-9.86137580871582,9.878929986960188
31,93808.341,-0.3665622770786285,0.4572606384754181,-9.860408782958984,9.877809299714723
32,93908.341,-0.3652630746364593,0.4422657191753387,-9.851363182067873,9.868048065603094
33,94008.341,-0.3627057373523712,0.458924263715744,-9.857121467590332,9.87446254530167
34,94108.341,-0.3622398376464844,0.4519375264644623,-9.85869026184082,9.875689287676076
35,94208.341,-0.3661627471446991,0.4564356207847595,-9.857583045959473,9.874935551248187
36,94308.341,-0.3616543114185333,0.4821980595588684,-9.822205543518066,9.840682422917984
37,94408.341,-0.4091455638408661,0.4560319781303406,-9.786161422729492,9.80532103753911
38,94508.341,-0.3761598169803619,0.4606385827064514,-9.891922950744627,9.909784244637056
39,94608.341,-0.3415523767471313,0.5727255940437317,-9.891172409057615,9.913625182436396
40,94708.341,0.0611695908010005,0.1344674080610275,-9.855338096618652,9.856445211197208
41,94808.341,-0.2570571601390838,1.0428056716918943,-9.955994606018066,10.013758068155653
42,94908.341,-0.2882949411869049,0.7360263466835022,-9.947218894958496,9.97857767922591
43,95008.341,-0.6451404690742493,0.6096575260162354,-9.692681312561035,9.733239930811092
44,95108.341,-0.5517684817314148,0.2241964191198349,-9.89212417602539,9.91003699315418
45,95208.341,0.1218161582946777,0.3004007041454315,-9.902047157287598,9.907351697836315
46,95308.341,0.1124694123864173,0.3481485843658447,-9.826784133911133,9.83359258969
47,95408.341,-0.725407063961029,0.917842984199524,-9.933245658874512,10.001900842921716
48,95508.341,-0.7999733686447144,0.6929411292076111,-9.898112297058104,9.954534235425642
49,95608.341,-0.2953006327152252,-0.0154283260926604,-9.823819160461426,9.828268585787482
50,95708.341,-0.1601768434047699,0.079936534166336,-9.821954727172852,9.823585961006843
51,95808.341,-0.1128199100494384,0.7665466666221619,-9.941529273986816,9.971676209632458
52,95908.341,-0.1687205880880355,0.8460190892219543,-9.935185432434082,9.972568601570163
53,96008.341,-0.6638163924217224,0.4333784878253937,-9.839611053466797,9.87149506407533
54,96108.341,-0.5853217840194702,0.2107813358306884,-9.81813621520996,9.83782644199417
55,96208.341,-1.7106995582580566,0.9356834292411804,-10.12826442718506,10.314249209969825
56,96308.341,-0.1638984382152557,2.2439889907836914,-10.027979850769045,10.277291918411082
57,96408.341,0.7192021608352661,-3.269334077835083,-8.507706642150879,9.142585486039607
58,96508.341,-4.007821083068848,-3.191035747528076,-10.263423919677734,11.47097247537916
59,96608.341,1.1282577514648438,0.6084875464439392,-9.713253021240234,9.797474516555296
60,96708.341,1.8719807863235476,1.623215675354004,-9.81683349609375,10.124690666045444
61,96808.341,-2.147993326187134,-1.477293610572815,-10.676051139831545,10.989737925969033
62,96908.341,2.2516918182373047,1.5572417974472046,-9.979599952697754,10.348310648406262
63,97008.341,-2.2949042320251465,-1.5668621063232422,-10.319525718688965,10.687106874785226
64,97108.341,0.5219900608062744,1.4965311288833618,-9.98170280456543,10.106753678702514
65,97208.341,1.8609724044799805,0.4901297688484192,-10.371222496032717,10.548255853114412
66,97308.341,-2.451024293899536,-1.4291168451309204,-10.07371425628662,10.465639682486444
67,97408.341,-0.9892459511756896,-0.4002585113048553,-9.27031421661377,9.331534713140217
68,97508.341,-1.1071826219558716,-0.2367029041051864,-10.176429748535156,10.239218917966555
69,97608.341,-1.3692439794540403,-0.1078267097473144,-10.39598560333252,10.486323108664118
70,97708.341,-1.29777193069458,-0.2774504125118255,-10.454968452453612,10.538859333784751
71,97808.341,3.565252780914306,1.3561493158340454,-10.980002403259276,11.62370943951344
72,97908.341,2.553100109100342,1.8554575443267824,-10.614996910095217,11.074258542548948
73,98008.341,-0.988861918449402,1.0268197059631348,-9.967961311340332,10.069382270362532
74,98108.341,-1.3613489866256714,-1.654940843582153,-9.320798873901367,9.563963190375846
75,98208.341,-1.8882124423980715,-1.0642664432525637,-9.656024932861328,9.896303693495868
76,98308.341,-1.951793909072876,-1.2951303720474243,-9.95544719696045,10.227306147542537
77,98408.341,-0.9056766033172609,-0.1945843547582626,-9.860663414001465,9.904079772757283
78,98508.341,-0.7826448678970337,-1.0521798133850098,-9.85942268371582,9.946247081442856
79,98608.341,-2.772666454315185,-2.06740665435791,-9.861977577209473,10.45085887737226
80,98708.341,-2.3757219314575195,-0.5555745363235474,-9.226062774658203,9.54321497625162
81,98808.341,-2.005579233169556,-1.0273354053497314,-9.92072582244873,10.17342454337806
82,98908.341,-0.4876482188701629,0.4170915186405182,-10.403800964355469,10.423571394978444
83,99008.341,1.7297697067260742,1.6450960636138916,-10.757912635803224,11.019579328468025
84,99108.341,2.240161895751953,1.1079182624816897,-10.833806991577148,11.118326408514248
85,99208.341,-3.1653971672058105,-1.7085572481155396,-9.817756652832031,10.45596732925607
86,99308.341,1.2924818992614746,0.7475531101226807,-11.05448055267334,11.15485927306148
87,99408.341,-0.2731877863407135,-0.1475134491920471,-10.15890407562256,10.163647170282866
88,99508.341,1.7849189043045044,0.3785398006439209,-10.917170524597168,11.068597026667309
89,99608.341,-1.000467300415039,-0.6697167158126831,-9.748852729797363,9.822911220504652
90,99708.341,-0.6714370846748352,-0.5601591467857361,-10.428455352783203,10.465050743947542
91,99808.341,2.827913999557495,0.7532473802566528,-10.453018188476562,10.854955939725349
92,99908.341,-2.904981851577759,0.3224616050720215,-9.930771827697754,10.351962622543471
93,100008.341,1.066309094429016,0.5512060523033142,-9.844043731689451,9.916957204121244
94,100108.341,-0.2131849080324173,-0.8189219832420349,-9.831099510192873,9.86745147436583
95,100208.341,1.1142841577529907,1.9795582294464111,-10.213102340698242,10.462683183082827
96,100308.341,-0.7451087832450867,1.2816928625106812,-9.842643737792969,9.953670651663884
97,100408.341,-2.1687235832214355,-1.166965365409851,-9.514121055603027,9.827699100255147
98,100508.341,2.998957395553589,0.399763286113739,-10.509441375732422,10.936266006970872
99,100608.341,-1.612223982810974,-1.1424791812896729,-9.72735595703125,9.926025325638784
100,100708.341,0.3440241813659668,0.7512078881263733,-9.90074634552002,9.935162008084006
101,100808.341,-0.8222734928131104,-0.6156725287437439,-10.341094017028809,10.391987867037846
102,100908.341,1.833580732345581,1.518714427947998,-10.525171279907228,10.79109550912558
103,101008.341,-0.6207324862480164,-0.1842244863510131,-10.429729461669922,10.449808808034742
104,101108.341,1.4215503931045532,1.3438628911972046,-10.296503067016602,10.48068453869092
105,101208.341,-0.9788462519645692,-0.1681475192308426,-10.689942359924316,10.735980683277743
106,101308.341,1.3812700510025024,-0.0880624577403068,-10.854034423828123,10.941925115074843
107,101408.341,-3.0001323223114014,-1.2093353271484375,-9.486099243164062,10.022443052271468
108,101508.341,1.0997703075408936,1.115445613861084,-9.683172225952148,9.809053879160906
109,101608.341,-1.95915687084198,-0.218573972582817,-9.564900398254396,9.76593005579013
110,101708.341,-2.047433614730835,-0.2759628891944885,-10.103662490844728,10.312717180832848
111,101808.341,-2.508772373199463,-0.3836477696895599,-9.76962947845459,10.093898383578344
112,101908.341,2.1097984313964844,2.532277584075928,-10.274500846862791,10.790229230008078
113,102008.341,-0.2998696863651275,-0.720803439617157,-9.525479316711426,9.557417833309469
114,102108.341,0.5548763275146484,-0.3373945355415344,-9.548444747924805,9.570502594724177
115,102208.341,1.365603804588318,0.8181598782539368,-9.568808555603027,9.700327649686493
116,102308.341,-2.5750932693481445,-1.0854250192642212,-9.01313018798828,9.4364065514322
117,102408.341,-1.8098002672195437,-1.2234225273132324,-8.703865051269531,8.973817834025638
118,102508.341,1.362307906150818,1.372346043586731,-9.66055965423584,9.852189062718928
119,102608.341,1.0003682374954224,1.642364263534546,-9.840577125549316,10.026717067346096
120,102708.341,0.6473497152328491,0.8013029098510742,-9.93183135986328,9.985110022824564
121,102808.341,-1.8925737142562864,-0.2653287053108215,-9.356791496276855,9.549962392101586
122,102908.341,-2.6577930450439453,-1.600941777229309,-9.731947898864746,10.214582142730071
123,103008.341,-1.560207486152649,-0.5977858304977417,-9.81265354156494,9.953881897319135
124,103108.341,-1.5082422494888306,-0.2894601225852966,-9.721136093139648,9.841700502812134
125,103208.341,1.0830841064453125,1.1920262575149536,-9.904182434082031,10.034282608528557
126,103308.341,2.00120210647583,1.046759009361267,-10.39527988433838,10.637779757466896
127,103408.341,0.075295552611351,-0.7397364377975464,-9.687440872192385,9.715934853109708
128,103508.341,-0.1422117948532104,1.31428861618042,-10.186745643615724,10.27216459997311
129,103608.341,0.4539940357208252,1.025786280632019,-10.094083786010742,10.156223488925788
130,103708.341,-0.3840769529342651,0.4902779757976532,-10.119795799255373,10.138942480256716
131,103808.341,0.3370228707790375,1.258427977561951,-10.427505493164062,10.50857251010362
132,103908.341,2.0723330974578857,-0.2172324955463409,-10.268240928649902,10.477524812318112
133,104008.341,-1.2737634181976318,0.9398011565208436,-10.115018844604492,10.23812998970224
134,104108.341,-3.475144863128662,-1.3695341348648071,-9.78945255279541,10.477864135868629
135,104208.341,1.2311344146728516,0.4523642361164093,-9.897919654846191,9.984444844001072
136,104308.341,-1.0755891799926758,-1.2617225646972656,-9.30916690826416,9.4556556853718
137,104408.341,0.9307124018669128,-0.0789375528693199,-10.135756492614746,10.178704062395362
138,104508.341,0.186449646949768,0.9115296602249146,-9.561430931091309,9.606592072235973
139,104608.341,-0.8239268660545349,0.1474313288927078,-10.532478332519531,10.565684611152223
140,104708.341,1.7791117429733276,0.7700440883636475,-10.722774505615234,10.896609545646822
141,104808.341,-2.7672834396362305,-1.5915409326553345,-9.109551429748535,9.652708812910287
142,104908.341,1.1620763540267944,0.7994404435157776,-9.850720405578612,9.951191837373038
143,105008.341,-0.9561959505081176,1.6283830404281616,-9.942743301391602,10.12047856474632
144,105108.341,-1.6969352960586548,-0.1871825158596038,-10.336886405944824,10.476919741157708
145,105208.341,2.2407987117767334,3.069093942642212,-10.099199295043944,10.790474637219605
146,105308.341,-2.489323377609253,0.0713335573673248,-9.64090347290039,9.95735100960599
147,105408.341,1.9545217752456665,-0.1473122388124466,-8.996708869934082,9.207748191385557
148,105508.341,1.6739836931228638,2.462804079055786,-8.21871566772461,8.74156236399175
149,105608.341,0.1422482877969741,1.3587236404418943,-7.568175792694092,7.690490838405419
150,105708.341,-0.9557808041572572,-1.7533352375030518,-8.131007194519043,8.372632763831566
151,105808.341,0.3038913905620575,1.5415583848953247,-7.872800350189209,8.028059390988469
152,105908.341,1.8256348371505735,0.3547334372997284,-8.319409370422363,8.524749300878455
153,106008.341,0.6573123931884766,1.1155591011047363,-8.643570899963379,8.740014278763537
154,106108.341,-0.8067634701728821,-1.1706489324569702,-9.10165786743164,9.212028123906718
155,106208.341,-1.2066432237625122,-1.7188818454742432,-9.107637405395508,9.346635853413373
156,106308.341,0.0767911523580551,-1.2059487104415894,-9.62959098815918,9.70511369189113
157,106408.341,1.815782070159912,-0.0628516152501106,-10.202637672424316,10.363147703599791
