,Frequencies,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 6,Sample 7,Sample 8,Sample 9,Sample 10,Sample 11,Sample 12,Sample 13,Sample 14,Sample 15,Sample 16,Sample 17,Sample 18,Sample 19,Sample 20,Sample 21,Sample 22,Sample 23,Sample 24,Sample 25,Sample 26,Sample 27,Sample 28,Sample 29,Sample 30,Sample 31,Sample 32,Sample 33,Sample 34,Sample 35,Sample 36,Sample 37,Sample 38,Sample 39,Sample 40,Sample 41,Sample 42,Sample 43,Sample 44,Sample 45,Sample 46,Sample 47,Sample 48,Sample 49,Sample 50,Sample 51,Sample 52,Sample 53,Sample 54,Sample 55,Sample 56,Sample 57,Sample 58,Sample 59
10,40.0,0.5123284020868407,0.6296744627998959,0.4831243382916436,0.5116711621860861,0.13678909206966883,0.4591239377992239,0.44440230751757354,0.44075778542443217,0.7176716320412132,0.999642788982187,0.5093956971055573,0.1566757318517064,0.30404801196847914,0.5989817469005445,0.8363764074193706,0.4984192180514619,0.22806065868979272,0.04912266677702796,0.14662653312769128,0.2890917021446104,0.5087917951241111,0.5127081997356678,0.41786725451855694,0.5035686571523481,0.28192271569897204,0.3950803190367571,0.4347004282338158,0.40827937975239853,0.5676968655084615,0.2721630036613866,0.5291034167162907,0.21574540440355824,0.08364709035285522,0.34951317777895446,0.1770866685975056,0.4288649870532138,0.45947163652396167,0.5058353332899556,0.33828293816085525,0.47920539447781035,0.5273206825454525,0.5340403443652603,0.6007634340849891,0.6203148728170711,0.42201952309108476,0.2210617642343397,0.41026037819281036,0.4146834791968004,0.46916145570525003,0.7220533317168888,0.6095626225639216,0.4871883209447871,0.28820789719485757,0.2637755303843801,0.6083821273878794,0.7085303993906842,0.9538696087297902,0.40893036373732566,0.5613944913723753
11,42.0,1.0,0.5936572101380035,0.5384699353298786,0.5099996084159071,0.22615225212468162,0.4645701945652767,0.42756585565229577,0.4802612380621238,0.7411987576735288,0.9940881720212679,0.8444413274890535,0.7342167430849574,0.24449443879157184,0.8108207588704872,1.0,0.7662511116013304,0.5474687923205696,0.2216108956784854,0.06364996123686302,0.20108995654442016,0.44785503560757156,0.5684499869518088,0.6657904674649919,0.5259226218928932,0.3051514263922317,0.5023591656402667,0.4225556383840814,0.38376190519042935,0.6477439973139824,0.6754739491334347,0.430875176220286,0.46609118367772895,0.7125422241904812,0.7282906181129177,0.21731361428594087,0.2375019851054887,0.27648090770634237,0.3267621869922877,0.4950811596797443,0.21274340201161437,0.6271893937270082,0.7403126901117388,0.6294921503301434,0.6755986049618192,0.5278722969762321,0.4437492987896489,0.37056396712208794,0.3060518081775279,0.9243203739257749,1.0,0.4985228878189502,0.20683587404435674,0.44274763036452547,0.5398013665337388,0.8245114029291134,0.6561285857186042,0.7233369215822166,0.6600114126712701,0.7372959632742042
12,44.0,0.8783867248637152,0.6346074342287721,0.6859777445939433,0.5229243856706179,0.21166040262070257,0.31717552532230114,0.3987678059545747,0.4209732319770179,0.5985656152163775,0.5251507931996444,0.7537506834892314,0.6017941589222884,0.12731963032174987,0.6709254508120367,0.5482182489235251,0.5079228531823576,0.48409911532309907,0.29512398175983123,0.14570336145480375,0.29184874128690735,0.23809026790531163,0.6051658870236826,0.7312929292249676,0.4551384438020503,0.2190374820702141,0.410490068540571,0.40725688133916066,0.37872272591077183,0.34787792022124026,0.6789862658921753,0.48201119863908737,0.4453017811087621,1.0,0.8771239649959607,0.192409466074491,0.09123408645715601,0.1927974335650283,0.17008103535436658,0.4862014046575401,0.22438554318649637,0.6715008231915902,0.8290479723534948,0.5112852006442011,0.5551262780851466,0.39781144826522025,0.45573237531564587,0.3108512592595377,0.2228850270777343,0.9472532418550769,0.7221675891496165,0.20094152136062549,0.3422788022539681,0.36462828832771615,0.2726555190019311,0.7058230747352533,0.3960377665515107,0.5130913536091124,0.7191838983717436,0.6866517531107085
13,46.0,0.21790798839413186,0.6789027946387896,0.7865905730668924,0.4709635967784104,0.020542632904731652,0.35744854629695816,0.4090388678507279,0.3202828003150201,0.537192682964799,0.23692293504510492,0.16921673119533298,0.5224411262210198,0.651260086667259,0.26440452314912594,0.11434975870743304,0.09424439661112678,0.15619328604600236,0.26804720734883886,0.23576556284526315,0.2723651657648263,0.47768708670915655,0.6318452630792601,0.5992140554472698,0.3926527244327725,0.07390790270668969,0.26101896481835685,0.3772817661436959,0.39257882211060724,0.4664397964354665,0.3823884252869251,0.7919515443947582,0.8221956535519115,0.7616295412241922,0.83290394046764,0.22289311108271806,0.050787364748880785,0.17723717925727728,0.09491289343866892,0.4237439210406303,0.2977983307989509,0.6481664377201061,0.7989948164356275,0.3845583517401645,0.44060121069232017,0.3019020963349451,0.2611843702841093,0.32358604219697834,0.3472055715046802,0.5049324076228845,0.23117492305902038,0.38263933914728243,0.4821676777636934,0.2029331341150138,0.29628702683350056,0.4180963642251897,0.4367066513012454,0.6367551695838404,0.6443816010292462,0.7702243110829623
14,48.0,0.3483024164078928,0.659274627555443,0.7476109069529644,0.44444536969022014,0.1682878119134945,0.40490480351380537,0.43801125376182676,0.3472629737625601,0.6276740708486841,0.6095533710227624,0.5424332869260678,1.0,0.8657778377386611,0.14147026201650625,0.4362955850163211,0.5051296185116046,0.20577827259316228,0.16986916795613607,0.3833214886045757,0.10348853810643235,0.4723600930924054,0.6623969118480405,0.37969949382316687,0.4408295245882773,0.07297868409520812,0.34577694744496346,0.35404815993243494,0.3906969190780198,0.6274964347793186,0.3033172750594035,0.8440843484747242,1.0,0.3762197548557228,0.7405068178862247,0.29006921303971783,0.11901673261542133,0.14032727173413898,0.2984759870751445,0.39712780147987103,0.3629709002840631,0.6056666052133766,0.6986172198017039,0.41299701949049594,0.4470924116149692,0.4402182198773742,0.19862258734295118,0.38499507020530926,0.3949612833261803,0.026077368552143997,0.3589125221718949,0.5396403631258618,0.409976733524717,0.27929090619112534,0.6614544729365539,0.7059890830254107,0.8588589166705212,0.8392809277381507,0.6131497514557938,0.8480497854926359
15,50.0,0.39859386277889264,0.6246674795515478,0.5823856574884547,0.4864639194948919,0.19115202037686704,0.3293220675877534,0.41694065530320784,0.4255294597380962,0.6636563735207999,0.6443077472438016,0.8462827463450615,0.9331045728117049,0.6016693435185239,0.21854057174704397,0.18101353513426277,0.41572209479884753,0.2775080293875476,0.052813554200456685,0.3794335925252044,0.19004470430055384,0.15184602641989828,0.6742944936396945,0.346905055251579,0.46639125237522167,0.07818269990309996,0.38980981703011097,0.35200032495123956,0.35618183162636496,0.3897160564179277,0.32141828630547875,0.4508389607271835,0.6005343137839567,0.27364425550869,0.46926394062704774,0.2834308532944081,0.20721341016829017,0.24399702831134898,0.41616837914556776,0.2550125983542862,0.3462350028496897,0.6285775534507012,0.5445542104841415,0.4750768730061882,0.48681649403542293,0.4462157319554308,0.3462411138300264,0.38811413192499,0.3220292145480714,0.2491598376557414,0.16619942459342885,0.34128274440503237,0.3897351786457881,0.4093309420708633,0.603378453384214,0.7172289812514842,1.0,0.8696594437122559,0.5057750936971215,0.7236545078282323
16,52.0,0.14600003976160156,0.6446329863989128,0.44741602513725576,0.4483935818317724,0.1117055756030605,0.31207568940536173,0.3353273831073909,0.40844486335159247,0.6520601036169452,0.49599183391332724,0.6860975008658332,0.5662940858435762,0.5001064585819734,0.1237829936263759,0.4838959352411919,0.126986638619811,0.3184593481664797,0.3160125569079931,0.23531059947762759,0.42439156227824226,0.5103469883300998,0.6494065397380436,0.5176095148886662,0.3879019646208003,0.23448844391913,0.2844103079884784,0.34910664215166654,0.3124573518031437,0.5295168194247791,0.24843553140148444,0.13087087619063875,0.01204629137546881,0.17512508436999813,0.37198555960592705,0.2597773710112751,0.20211952768760214,0.44844820056913726,0.4061808493038268,0.34431393360256957,0.31234821932206963,0.6752879296026518,0.39429847035186427,0.44274705366730305,0.5542595030732288,0.3233701684976159,0.3541671600786282,0.31466853896033853,0.26245025617266987,0.3483265152638241,0.323363939807454,0.1335378748423899,0.530165777888557,0.4689384323942074,0.38792607756449377,0.45583995545763906,0.8883850709101243,0.7463700861248598,0.22317907439006654,0.8118241022845083
17,54.0,0.3632525450803808,0.6631322310458021,0.4721275882408205,0.33626521616732086,0.07543334950570235,0.2927573021660391,0.24290148849019305,0.2930969365646525,0.6130217336180355,0.30483475662783094,0.2932543368299623,0.5617782856967372,0.6657958034499845,0.09313385850864014,0.6284023628882196,0.22197792429420443,0.3737429973437106,0.4549037482163171,0.11144737919554011,0.39978258378024445,0.6111494696168008,0.6017129603583445,0.6114651841709514,0.337749435007881,0.3588478590476338,0.1860994133215202,0.3077194188764108,0.2727436133550895,0.7161604389030597,0.3136454707245703,0.4748735268820203,0.4110926374805439,0.18100024756537209,0.5704453873099259,0.22678073327806983,0.05347483149606569,0.5209958126572938,0.35644171332437885,0.6045666996582195,0.39321915594015416,0.6088535282225598,0.35278607311355037,0.3272424856789256,0.4974072902633694,0.2876031649548654,0.20607402083330728,0.20418469170110207,0.2455928336727533,0.3660206299340201,0.610157281642051,0.3523952626714835,0.43984523718786556,0.36590576277078957,0.17885994291310403,0.09745600801989826,0.6582485358548273,0.5543711938342686,0.07885582967621545,0.9418475714481983
18,56.0,0.23084254298333265,0.6260572877458014,0.5576191451583548,0.3824522107529219,0.14176181802681825,0.17101170299651372,0.22472592233509925,0.16985744630762,0.5490432317348605,0.195061320191182,0.048623458493042414,0.3022517518075385,0.3595633071441698,0.10658740828592674,0.12775244012515125,0.09187030922654053,0.24152394186467302,0.34732040313226525,0.12820488090807197,0.23633951217343335,0.3889827341580056,0.5597392473692031,0.5568167546283571,0.42417844636711566,0.32762791442324624,0.18831227589136043,0.2301936730289034,0.22241032912749,0.6036219606928206,0.2980907906497901,0.36166543953726554,0.3248835471902837,0.26977206242603213,0.4717287720148356,0.10452916810137551,0.14451893857253695,0.5148674803043025,0.5024560185704688,0.6183378633538337,0.5357329734105868,0.5121613763499651,0.40174177499361047,0.22187168315189565,0.28230732904328715,0.34280223522199943,0.10732846762483018,0.1606952844079627,0.2053296990454129,0.24011643429497495,0.41914983774037406,0.3630243361314794,0.26730111083244945,0.2930649794210908,0.2527343076849308,0.4164103350037451,0.3249471527033584,0.402586444763662,0.22862249989937025,0.7198622997014686
19,58.0,0.23968371279895603,0.6096915803599592,0.6178379991878077,0.49627611530575205,0.21923663097155913,0.2093158795357042,0.26034381037221427,0.16251956168979928,0.5069530925342064,0.3556086030237802,0.20138955952975782,0.3146392014711611,0.2604631751888611,0.4337159069520999,0.5772623464691643,0.3295006372586488,0.1303270434451907,0.1307896825938713,0.25607186747774424,0.28149864003290226,0.35463878976463814,0.5487530318700904,0.43217763830967537,0.48858433914725047,0.1833976427218264,0.1713337733543362,0.17468698521198148,0.16652013144759278,0.6149981918545745,0.18887451595572352,0.09836212907779711,0.04067601409562603,0.19048673325373033,0.18560873231116976,0.03681178165142548,0.2757005021193054,0.6976515617695995,0.8010283751601927,0.35894211390258474,0.6530654588838279,0.6047408828055181,0.4818101933630093,0.24426405861893635,0.24210167505013094,0.34749005702798785,0.27445442516400576,0.2459175858212353,0.2155138365914679,0.26315356435235976,0.20907291972329148,0.3210958256389002,0.6455307523898048,0.5891566245221753,0.60579980072438,0.8447194522485941,0.28784877677078363,0.4787751109027707,0.24267892100331429,0.43506588275369507
