,Frequencies,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 6,Sample 7,Sample 8,Sample 9,Sample 10,Sample 11,Sample 12,Sample 13,Sample 14,Sample 15,Sample 16,Sample 17,Sample 18,Sample 19,Sample 20,Sample 21,Sample 22,Sample 23,Sample 24,Sample 25,Sample 26,Sample 27,Sample 28,Sample 29,Sample 30,Sample 31,Sample 32,Sample 33,Sample 34,Sample 35,Sample 36,Sample 37,Sample 38,Sample 39,Sample 40,Sample 41,Sample 42,Sample 43,Sample 44,Sample 45,Sample 46,Sample 47,Sample 48,Sample 49,Sample 50,Sample 51,Sample 52,Sample 53,Sample 54,Sample 55,Sample 56,Sample 57,Sample 58,Sample 59,Sample 60,Sample 61,Sample 62,Sample 63,Sample 64,Sample 65,Sample 66,Sample 67,Sample 68,Sample 69,Sample 70,Sample 71,Sample 72,Sample 73,Sample 74,Sample 75,Sample 76,Sample 77,Sample 78,Sample 79,Sample 80,Sample 81,Sample 82,Sample 83,Sample 84,Sample 85,Sample 86
0,20.0,0.9122788113688475,1.0,1.0,1.0,1.0,0.9031278297623723,0.4299681541326724,0.7105940172731793,0.605157229176535,1.0,0.9586621190288745,0.8824516729598659,0.8770883301840919,0.669894996691488,1.0,1.0,0.39287361570202173,0.28665580387252587,0.28503777721139645,0.19421025989359383,0.7026281952984194,0.9720494323433887,1.0,1.0,0.870424960750749,0.9336282104554369,0.9451182372126404,0.796082413141037,0.38244939447168724,0.5551445673434431,0.314912239315166,1.0,1.0,1.0,0.937283505539449,0.8904413316084061,1.0,1.0,1.0,0.5633287796631935,0.7989666420119761,0.7508548056626178,1.0,1.0,1.0,1.0,1.0,1.0,0.8814570917248697,0.618147230739816,0.9875885277032873,0.9928586627380139,0.954926359542758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9369561270395224,0.8004406041572086,0.8628155054497906,0.8986884493702229,1.0,1.0,0.9211693939143719,0.6421396004095464,0.7683982184566163,1.0,0.34769634774775254,0.8780616124038647,0.7678456763464401,1.0,1.0,1.0,1.0,1.0,0.8576878495512893,1.0,1.0,1.0,1.0,1.0,0.9504634104870477,0.7682910229823869
1,22.0,0.21144090781386038,0.5849717765985883,0.8639940981134979,0.9869033431781631,0.9757982256086478,0.9219142223832861,0.7484733367798797,0.8067932703824177,0.5663130475543503,0.35470832120965534,0.4855238949651118,0.5018964522996849,0.22111045945949284,0.3064131544699827,0.5860579800569057,0.826096428191725,0.0,0.0,0.557874724332219,0.3338143588182576,0.18286456454354105,0.33198325783337657,0.5497893661283344,0.5302541755524313,0.8087766860816009,1.0,1.0,0.6789274821706152,0.5735453988844637,0.7580911877796868,0.6091407041599785,0.6739665053147246,0.5792980409849012,0.7040818188493093,0.5095499429385802,0.34545835974917655,0.4659234848949674,0.20395832837634748,0.5029466024275622,0.7169851620896063,0.5531860955834405,0.41549193806657697,0.29863248255493896,0.47535017127038204,0.747626724895417,0.7318147831369539,0.9454093180046848,0.9206110573435171,0.0980522386711832,0.4690561008586546,1.0,1.0,0.6925311466704096,0.5042409647817434,0.5100043278954537,0.4599156796502925,0.5290884274164089,0.4995463056702462,0.6754171722090406,0.8575077294334825,1.0,0.7209799690898523,0.5462671613281764,0.2689470302252853,0.4581508893204129,0.2725645500569831,0.9524518827509845,0.8148059621655656,1.0,0.6996772047400297,0.9530516801980411,0.919028800309196,0.3786963198860531,0.33329246603895823,0.4568251094329414,0.45811144439714313,0.6903958280097853,0.41656938405248706,0.3929906916325469,0.7359191621185422,0.6878751931114206,0.8244102184718538,0.7615680864632133,0.5259062198513553,0.4738682845741103,0.07173558901607602
2,24.0,0.9480677919329371,0.8487174514131846,0.9829528637066423,0.8873555398037895,0.5517504188855602,0.7969978648755328,1.0,0.9978354330875459,0.9936539840257883,0.4649039627530591,0.3266112691654406,0.5572103267888167,0.695800349017832,0.9398456752216278,0.5136831799333973,0.25371838994331325,0.5785692380892531,0.5295084643318244,0.839418209888285,0.9043548356931546,0.6907968694963891,0.527786676627013,0.28273781572088996,0.9268909864088956,1.0,0.9089708382885681,0.7120170997561095,0.43853365165373703,1.0,1.0,0.9996592891184973,0.2169271911733753,0.26839390797746,0.8104522754104562,0.6109741435298682,0.43370703933324534,0.3625981061433574,0.6791509300244692,0.7674929338911234,0.3349404362449036,0.6689245043181635,0.7509881382123589,0.5739788824674787,0.490335442284585,0.7743094317086444,0.605487289303424,0.6276413983017153,0.6211015075026458,0.7215668955119243,0.9504509853256666,0.8976359645372257,0.717436772641324,0.4538834955591282,0.2683920840267688,0.25456017440933426,0.31559124389215587,0.28934981642720614,0.4441888353306346,0.36528852132143697,0.39855943722025405,0.7934684507776465,0.8683205012365502,0.8728575562516638,0.8635597679850214,0.5471675647751658,0.7441576581210374,1.0,1.0,0.9458305098716303,0.6093905866620127,1.0,0.9660310968587879,0.7693058671995856,0.38728910173236203,0.2870749938292614,0.4538112962896646,0.5154694823908501,0.3807735773184559,0.495041439302865,0.8511923323390831,0.5601903534639406,0.34305194517666865,0.35145670825840125,0.5906491248395898,0.8613518737571924,0.8467461857326648
3,26.0,1.0,0.7261360157062992,0.9910674707760448,0.6336730764037312,0.14770059895068946,0.6569956154742609,0.8664401593270157,1.0,1.0,0.48617556363444614,0.7500058406728276,0.5556710441456943,1.0,1.0,0.561016180934404,0.6183767729267813,0.6434777546196522,0.7045373813791992,0.5395697402546884,1.0,0.9316861000822343,0.6326050140765226,0.47469754265968556,0.9472512408389658,0.9807526455108172,0.6151828068287055,0.29382077947808094,0.3384773061203338,0.9732661064601464,0.9952749440730777,0.884569879686778,0.2914991745008589,0.3666214258275184,0.8771678057766211,1.0,0.5591344993365409,0.5895237622315653,0.7122169875392097,0.9871214451270109,0.3681679391626038,0.7499589265374665,1.0,0.553913256188228,0.7164092637944438,0.8535101582189842,0.6142006518342283,0.2845970804398898,0.44179629022845496,1.0,1.0,0.6876440982507016,0.5524050745041252,0.6338176007626382,0.531195734028056,0.6006831935197227,0.5698717775411816,0.7013193804561217,0.5810432507382963,0.5279280503729732,0.3710996292259916,0.5993034745622396,1.0,0.8510999037287953,1.0,0.8881817541321816,0.7784714441539162,0.8373079000045518,0.9518193412224829,0.6060894430047495,0.5452168736413453,0.7329828170540813,1.0,1.0,0.48739719163269873,0.46495449360335883,0.6959533879501701,0.7071516286316456,0.5632099879515844,0.8044965100362207,0.9713528666492702,0.6312267103763048,0.15178187272474825,0.38866559862670774,0.7678710158245301,1.0,0.9106790999611648
4,28.0,0.25863837283164054,0.17162493380131016,0.7980956420994234,0.4884295682028793,0.5868067441500463,0.5061490518661643,0.5673776304398161,0.7852275640824364,0.6751789711244292,0.36015681630423524,0.5394907356487466,0.39412651837042806,0.571500337747444,0.2834658882365513,0.04323479124753826,0.5274412190923958,0.3375516271195863,0.3084868692995969,0.2888826172775687,0.520773978568895,0.518790382498945,0.25473726216151005,0.18868005418966458,0.6813264998450256,0.7247143787694438,0.39253436159211175,0.4020322399716073,0.5873116174304289,0.5624437254260888,0.7214637881588466,0.5222901010818601,0.27941547770946984,0.34916377675612204,0.5403737839540484,0.6340704111680521,0.06895830582677508,0.28403730676303357,0.08631577711326462,0.38346252792322444,0.6246441618779516,0.6538735228532246,0.7218872480715018,0.2183088181583607,0.38546023675359403,0.7045550429879165,0.5208923666438967,0.21796670584834293,0.28561063760991734,0.7080187136267186,0.5635969419791313,0.5508930715056182,0.6629423969502292,0.30440567029302595,0.14200821740279618,0.322410776504179,0.09569621578529201,0.45357902302927716,0.1420257967591814,0.2665665068667054,0.3898166326304234,0.47001573747556125,0.6809102810632618,0.6114752322882051,0.3047354449432528,0.3893160271920734,0.08439737831896338,0.7285506374357456,0.6521338951059169,0.43049882275977497,0.04346651062819127,0.6463289905019561,0.9613983581130481,0.7427370546637476,0.26686721331882945,0.14315398432288748,0.35969916905268373,0.3706217668056853,0.07712457011979496,0.4488596608378163,0.47206329627523785,0.3998536947230317,0.1440145437683658,0.13927429197877092,0.35978208267006484,0.46038761823348057,0.18166973137748532
5,30.0,0.8487376088002324,0.6607148369150172,0.7660919322493037,0.8370608132249424,0.7562923379272888,0.8378585912723673,0.5074619795769115,0.6156179478215029,0.6567864049783705,0.7724473950240169,0.1863508316874903,1.0,0.2914632340695042,0.5772010957490004,0.562978178419932,0.3264625959981812,0.8388452403328656,0.16752415780864055,1.0,0.2646221322326044,0.6478633479073066,1.0,0.4928682759538737,0.8746822771884658,0.6053445580717275,0.6576998792702421,0.5866520790392071,1.0,0.45491301863532224,0.4344295540347144,0.818599074439166,0.36359809605500004,0.5718718430681312,0.6571817796721265,0.3259968242882218,0.7673124941998428,0.20948147143245602,0.6671638416555299,0.564511808077577,0.6118281726368824,0.9872096135428102,0.5892760344560575,0.7198740377905261,0.7436450579326965,0.6698470136309342,0.38824658188580236,0.4183862984458501,0.3814440901469719,0.3884664835636025,0.32427189454441263,0.6991944797565762,0.595325283089587,0.4052149867217318,0.6544146050852874,0.12933450323442724,0.494373988704646,0.10769990364055526,0.4120395077189623,0.322131031573047,0.195833293728055,0.6714371268758346,0.33102525638229524,1.0,0.5644883718609512,0.3976300937027179,0.48504426579517324,0.803694134337689,0.3669118301390984,0.6000954163245926,0.4748312985172242,0.7452455595529889,0.9875782657373446,0.5838621467761762,0.4346627132664872,0.3447317331071906,0.34004736381788336,0.46166293947588843,0.7199660607228119,0.34242646965130774,0.5713971607174702,0.3190180224576387,0.38561522450130037,0.34429289360277077,0.20914532318387016,0.744695789040635,0.834074306896418
6,32.0,0.878210999373343,0.592691123876793,0.8021288010294614,0.9910214091028144,0.6535082853946383,1.0,0.7014416686974912,0.5580138697973827,0.7113356025217009,0.6248047671398055,0.2692453244507864,0.9442578064176629,0.17679257962857847,0.8721908708551566,0.7082482671323709,0.28755174108728077,0.9015682146270441,0.325133056502502,0.991722726307343,0.41094624153410064,0.7130977229246216,0.9991875236272381,0.604736469996442,0.840897149636101,0.6310809057391255,0.7839037117419162,0.5790260869111596,0.9879395998864322,0.732936690304011,0.38250527789477645,1.0,0.3407019891839849,0.5312204557772884,0.7269142565858843,0.5958735443903989,1.0,0.15435651341586032,0.528440771984058,0.8311289172523364,0.3989161816538755,1.0,0.6565832757334134,0.51096806988338,0.8320082820760412,0.6585388093864976,0.2865919917763848,0.5224802374495913,0.5296636122537605,0.42666943907311033,0.5746984591544863,0.7628955376413852,0.5093103410607112,0.5651069888847906,0.8465325565052735,0.2557906147804883,0.6361383578772225,0.3835890481873987,0.502689744837784,0.42736085072572144,0.1351334397629794,0.7538206009475985,0.36522222983176383,0.8067363914558825,0.6858892584729658,0.6590347213073201,0.40445764059777706,0.7402484199070216,0.3658318272629939,0.6003114042942522,0.5805039292217307,0.7907300794705525,0.9755531534243524,0.7819922467238865,0.32473465404790636,0.4138151321178558,0.44761647211822675,0.6256643554468087,0.8444222882548991,0.2871557800194826,0.8022437942961559,0.28568361363377714,0.43257333998880365,0.5059028444187744,0.24633713313776143,0.8028029665987796,0.784495105243867
7,34.0,0.09905602543544204,0.5258159120081402,0.6563664377605423,0.7953006217047648,0.4947352184825509,0.7300895920026682,0.7909892173367304,0.568225495425465,0.4928566522367562,0.13650010249073197,0.12812277392591642,0.2791974095390358,0.38145353641193763,0.6039807916089902,0.39415080034904165,0.23160599949832036,0.40639458912589277,0.5777996543508194,0.4380964430265611,0.12285676506900275,0.3708058370628242,0.2090360287003983,0.25634520714500825,0.7786437090698495,0.5050743702993825,0.645136389979198,0.4923871220332367,0.5086706712043566,0.7315659849015372,0.5147176807347724,0.6596064121975236,0.5268479426256396,0.42980787183686414,0.3941309072741152,0.4334017215439261,0.641434752924331,0.6334397143442766,0.42006351817290016,0.43295089623051386,0.4676886454265239,0.6119771409728587,0.4234043084696528,0.3384192245747526,0.2400529428837902,0.4837488558210838,0.29422877434035927,0.46097716407906003,0.4226834301498636,0.6117307606398947,0.5328290427881184,0.6173886182355367,0.7183694420375739,0.5236323438742333,0.4098134533079065,0.02654772810354714,0.1766468869405337,0.21099152327490894,0.12651943251639391,0.19863057488081837,0.40854522618053113,0.5154777000166929,0.20730404940491862,0.2547189304874623,0.37633437053081015,0.22830395747187754,0.13609509685937168,0.5129864857627775,0.477672734798037,0.4363394006399679,0.29480164465213365,0.8420790459768379,0.8331803227923101,0.7109148851613448,0.21609240874167773,0.07993340746151388,0.14848940461294022,0.25031755596519595,0.40686450795360946,0.3271216080779895,0.4042024184589071,0.1322799757506711,0.24513371071037773,0.3170569177274693,0.1285551000015387,0.20568108076518174,0.1579171117124882
8,36.0,0.7444977150493816,0.8553886445797536,0.4380369974008238,0.42693104379565733,0.3373095285218547,0.33490166661116616,0.6453123387408083,0.6303614163327361,0.3666053326624576,0.4633052081718835,0.06959701568050493,0.5320379919856709,0.8791914917374853,0.48511030087764206,0.17757310743979401,0.5216853643833518,0.5380609586845654,0.851364706831938,0.6038889233007203,0.23954173134884077,0.569319287672517,0.6095894181396059,0.20914256823906696,0.9243649663156881,0.27447158646531905,0.4029733435587443,0.3650233476602072,0.17343029191296808,0.5535613404950073,0.6585186968316646,0.31036794114337124,0.8001102516190745,0.7049785711124191,0.5117802783255745,0.1640895609721763,0.2883603156625759,0.9454645370455014,0.7733291691244595,0.24295378363051803,0.5580960053550328,0.33410796312614927,0.12172460611239173,0.7238907901869664,0.5459509540857613,0.45449428451806856,0.3909347693839129,0.3183163273598037,0.21031762132257517,0.6557507456284865,0.27091374205876734,0.4262347640099437,0.7749393918974691,0.6877190256925158,0.18529601175571617,0.3667425179598715,0.3532757361025986,0.17476839425362414,0.36859674231653333,0.45999202628019537,0.5246627458591591,0.290288424746393,0.04011622178765297,0.83552360757974,0.6072500021796176,0.3992858259707751,0.4974953380280235,0.397124599708897,0.5084960095385355,0.3302185547200068,0.2747875401804866,0.7973099538494859,0.6846328024261426,0.4020257733830825,0.47187835872082795,0.3636740456915199,0.33698151824382494,0.2578192857636767,0.6030329980086713,0.8088222914971565,0.18159315426609943,0.2505722345331034,0.10644720165128091,0.14924564286158734,0.458451032691743,0.6253651688519583,0.8838635223264489
9,38.0,0.7799394784224823,0.6742842203102251,0.35391591878151796,0.10145009157205806,0.24066867418385324,0.28393289076204686,0.40613425066081943,0.5712604465241294,0.4786077095688027,0.28024504373809817,0.05788517512587146,0.5335668741180832,0.7549037270064779,0.4039822145721735,0.14910459008604143,0.3957818878122399,0.6313864929484976,0.6827253053097889,0.6984772259736426,0.3437746792318462,0.579293143327501,0.7059156429788834,0.4004559507201027,0.7082652745344135,0.18890464785372538,0.10756654821504674,0.1580330231326092,0.4209273522847484,0.5148318955811786,0.6354731123757351,0.5701821703071357,0.6892090403826459,0.7221642934519572,0.6164227287788574,0.09355005749430528,0.3267107220497716,0.610512354669167,0.3424119310613253,0.2453139646364196,0.43584283862963435,0.29216277028757043,0.08300380604434208,0.3697081085200448,0.8276153740614028,0.4964758922145223,0.3727094401400097,0.21236461691987918,0.16761143711419335,0.3493930641410216,0.10482448457678739,0.29645804058039316,0.5067918881497643,0.5920468420210679,0.39054802561857715,0.33170237380954093,0.46505716321163604,0.37515813537933107,0.432483085757074,0.5301544228109129,0.37769748968606087,0.3172349251994193,0.10212423711661364,0.7367548912785145,0.4620159090131073,0.5600232142120094,0.21049500332071125,0.38465100930466267,0.34803430339467833,0.26170926200916395,0.21143537413080238,0.5876728813934547,0.5818230652699014,0.33979455441385015,0.3416969298799839,0.42782400356224776,0.40607916008565365,0.41775807438085605,0.7885529584824116,0.7630306389375034,0.4130323392403465,0.1881612118651213,0.04890568045951648,0.1423813577247254,0.37024967715668666,0.7099567945831192,0.8488739211602632
