timestamp(ms),degrees(IMU[0].GyrX),degrees(IMU[0].GyrY),degrees(IMU[0].GyrZ),sqrt(IMU[0].AccX**2+IMU[0].AccY**2+IMU[0].AccZ**2)
85213.196,0.0499990603302489,-0.004190434695318982,-0.01784828452903312,9.813003120717255
85313.196,-0.018959488002222497,0.05160606301029911,-0.008985101224397659,9.807880615787784
85413.196,0.012177552961040056,-0.01002350629423745,0.006728609187284019,9.816649679871889
85513.196,0.0022676730157596466,0.025517055584513584,0.00382028908614011,9.819254512378656
85613.196,-0.019271785840485244,0.017780878075043437,-0.05541429837571923,9.802319388378734
85713.196,0.014884953537705588,0.04781998574696481,-0.019459592764440457,9.808011602219933
85813.196,0.046633303320372944,0.020131191031535853,0.015344754166313214,9.821871011998168
85913.196,0.015896940807101783,0.04462351610341575,0.025124129468703175,9.812571081292576
86013.196,-0.007703634881440666,0.003023516010124149,0.010608134677656925,9.812837144446686
86113.196,0.029837578666233457,0.017931725925049977,-0.0036117752256875973,9.816570932277822
86213.196,0.06248462725204881,0.021629222473385744,0.008346831824429683,9.819132747841984
86313.196,-0.011660969694546656,-0.0007117365859648999,-0.0393805169475032,9.811115409647897
86413.196,0.009627230949947262,-0.0006721708542645502,-0.01916656820612261,9.812252806190081
86513.196,0.05110915656534489,0.0159230876343674,0.020340462366241263,9.81421400350844
86613.196,0.04532114280334208,0.05431114238903392,-0.022608059301070172,9.816776182177936
86713.196,0.008002056391700171,-0.008649954927767977,-0.02862849134352291,9.813122080410762
86813.196,0.045676142679399345,0.03601598723768257,0.01244528029722569,9.813548402716737
86913.196,0.013618465758263483,0.013227318060264224,-0.004814234961346665,9.814161792400053
87013.196,-0.021016501258400967,-0.01531757847473491,-0.042709408264956436,9.819099631994884
87113.196,0.028790825121221133,0.006176776062272256,0.010515256744937506,9.812683595096617
87213.196,0.03525070228715194,0.023732216125930426,0.004753247653502331,9.810611147438266
87313.196,-0.006848235924605979,0.013347258292709012,0.015857377055590042,9.817342803242221
87413.196,-0.11111457100454718,0.052712150509888304,-0.038271267816249746,9.810349194123736
87513.196,0.2010427147214301,0.04800799944429891,-0.03331316902589752,9.814989930393391
87613.196,-0.24829459394495934,-0.007639438417405472,-1.7191319080352783,9.808097148798035
87713.196,-0.009529184516519308,0.178817684761947,2.396768024495244,9.797518520984111
87813.196,-0.49737482000794264,-0.6005244804577902,1.1507523903787136,9.92301030881437
87913.196,0.37431648503020404,0.35427000605044884,-1.1511594271101058,9.681690002076133
88013.196,-0.7215878658760339,0.25839999583745377,-1.3240789612703026,9.650412781944164
88113.196,0.41017112233126535,0.05171122061368078,0.6953854365818203,9.879005813701918
88213.196,-0.3409328029470518,-0.05021938070050674,-2.0224250724725423,9.523886543066888
88313.196,-0.10265306416496169,0.12533689757175742,0.15474891661391593,10.057034061800742
88413.196,0.17530907402769663,-0.3727799320413731,1.3128221651628613,9.721233841419531
88513.196,-0.43814035677686336,-0.06348501686942763,-1.384151136830449,9.911908451157426
88613.196,0.11282998963622376,-0.3826405142532662,-1.200213009495288,9.828164314411397
88713.196,-0.8259695754988119,0.05051122131447774,1.1385644470553846,9.813426675361983
88813.196,0.728897238118574,0.07487452146545984,-0.09083074286626652,9.84618832102594
88913.196,-0.4740918173801154,-0.005491749198239995,-0.20158607514048926,9.768108907924175
89013.196,0.5177813514713198,-0.11848533493028954,1.0205621080577374,9.827826879652632
89113.196,-0.4014768486980349,0.27988948619747533,-1.117887429331988,9.788624170645624
