timestamp(ms),degrees(IMU[0].GyrX),degrees(IMU[0].GyrY),degrees(IMU[0].GyrZ),sqrt(IMU[0].AccX**2+IMU[0].AccY**2+IMU[0].AccZ**2)
34695.339,-0.028625149618915748,0.01392006557545974,-0.043702860968979074,9.832641829845594
34795.339,-0.03717385479341028,-0.0007974205455806441,-0.019064792348002083,9.824211573809796
34895.339,0.0012730802442009008,0.00041235491872639615,0.019488022436510072,9.834675540621861
34995.339,-0.011537997063799411,-0.01785939026051201,-0.04775180722785881,9.829554540322818
35095.339,0.015903098985232646,0.010264514007547404,0.0010681345794000662,9.837220734100779
35195.339,0.02892309671767289,0.00036834157919138306,-0.022646800961648113,9.835618355056933
35295.339,0.01406431168508716,0.022848433354025473,-0.033461032002128195,9.829545713194547
35395.339,-0.015978894768812462,0.0335470263823634,-0.03010074114657473,9.827968032071405
35495.339,-0.012388169156471849,0.007917097545886645,-0.005814697533042636,9.830192839763276
35595.339,0.009642663080873899,-0.020370536220178474,0.011424312559829558,9.83319617582636
35695.339,0.017641384418075903,0.011437601918241126,-0.0063764807931496765,9.833201171086266
35795.339,-0.0007612914312099747,0.007293308952549705,-0.000875313817888673,9.841473364156906
35895.339,0.05783476086852606,-0.005072897619406286,-0.005372017823583155,9.832956254555356
35995.339,0.013028971530331182,0.05867563482925761,-0.04170098783634603,9.83404775805868
36095.339,-0.007927241114142817,-0.011298164123436436,-0.00940963698674168,9.842626647317928
36195.339,0.0059824853754907965,-0.043300983566895594,-0.021692391740635503,9.828649949680196
36295.339,0.011370734909316525,-0.008941609612450703,-0.014252237003477058,9.832967901800412
36395.339,0.012210523309808922,0.030123626290541144,-0.004085904082182969,9.836679657359376
36495.339,0.031750229085877074,-0.019929960513225525,-0.028637919542589225,9.82471957789393
36595.339,0.02572022043443285,-0.028832840137789025,0.004707548652359401,9.82334489564583
36695.339,-0.05543826407734305,0.04342486416622996,-0.03353097810011823,9.836311639148988
36795.339,-0.05522959305244731,-0.0018788442228411441,0.038672064660675826,9.823486733126504
36895.339,-0.025639718888956123,-0.16208490259135142,1.1758435261532665,9.844610322087542
36995.339,0.07840323590822518,0.14746531767253765,-1.5479555668406189,9.803048084110952
37095.339,-0.011839104960457189,-0.17120596981882116,-0.48001551449932156,9.813829639948285
37195.339,-0.04043308015745133,-0.0637165563630173,0.660427181888558,9.865655988499425
37295.339,0.4909868833025917,-0.16421717635486274,-4.669932632705569,9.77933045363877
37395.339,1.8570631453312934,-1.7180035390365869,5.5517850750669835,9.749112601441151
37495.339,0.33487794480454175,0.15284157226597891,1.3229166547570377,9.796666544688954
37595.339,-0.09920653880524914,0.046397574998333586,-0.7942124395150691,9.835722803925455
37695.339,-0.5838518226496875,-0.7167257833046838,3.979574430593848,9.743857216319062
37795.339,-0.8324165293285624,0.7945700640790164,-2.9617518697030842,9.840640772354051
37895.339,0.9824657538447529,0.685892537458241,0.4757564631421119,9.809582243017697
37995.339,0.1937907587771304,-0.4195013508366421,0.04683877602800494,9.855497234620145
38095.339,0.9389069538898765,-0.5073986064467579,-1.0988071823414416,9.85497072698353
38195.339,0.33538191155986863,0.5636580943437293,0.930820327186212,9.85253304329306
38295.339,0.4157041645067744,0.46798471894394605,-0.7201380509845913,9.803327081626852
38395.339,0.11253674496430903,-0.795259860070981,0.633594347252883,9.83957576633224
38495.339,0.5226265186462551,-0.3868206715612672,0.17927051846170797,9.817494863967301
38595.339,-0.21796562167885714,0.581083567333594,0.028071010303718502,9.840604672513209
38695.339,0.5513551583413034,0.1978552297146991,0.8215676237264649,9.851994263446857
38795.339,-0.2534375681463629,-0.41387700820919127,-0.54800852453392,9.8502550254103
38895.339,0.4543871414657682,0.06737284998055547,0.2183082384975627,9.814817205997635
38995.339,-0.45270035094190386,0.03446632414961932,-0.4655461270948872,9.831298777379143
39095.339,0.5541237338226288,-0.09484957024797332,-0.2729947812910192,9.82252059762888
39195.339,-0.376722233262565,0.13415941072055138,0.18068468829067424,9.827579896100028
39295.339,0.44328402466960254,0.310464972351864,-0.3434228346766904,9.829767651534144
39395.339,-0.39716705115158113,-0.257157648016233,0.3380408304492943,9.827062395305687
39495.339,0.4246768218090758,-0.1900110481328331,-0.1534998053021729,9.838324495150458
39595.339,-0.4529214783953503,0.1161528778555803,0.1429285629973747,9.840171349669994
39695.339,0.2878055715543218,0.1432869346135296,0.17096908756792545,9.841614318113068
39795.339,-0.3662056858515367,-0.05386720661467407,-0.11641685408921912,9.826842373826056
39895.339,0.26616976568335665,0.06068291075017769,0.2232542043596506,9.834954914080027
39995.339,-0.32285445968862625,-0.04991165522196097,-0.24218037183238195,9.8218482315813
40095.339,0.12959553538220936,-0.16284857671055944,0.009620460789315985,9.835253118694913
40195.339,-0.2709950826139189,0.14562514132219367,-0.04744257763973437,9.835870868138496
40295.339,0.060960427305079064,0.21972363562658428,-0.15186051929458044,9.828925300004766
40395.339,-0.1891116773162037,-0.14776916781775654,0.12939225714043714,9.829067410221146
40495.339,0.016487303816730855,-0.0986053018504288,-0.12164720671847462,9.84059651868606
