timestamp(ms),IMU[0].AccX,IMU[0].AccY,IMU[0].AccZ,sqrt(IMU[0].AccX**2+IMU[0].AccY**2+IMU[0].AccZ**2)
40508.816,-0.24436932802200317,0.19491013884544373,-9.868733406066895,9.87368246252245
40608.816,-0.24751465022563934,0.19341352581977844,-9.862789154052734,9.867790137175932
40708.816,-0.2446253001689911,0.19849862158298492,-9.87010669708252,9.875132882753848
40808.816,-0.23590192198753357,0.19146661460399628,-9.866350173950195,9.871027045668164
40908.816,-0.23042576014995575,0.19005371630191803,-9.865276336669922,9.869797041726864
41008.816,-0.23962171375751495,0.1899910718202591,-9.876033782958984,9.880767098521382
41108.816,-0.23480457067489624,0.1989513337612152,-9.868377685546875,9.873175424564009
41208.816,-0.23712792992591858,0.19112272560596466,-9.865958213806152,9.870657983537019
41308.816,-0.24556517601013184,0.1846015751361847,-9.862425804138184,9.86720947073398
41408.816,-0.23930537700653076,0.1964535266160965,-9.86021614074707,9.865075944656137
41508.816,-0.2410193234682083,0.193398579955101,-9.8691987991333,9.874035561098001
41608.816,-0.24860376119613647,0.18144488334655762,-9.87288761138916,9.877683729645076
41708.816,-0.24288874864578247,0.19159840047359467,-9.863480567932129,9.868330852036603
41808.816,-0.2509423792362213,0.18859659135341644,-9.863700866699219,9.868694723198695
41908.816,-0.24291543662548065,0.18783175945281982,-9.864808082580566,9.869585968284433
42008.816,-0.2370976060628891,0.19198939204216003,-9.871752738952637,9.876465832496782
42108.816,-0.23984497785568237,0.1933557242155075,-9.859545707702637,9.864357739445937
42208.816,-0.2426532357931137,0.18836866319179535,-9.868558883666992,9.873338735529956
42308.816,-0.2364976406097412,0.18571323156356812,-9.863645553588867,9.868228014452503
42408.816,-0.23816341161727905,0.18409624695777893,-9.86620807647705,9.870799108842105
42508.816,-0.23611244559288025,0.18747098743915558,-9.871742248535156,9.876344945353479
42608.816,-0.24303625524044037,0.18461406230926514,-9.86242961883545,9.86715090387526
42708.816,-0.24726144969463348,0.18148232996463776,-9.863842010498047,9.86860949012882
42808.816,-0.24566444754600525,0.182831808924675,-9.871491432189941,9.876240255630792
42908.816,-0.2376842349767685,0.17944031953811646,-9.863471031188965,9.86796602177654
43008.816,-0.2381652146577835,0.18837925791740417,-9.863771438598633,9.868444477586154
43108.816,-0.24444277584552765,0.19599609076976776,-9.875412940979004,9.880381950770714
43208.816,-0.23928450047969818,0.19545698165893555,-9.860851287841797,9.865690478865647
43308.816,-0.2314288318157196,0.18567201495170593,-9.862123489379883,9.866585687111336
43408.816,-0.24374164640903473,0.1884327530860901,-9.866230964660645,9.871039982730204
43508.816,-0.24439354240894318,0.18730685114860535,-9.862204551696777,9.86701021989777
43608.816,-0.22833868861198425,0.19853784143924713,-9.861863136291504,9.866503957843715
43708.816,-0.24532534182071686,0.19040696322917938,-9.862709045410156,9.867596923739889
43808.816,-0.23657771944999695,0.19007635116577148,-9.863004684448242,9.867672442985763
43908.816,-0.23775024712085724,0.18478940427303314,-9.86182689666748,9.86642296092012
44008.816,-0.24066826701164246,0.19007830321788788,-9.867420196533203,9.872184779016848
44108.816,-0.23816488683223724,0.1869705617427826,-9.86065673828125,9.865304446112631
44208.816,-0.24058616161346436,0.18974819779396057,-9.86696720123291,9.871723650403306
44308.816,-0.2444428950548172,0.19203534722328186,-9.866199493408203,9.87109529623001
44408.816,-0.2419138252735138,0.18740388751029968,-9.8666410446167,9.871385314089778
44508.816,-0.23456953465938568,0.18819701671600342,-9.866975784301758,9.871557734810064
44608.816,-0.23702958226203918,0.19255101680755615,-9.868582725524902,9.873306635948742
44708.816,-0.24477185308933258,0.18631727993488312,-9.8685941696167,9.873387375843198
44808.816,-0.24596165120601654,0.1887504905462265,-9.860410690307617,9.865283719340168
44908.816,-0.24340109527111053,0.1924387812614441,-9.86214542388916,9.867025344025953
45008.816,-0.24133430421352386,0.18567639589309692,-9.866496086120605,9.87119359489091
45108.816,-0.2379205971956253,0.1815824806690216,-9.864950180053711,9.869489371938023
45208.816,-0.24323561787605286,0.18503588438034058,-9.858858108520508,9.863593921500039
45308.816,-0.24336323142051697,0.19379714131355286,-9.862716674804688,9.867621962857068
45408.816,-0.24652819335460663,0.19901186227798462,-9.863310813903809,9.868398151833855
45508.816,-0.2386731505393982,0.18805186450481415,-9.86303424835205,9.867713664304292
45608.816,-0.22862273454666138,0.1935880482196808,-9.869431495666504,9.873977047513279
45708.816,-0.23866724967956543,0.18802990019321442,-9.859084129333496,9.863764857736212
45808.816,-0.24729089438915253,0.18972168862819672,-9.8672513961792,9.872172872320666
45908.816,-0.2340700924396515,0.19015607237815857,-9.862992286682129,9.86760178499255
46008.816,-0.23694370687007904,0.18845750391483307,-9.86402416229248,9.868669171944969
46108.816,-0.2310362607240677,0.18977893888950348,-9.860758781433105,9.865290545393252
46208.816,-0.2435392141342163,0.20629873871803284,-9.871753692626953,9.876912042045918
46308.816,-0.2377479523420334,0.18552692234516144,-9.857589721679688,9.862201551820096
46408.816,-0.23668071627616882,0.19239874184131622,-9.8695707321167,9.87428283337953
46508.816,-0.2377706617116928,0.1834625005722046,-9.862942695617676,9.867513972309595
46608.816,-0.25354576110839844,0.18776361644268036,-9.867223739624023,9.872266454894518
46708.816,-0.24080263078212738,0.1955910474061966,-9.87067985534668,9.875553785563815
46808.816,-0.24348628520965576,0.18499502539634705,-9.859366416931152,9.864107403805802
46908.816,-0.24020753800868988,0.1880388855934143,-9.872268676757812,9.876980667689132
47008.816,-0.24746662378311157,0.19833317399024963,-9.860350608825684,9.865449300805347
47108.816,-0.23850826919078827,0.1898961365222931,-9.86632251739502,9.87103169655505
47208.816,-0.23995204269886017,0.18678346276283264,-9.865852355957031,9.870537358943531
47308.816,-0.2317904829978943,0.18769046664237976,-9.86078929901123,9.86529878608708
47408.816,-0.24164052307605743,0.19793817400932312,-9.863567352294922,9.868512075099309
47508.816,-0.23770472407341003,0.1822870820760727,-9.868003845214844,9.872549417719496
47608.816,-0.2393021583557129,0.18630912899971008,-9.869089126586914,9.87374786001032
47708.816,-0.2414192110300064,0.18780304491519928,-9.863320350646973,9.868061692076134
47808.816,-0.24615372717380524,0.19840194284915924,-9.874422073364258,9.879482085173857
47908.816,-0.23990607261657715,0.18366825580596924,-9.872184753417969,9.876807214757577
48008.816,-0.23503559827804565,0.1918327659368515,-9.866326332092285,9.870989658280598
48108.816,-0.23351335525512695,0.1922619789838791,-9.865044593811035,9.86968074425539
48208.816,-0.23686380684375763,0.18240395188331604,-9.868492126464844,9.873019422383093
48308.816,-0.2425740659236908,0.1849585473537445,-9.866351127624512,9.871065617007893
48408.816,-0.24478448927402496,0.18864737451076508,-9.863996505737305,9.86883652429691
48508.816,-0.23715975880622864,0.1936684250831604,-9.862236022949219,9.866987969103258
48608.816,-0.23941123485565186,0.19010399281978607,-9.86291790008545,9.867654572961454
48708.816,-0.2452647089958191,0.19559206068515778,-9.86274242401123,9.86773019260624
48808.816,-0.24219658970832825,0.19084148108959198,-9.868852615356445,9.873668598985818
48908.816,-0.24055467545986176,0.1916695386171341,-9.865646362304688,9.870439803269914
49008.816,-0.24209783971309662,0.19510947167873383,-9.864144325256348,9.869043638540642
49108.816,-0.2398659884929657,0.18483228981494904,-9.861228942871094,9.865877301665195
49208.816,-0.22775164246559143,0.1984083205461502,-9.860590934753418,9.865216178819853
49308.816,-0.24188697338104248,0.18990236520767212,-9.859114646911621,9.863909662864424
49408.816,-0.24073857069015503,0.18514478206634521,-9.87197494506836,9.876645329554046
49508.816,-0.23759396374225616,0.1915512979030609,-9.867959976196289,9.872678303436558
49608.816,-0.24060901999473572,0.1889038234949112,-9.862822532653809,9.86756533627508
49708.816,-0.22815747559070587,0.1911941021680832,-9.863680839538574,9.868171599777344
49808.816,-0.2415597289800644,0.18919403851032257,-9.863824844360352,9.868595951151981
49908.816,-0.2420094609260559,0.19456958770751953,-9.864344596862793,9.869230984696557
50008.816,-0.240559384226799,0.19962400197982788,-9.858813285827637,9.86376793950048
50108.816,-0.23266147077083588,0.1929127424955368,-9.860901832580566,9.865532506559854
50208.816,-0.24731114506721497,0.18725059926509857,-9.868918418884277,9.873792399478173
