timestamp(ms),IMU[0].AccX,IMU[0].AccY,IMU[0].AccZ,sqrt(IMU[0].AccX**2+IMU[0].AccY**2+IMU[0].AccZ**2)
90708.341,-0.36304402351379395,0.45636874437332153,-9.865007400512695,9.882228716540627
90808.341,-0.3652642071247101,0.4504527747631073,-9.85806941986084,9.875113079357302
90908.341,-0.3663155138492584,0.45808732509613037,-9.863383293151855,9.880807711959966
91008.341,-0.37135571241378784,0.461196631193161,-9.859177589416504,9.876942347579988
91108.341,-0.36874109506607056,0.4552389085292816,-9.860121726989746,9.877510462160226
91208.341,-0.36524641513824463,0.44976329803466797,-9.857226371765137,9.87423939917665
91308.341,-0.3654239773750305,0.45110616087913513,-9.862527847290039,9.879599535922253
91408.341,-0.36165571212768555,0.44821080565452576,-9.853184700012207,9.870001849694594
91508.341,-0.3714362680912018,0.45896583795547485,-9.861541748046875,9.879201394350412
91608.341,-0.36515215039253235,0.4678773283958435,-9.86214828491211,9.879990591137117
91708.341,-0.35934242606163025,0.45614486932754517,-9.859371185302734,9.876456616143239
91808.341,-0.3647242486476898,0.459757000207901,-9.860523223876953,9.877971377029219
91908.341,-0.3551430404186249,0.46436652541160583,-9.865076065063477,9.882382739935188
92008.341,-0.3696303367614746,0.45673683285713196,-9.854243278503418,9.871744816002517
92108.341,-0.36745530366897583,0.4565300941467285,-9.857989311218262,9.87539348011762
92208.341,-0.3624049723148346,0.4590155780315399,-9.862690925598145,9.88001543312105
92308.341,-0.3591392934322357,0.45757877826690674,-9.859941482543945,9.877084863946353
92408.341,-0.36176982522010803,0.4549475312232971,-9.863832473754883,9.880943564908533
92508.341,-0.3628898859024048,0.4569514989852905,-9.866071701049805,9.883312428127068
92608.341,-0.3678346276283264,0.45567283034324646,-9.861440658569336,9.878813284199673
92708.341,-0.36372289061546326,0.4609360098838806,-9.855355262756348,9.872830582031911
92808.341,-0.3659743070602417,0.4573242664337158,-9.859728813171387,9.877111670290025
92908.341,-0.3682267367839813,0.45456641912460327,-9.857142448425293,9.874486255376839
93008.341,-0.36565056443214417,0.452888548374176,-9.856094360351562,9.873267159996832
93108.341,-0.3672323226928711,0.4662763178348541,-9.864803314208984,9.882642238360782
93208.341,-0.36347028613090515,0.4615764915943146,-9.860311508178711,9.877798668975498
93308.341,-0.3593839108943939,0.45806053280830383,-9.864412307739258,9.881579146280423
93408.341,-0.3693912923336029,0.4622058570384979,-9.856104850769043,9.873848642271444
93508.341,-0.3661785125732422,0.45755451917648315,-9.857889175415039,9.87529350631434
