timestamp(ms),IMU[0].AccX,IMU[0].AccY,IMU[0].AccZ,sqrt(IMU[0].AccX**2+IMU[0].AccY**2+IMU[0].AccZ**2)
27711.91,-0.010456494987010956,0.6498413681983948,-9.866803169250488,9.888185269443573
27811.91,-0.01664804294705391,0.6445809006690979,-9.859391212463379,9.880453267701915
27911.91,-0.012040470726788044,0.6516268253326416,-9.863992691040039,9.88550020491223
28011.91,-0.025747869163751602,0.6479926109313965,-9.868800163269043,9.890084632556349
28111.91,-0.021895572543144226,0.6477717757225037,-9.867777824401855,9.889040746264357
28211.91,-0.01284241396933794,0.6565084457397461,-9.86343002319336,9.88526277290373
28311.91,-0.013162489980459213,0.6495834589004517,-9.864160537719727,9.885534635775988
28411.91,-0.013558831997215748,0.6558919548988342,-9.866498947143555,9.888284966181498
28511.91,-0.011546933092176914,0.6518130898475647,-9.864328384399414,9.885846858566463
28611.91,-0.013331226073205471,0.652908205986023,-9.865735054016113,9.887324967000671
28711.91,-0.020735178142786026,0.6485523581504822,-9.868302345275879,9.889612797610054
28811.91,-0.021618859842419624,0.6512032747268677,-9.865560531616211,9.887053033290528
28911.91,-0.013537959195673466,0.6441344022750854,-9.863837242126465,9.884855969800192
29011.91,-0.013526743277907372,0.6471681594848633,-9.867524147033691,9.888733103473252
29111.91,-0.017707815393805504,0.6526172161102295,-9.866875648498535,9.888450731050991
29211.91,-0.0170156080275774,0.6512395739555359,-9.85946273803711,9.88096189631073
29311.91,-0.026249805465340614,0.6557667851448059,-9.868843078613281,9.890641174316222
29411.91,-0.010609175078570843,0.6578055620193481,-9.868561744689941,9.890466703891036
29511.91,-0.015042448416352272,0.6498896479606628,-9.8646240234375,9.886019924800934
29611.91,-0.0196209866553545,0.6523733735084534,-9.862421035766602,9.88399335735874
29711.91,-0.021047230809926987,0.6541920900344849,-9.865097045898438,9.88678663679876
29811.91,-0.016964565962553024,0.6539828777313232,-9.8737211227417,9.895370140148353
29911.91,-0.01572754979133606,0.6468714475631714,-9.866640090942383,9.887834783696904
30011.91,-0.015478520654141903,0.6431792974472046,-9.864855766296387,9.885812990497918
30111.91,-0.014593001455068588,0.6581578254699707,-9.870079040527344,9.89200914603176
30211.91,-0.02114761993288994,0.647953450679779,-9.872106552124023,9.893370440480167
30311.91,-0.01491948589682579,0.6461688280105591,-9.871622085571289,9.892758934983243
30411.91,-0.006131104659289122,0.6554137468338013,-9.857614517211914,9.879380989714393
30511.91,-0.020249061286449432,0.6529024243354797,-9.865812301635742,9.887413411569948
30611.91,-0.007607887964695692,0.649986207485199,-9.864694595336914,9.886088175266778
30711.91,-0.014972545206546783,0.6523700952529907,-9.858779907226562,9.880351824577126
30811.91,-0.009747414849698544,0.6592963337898254,-9.862679481506348,9.884695909473962
30911.91,-0.014697845093905926,0.6500018835067749,-9.875612258911133,9.896991258133383
31011.91,-0.016922635957598686,0.6490335464477539,-9.86440658569336,9.885749754464394
31111.91,-0.018151668831706047,0.6475973725318909,-9.864052772521973,9.885304696320189
31211.91,-0.016237569972872734,0.6580333709716797,-9.86365795135498,9.885596580749151
